date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-31,xxx46,2901.1,2929.7,2490.0,2706.07,-0.07,,,,,,,
2022-02-28,xxx46,2751.89,3030.93,2499.07,2701.14,-0.0,,,,,,,
2022-03-31,xxx46,2697.57,2875.87,2505.5,2781.35,0.03,,,,,,,
2022-04-29,xxx46,2790.0,2874.24,2254.73,2282.19,-0.18,,,,,,,
2022-05-31,xxx46,2268.1,2457.09,2037.69,2275.24,-0.0,,,,,,,
2022-06-30,xxx46,2297.1,2386.94,2100.92,2179.26,-0.04,,,,,,,
2022-07-29,xxx46,2158.66,2393.7,104.07,116.32,-0.95,,,,,,,
2022-08-31,xxx46,115.3,122.43,107.8,108.22,-0.07,,,,,,,
2022-09-30,xxx46,108.28,111.62,95.56,95.65,-0.12,,,,,,,
2022-10-31,xxx46,96.76,104.82,91.8,94.51,-0.01,,,,,,,
2022-11-30,xxx46,95.45,101.04,83.34,100.99,0.07,keep,0,1000000,0.0,0.0,1000000.0,
2022-12-30,xxx46,101.02,102.25,85.94,88.23,-0.13,sell,0,1000000.0,0.0,0.0,1000000.0,
2023-01-31,xxx46,89.59,100.32,84.86,98.84,0.12,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-02-28,xxx46,98.71,108.18,88.58,90.06,-0.09,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-03-31,xxx46,89.98,106.59,89.42,103.73,0.15,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-04-28,xxx46,102.39,109.17,101.93,107.34,0.03,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-05-31,xxx46,106.84,126.43,103.71,122.87,0.14,keep,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-06-30,xxx46,122.82,129.04,116.1,119.7,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-07-31,xxx46,119.24,133.74,115.35,132.72,0.11,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-08-31,xxx46,130.78,138.0,126.38,136.17,0.03,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-09-29,xxx46,137.46,139.16,127.22,130.86,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-10-31,xxx46,131.21,141.22,120.21,124.08,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-11-30,xxx46,124.07,139.42,123.72,132.53,0.07,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-12-20,xxx46,131.86,141.7,127.9,138.34,0.04,,0,1000000.0,0.0,0.0,1000000.0,
