date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2022-01-31,xxx32,344.0,388.1,343.99,376.4,0.1,,,,,,
2022-02-28,xxx32,375.0,399.73,326.75,360.02,-0.04,,,,,,
2022-03-31,xxx32,361.12,437.98,350.61,415.46,0.15,,,,,,
2022-04-29,xxx32,417.05,446.76,372.19,377.55,-0.09,,,,,,
2022-05-31,xxx32,374.96,398.41,307.64,357.78,-0.05,,,,,,
2022-06-30,xxx32,363.08,368.51,294.29,299.47,-0.16,,,,,,
2022-07-29,xxx32,300.59,344.71,283.81,343.18,0.15,,,,,,
2022-08-31,xxx32,338.87,392.93,330.84,365.25,0.06,,,,,,
2022-09-30,xxx32,358.98,376.0,328.62,333.89,-0.09,,,,,,
2022-10-31,xxx32,339.61,406.02,339.18,395.82,0.19,,,,,,
2022-11-30,xxx32,398.0,448.4,380.26,441.0,0.11,keep,0,1000000,0.0,0.0,1000000.0
2022-12-30,xxx32,440.33,447.7,421.66,428.76,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2023-01-31,xxx32,428.0,445.14,405.01,422.84,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2023-02-28,xxx32,422.04,437.88,401.87,419.24,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2023-03-31,xxx32,418.34,432.89,381.39,412.88,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2023-04-28,xxx32,413.05,419.4,365.89,378.02,-0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2023-05-31,xxx32,379.95,393.0,345.55,345.98,-0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2023-06-30,xxx32,349.23,418.38,346.83,405.19,0.17,keep,0,1000000.0,0.0,0.0,1000000.0
2023-07-31,xxx32,402.23,450.0,399.43,429.6,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2023-08-31,xxx32,431.35,441.47,384.25,410.94,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2023-09-29,xxx32,414.67,423.35,375.72,377.38,-0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2023-10-31,xxx32,379.19,395.31,358.8,365.36,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2023-11-30,xxx32,364.88,385.31,355.66,364.41,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2023-12-20,xxx32,364.91,395.44,355.6,387.26,0.06,,0,1000000.0,0.0,0.0,1000000.0
