date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2022-01-31,xxx19,300.1,324.4,294.81,313.02,0.05,,,,,,
2022-02-28,xxx19,312.64,325.63,299.51,321.45,0.03,,,,,,
2022-03-31,xxx19,320.26,362.1,313.59,352.91,0.1,,,,,,
2022-04-29,xxx19,353.65,354.58,320.5,322.83,-0.09,,,,,,
2022-05-31,xxx19,324.11,327.28,298.11,315.98,-0.02,,,,,,
2022-06-30,xxx19,316.0,316.79,263.68,273.02,-0.14,,,,,,
2022-07-29,xxx19,272.5,302.4,271.2,300.6,0.1,,,,,,
2022-08-31,xxx19,299.7,308.15,280.44,280.8,-0.07,,,,,,
2022-09-30,xxx19,279.95,289.24,261.55,267.02,-0.05,,,,,,
2022-10-31,xxx19,269.52,299.98,259.85,295.09,0.1,,,,,,
2022-11-30,xxx19,298.45,319.12,282.38,318.6,0.08,keep,0,1000000,0.0,0.0,1000000.0
2022-12-30,xxx19,319.0,319.56,297.0,308.9,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2023-01-31,xxx19,310.07,321.32,303.86,311.52,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2023-02-28,xxx19,309.63,314.15,300.01,305.18,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2023-03-31,xxx19,304.02,317.29,292.42,308.77,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2023-04-28,xxx19,309.25,328.81,307.07,328.55,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2023-05-31,xxx19,329.16,333.94,317.41,321.08,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2023-06-30,xxx19,321.42,342.5,319.53,341.0,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2023-07-31,xxx19,340.75,352.33,338.41,351.96,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2023-08-31,xxx19,352.03,364.63,349.39,360.2,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2023-09-29,xxx19,362.0,373.34,348.55,350.3,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2023-10-31,xxx19,349.64,350.0,330.58,341.33,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2023-11-30,xxx19,341.21,363.19,340.58,360.0,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2023-12-20,xxx19,359.94,364.05,350.85,355.35,-0.01,,0,1000000.0,0.0,0.0,1000000.0
