date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos
2022-01-07,xxx22_convert,642.75,653.09,609.7,610.49,-0.0636,,,,,,
2022-01-14,xxx22_convert,610.49,626.64,600.54,607.69,-0.0046,,,,,,
2022-01-21,xxx22_convert,593.39,597.27,568.82,569.69,-0.0625,,,,,,
2022-01-28,xxx22_convert,580.11,592.2,549.59,590.47,0.0366,,,,,,
2022-02-04,xxx22_convert,588.99,621.0,584.5,608.92,0.0313,,,,,,
2022-02-11,xxx22_convert,610.12,615.84,602.51,604.73,-0.007,,,,,,
2022-02-18,xxx22_convert,605.69,615.6,588.39,596.83,-0.0131,,,,,,
2022-02-25,xxx22_convert,599.34,603.15,566.05,601.16,0.0072,,,,,,
2022-03-04,xxx22_convert,593.77,605.4,546.62,549.93,-0.0853,,,,,,
2022-03-11,xxx22_convert,553.02,574.54,545.33,559.29,0.0171,,,,,,
2022-03-18,xxx22_convert,561.82,583.72,556.03,577.32,0.0322,keep,0,1000000,1000000,0.0,0.0
2022-03-25,xxx22_convert,573.96,577.65,544.59,558.26,-0.033,keep,0,1000000,1000000.0,0.0,0.0
2022-04-01,xxx22_convert,557.47,574.21,545.01,561.68,0.0061,keep,0,1000000,1000000.0,0.0,0.0
2022-04-08,xxx22_convert,559.38,574.65,542.82,557.6,-0.0072,keep,0,1000000,1000000.0,0.0,0.0
2022-04-14,xxx22_convert,560.38,572.08,547.06,555.32,-0.0042,keep,0,1000000,1000000.0,0.0,0.0
2022-04-22,xxx22_convert,552.75,560.84,505.15,511.37,-0.0792,keep,0,1000000,1000000.0,0.0,0.0
2022-04-29,xxx22_convert,513.46,517.66,415.01,428.49,-0.1621,keep,0,1000000,1000000.0,0.0,0.0
2022-05-06,xxx22_convert,431.49,471.29,410.33,459.77,0.073,keep,0,1000000,1000000.0,0.0,0.0
2022-05-13,xxx22_convert,456.23,481.79,443.18,471.39,0.0252,keep,0,1000000,1000000.0,0.0,0.0
2022-05-20,xxx22_convert,469.37,485.7,456.0,479.03,0.0162,keep,0,1000000,1000000.0,0.0,0.0
2022-05-27,xxx22_convert,482.65,515.66,468.01,509.94,0.0644,keep,0,1000000,1000000.0,0.0,0.0
2022-06-03,xxx22_convert,507.86,514.21,489.5,491.07,-0.0371,keep,0,1000000,1000000.0,0.0,0.0
2022-06-10,xxx22_convert,493.16,498.06,470.01,474.19,-0.0344,keep,0,1000000,1000000.0,0.0,0.0
2022-06-17,xxx22_convert,467.23,468.98,407.75,441.96,-0.0679,keep,0,1000000,1000000.0,0.0,0.0
2022-06-24,xxx22_convert,444.02,465.22,434.04,463.12,0.0479,keep,0,1000000,1000000.0,0.0,0.0
2022-07-01,xxx22_convert,463.12,483.2,454.09,480.92,0.0384,keep,0,1000000,1000000.0,0.0,0.0
2022-07-08,xxx22_convert,473.53,484.31,457.85,463.55,-0.0361,keep,0,1000000,1000000.0,0.0,0.0
2022-07-15,xxx22_convert,462.47,480.42,450.68,476.6,0.0281,keep,0,1000000,1000000.0,0.0,0.0
2022-07-22,xxx22_convert,475.09,496.37,469.72,485.7,0.0191,keep,0,1000000,1000000.0,0.0,0.0
2022-07-29,xxx22_convert,489.77,489.94,425.0,432.1,-0.1103,keep,0,1000000,1000000.0,0.0,0.0
2022-08-05,xxx22_convert,424.55,469.99,421.16,462.98,0.0715,keep,0,1000000,1000000.0,0.0,0.0
2022-08-12,xxx22_convert,469.01,479.1,449.62,478.12,0.0327,keep,0,1000000,1000000.0,0.0,0.0
2022-08-19,xxx22_convert,470.0,484.27,449.82,454.46,-0.0494,keep,0,1000000,1000000.0,0.0,0.0
2022-08-26,xxx22_convert,452.83,457.31,425.35,425.77,-0.0631,keep,0,1000000,1000000.0,0.0,0.0
2022-09-02,xxx22_convert,423.39,429.68,405.35,407.14,-0.0437,keep,0,1000000,1000000.0,0.0,0.0
