date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos
2022-01-07,xxx74_convert,298.15,307.11,270.57,272.47,-0.0736,,,,,,
2022-01-14,xxx74_convert,265.81,285.95,256.44,269.42,-0.0113,,,,,,
2022-01-21,xxx74_convert,262.6,266.38,232.63,233.74,-0.1325,,,,,,
2022-01-28,xxx74_convert,223.3,240.57,208.88,228.4,-0.0229,,,,,,
2022-02-04,xxx74_convert,231.82,258.17,230.52,243.19,0.0647,,,,,,
2022-02-11,xxx74_convert,243.72,269.25,237.73,239.49,-0.0152,,,,,,
2022-02-18,xxx74_convert,239.34,265.82,231.0,236.42,-0.0128,,,,,,
2022-02-25,xxx74_convert,230.35,242.17,208.9,241.57,0.0217,,,,,,
2022-03-04,xxx74_convert,239.92,246.65,224.82,229.36,-0.0506,,,,,,
2022-03-11,xxx74_convert,228.17,232.2,206.5,221.0,-0.0365,,,,,,
2022-03-18,xxx74_convert,218.69,265.69,211.59,264.53,0.1969,keep,0,1000000,1000000,0.0,0.0
2022-03-25,xxx74_convert,265.07,283.58,255.75,276.92,0.0467,keep,0,1000000,1000000.0,0.0,0.0
2022-04-01,xxx74_convert,277.56,289.46,262.67,267.12,-0.0354,keep,0,1000000,1000000.0,0.0,0.0
2022-04-08,xxx74_convert,267.28,275.58,230.62,231.19,-0.1345,keep,0,1000000,1000000.0,0.0,0.0
2022-04-14,xxx74_convert,222.14,227.77,211.63,212.58,-0.0805,keep,0,1000000,1000000.0,0.0,0.0
2022-04-22,xxx74_convert,212.0,226.7,195.0,195.15,-0.082,keep,0,1000000,1000000.0,0.0,0.0
2022-04-29,xxx74_convert,192.02,201.28,182.9,185.47,-0.0497,keep,0,1000000,1000000.0,0.0,0.0
2022-05-06,xxx74_convert,185.41,204.0,179.9,186.75,0.0068,keep,0,1000000,1000000.0,0.0,0.0
2022-05-13,xxx74_convert,180.34,182.55,155.67,177.06,-0.0518,keep,0,1000000,1000000.0,0.0,0.0
2022-05-20,xxx74_convert,175.09,183.71,157.55,166.94,-0.0572,keep,0,1000000,1000000.0,0.0,0.0
2022-05-27,xxx74_convert,162.74,188.81,157.8,188.11,0.1268,keep,0,1000000,1000000.0,0.0,0.0
2022-06-03,xxx74_convert,189.8,196.19,181.22,187.2,-0.0049,keep,0,1000000,1000000.0,0.0,0.0
2022-06-10,xxx74_convert,191.39,193.37,168.69,169.74,-0.0933,keep,0,1000000,1000000.0,0.0,0.0
2022-06-17,xxx74_convert,160.0,168.68,153.28,158.8,-0.0644,keep,0,1000000,1000000.0,0.0,0.0
