date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx63,103.14,108.99,102.77,105.16,0.02,,,,,,,
2022-01-14,xxx63,104.94,110.6,103.62,108.55,0.03,,,,,,,
2022-01-21,xxx63,107.01,109.09,104.47,105.6,-0.03,,,,,,,
2022-01-28,xxx63,103.61,105.96,100.68,103.13,-0.02,,,,,,,
2022-02-04,xxx63,103.0,104.19,101.3,102.73,-0.0,,,,,,,
2022-02-11,xxx63,102.65,106.77,101.81,102.99,0.0,,,,,,,
2022-02-18,xxx63,103.24,104.8,100.29,100.58,-0.02,,,,,,,
2022-02-25,xxx63,100.45,105.91,100.07,105.84,0.05,,,,,,,
2022-03-04,xxx63,104.33,108.54,102.82,108.31,0.02,,,,,,,
2022-03-11,xxx63,107.75,108.14,102.4,103.82,-0.04,,,,,,,
2022-03-18,xxx63,104.47,110.39,102.84,110.18,0.06,keep,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx63,109.04,110.6,105.18,108.46,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-01,xxx63,108.94,112.66,108.15,112.52,0.04,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-08,xxx63,112.0,113.12,109.0,112.47,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-14,xxx63,112.36,112.74,108.91,109.02,-0.03,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-04-22,xxx63,108.53,114.31,107.54,107.8,-0.01,sell,1842,998636.9199999999,198567.6,0.2,800069.32,0.0
2022-04-29,xxx63,107.44,109.67,104.12,104.36,-0.03,keep,1474,993429.32598896,153826.64,0.15,839602.69,0.87
2022-05-06,xxx63,105.17,106.2,101.26,103.45,-0.01,sell,1474,992087.98598896,152485.3,0.15,839602.69,
2022-05-13,xxx63,102.28,103.03,98.79,102.67,-0.01,sell,1180,990819.99958798,121150.6,0.12,869669.4,0.67
2022-05-20,xxx63,102.0,106.33,100.42,102.53,-0.0,buy,944,990526.8260415401,96788.32,0.1,893738.51,0.53
2022-05-27,xxx63,103.83,106.06,96.86,99.08,-0.03,sell,2665,979078.0660415401,264048.2,0.27,715029.87,0.0
2022-06-03,xxx63,98.34,100.61,95.38,95.48,-0.04,sell,2132,971001.95200685,203563.36,0.21,767438.59,1.16
2022-06-10,xxx63,96.25,96.86,91.01,92.74,-0.03,keep,1706,966650.36034981,158214.44,0.16,808435.92,0.91
2022-06-17,xxx63,90.5,91.8,86.95,88.22,-0.05,sell,1706,958939.2403498101,150503.32,0.16,808435.92,
2022-06-24,xxx63,89.65,90.51,88.05,90.22,0.02,keep,1365,962152.7778587701,123150.3,0.13,839002.48,0.68
2022-07-01,xxx63,90.36,91.96,88.91,91.38,0.01,keep,1365,963736.17785877,124733.7,0.13,839002.48,
2022-07-08,xxx63,90.53,90.84,88.7,89.48,-0.02,keep,1365,961142.6778587701,122140.2,0.13,839002.48,
2022-07-15,xxx63,88.66,89.99,86.7,89.12,-0.0,keep,1365,960651.2778587701,121648.8,0.13,839002.48,
2022-07-22,xxx63,89.56,91.62,87.71,90.72,0.02,sell,1365,962835.2778587701,123832.8,0.13,839002.48,
2022-07-29,xxx63,90.98,94.05,90.46,92.52,0.02,sell,1092,964868.57384076,101031.84,0.1,863836.73,0.55
2022-08-05,xxx63,91.83,94.15,91.35,93.28,0.01,keep,874,965379.7675468001,81526.72,0.08,883853.05,0.45
2022-08-12,xxx63,93.65,94.97,92.91,94.82,0.02,keep,874,966725.7275468002,82872.68,0.09,883853.05,
2022-08-19,xxx63,94.56,95.6,94.1,95.0,0.0,keep,874,966883.0475468001,83030.0,0.09,883853.05,
2022-08-26,xxx63,94.39,94.97,88.42,89.43,-0.06,keep,874,962014.8675468001,78161.82,0.08,883853.05,
2022-09-02,xxx63,89.09,89.48,86.42,87.2,-0.02,keep,874,960065.8475468002,76212.8,0.08,883853.05,
2022-09-09,xxx63,87.2,90.06,85.66,89.73,0.03,keep,874,962277.0675468001,78424.02,0.08,883853.05,
2022-09-16,xxx63,90.48,92.39,89.41,90.25,0.01,keep,874,962731.5475468001,78878.5,0.08,883853.05,
2022-09-23,xxx63,89.37,89.95,81.62,82.66,-0.08,sell,874,956097.8875468001,72244.84,0.08,883853.05,
2022-09-30,xxx63,82.22,83.55,80.39,80.75,-0.02,sell,700,954682.2664454601,56525.0,0.06,898157.27,0.32
2022-10-07,xxx63,81.5,85.37,81.21,82.42,0.02,keep,560,955720.81020486,46155.2,0.05,909565.61,0.26
2022-10-14,xxx63,82.89,84.7,79.44,81.61,-0.01,sell,560,955267.2102048601,45701.6,0.05,909565.61,
2022-10-21,xxx63,82.8,85.13,80.99,83.26,0.02,sell,448,956138.3621547801,37300.48,0.04,918837.88,0.21
2022-10-28,xxx63,84.13,86.95,83.07,86.82,0.04,keep,359,957492.7743435001,31168.38,0.03,926324.39,0.17
2022-11-04,xxx63,86.65,88.74,83.15,84.65,-0.02,keep,359,956713.7443435001,30389.35,0.03,926324.39,
2022-11-11,xxx63,85.53,85.84,79.2,83.55,-0.01,keep,359,956318.8443435001,29994.45,0.03,926324.39,
2022-11-18,xxx63,83.65,84.69,79.37,81.3,-0.03,keep,359,955511.0943435001,29186.7,0.03,926324.39,
2022-11-25,xxx63,81.51,83.44,76.6,79.12,-0.03,keep,359,954728.4743435001,28404.08,0.03,926324.39,
2022-12-02,xxx63,78.5,80.16,75.83,79.62,0.01,keep,359,954907.9743435001,28583.58,0.03,926324.39,
2022-12-09,xxx63,79.04,79.42,76.47,78.59,-0.01,keep,359,954538.2043435002,28213.81,0.03,926324.39,
2022-12-16,xxx63,79.1,81.24,75.77,76.72,-0.02,keep,359,953866.8743435001,27542.48,0.03,926324.39,
2022-12-23,xxx63,76.71,77.97,75.79,77.5,0.01,keep,359,954146.8943435001,27822.5,0.03,926324.39,
2022-12-30,xxx63,77.51,78.38,76.24,77.72,0.0,keep,359,954225.8743435001,27901.48,0.03,926324.39,
2023-01-06,xxx63,77.97,81.78,77.38,80.86,0.04,keep,359,955353.1343435001,29028.74,0.03,926324.39,
2023-01-13,xxx63,80.75,81.26,77.47,80.59,-0.0,keep,359,955256.2043435002,28931.81,0.03,926324.39,
2023-01-20,xxx63,80.58,80.99,77.87,80.91,0.0,sell,359,955371.0843435001,29046.69,0.03,926324.39,
2023-01-27,xxx63,81.02,83.17,80.11,82.58,0.02,sell,288,955859.0151085901,23783.04,0.02,932075.98,0.13
2023-02-03,xxx63,82.76,87.85,82.22,87.1,0.05,sell,231,956912.7192738401,20120.1,0.02,936792.62,0.11
2023-02-10,xxx63,86.83,87.01,82.8,83.69,-0.04,keep,185,956268.8999317201,15482.65,0.02,940786.25,0.09
2023-02-17,xxx63,83.68,85.13,82.51,84.8,0.01,keep,185,956474.2499317201,15688.0,0.02,940786.25,
2023-02-24,xxx63,84.23,86.59,82.35,83.49,-0.02,sell,185,956231.8999317201,15445.65,0.02,940786.25,
2023-03-03,xxx63,83.63,84.13,81.2,83.41,-0.0,keep,148,956224.8005559801,12344.68,0.01,943880.12,0.07
2023-03-10,xxx63,83.49,83.83,76.15,76.72,-0.08,keep,148,955234.6805559801,11354.56,0.01,943880.12,
2023-03-17,xxx63,76.22,79.53,76.02,78.29,0.02,keep,148,955467.04055598,11586.92,0.01,943880.12,
2023-03-24,xxx63,78.75,81.98,77.3,79.37,0.01,keep,148,955626.88055598,11746.76,0.01,943880.12,
