date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx603259_convert,115.0,115.2,106.75,108.88,-0.0818,,,,,,,,
2022-01-14,xx603259_convert,108.0,119.34,105.0,113.98,0.0468,,,,,,,,
2022-01-21,xx603259_convert,113.98,120.46,106.07,107.69,-0.0552,,,,,,,,
2022-01-28,xx603259_convert,106.16,112.83,101.6,104.8,-0.0268,,,,,,,,
2022-02-11,xx603259_convert,107.5,109.29,81.82,83.07,-0.2073,,,,,,,,
2022-02-18,xx603259_convert,82.4,100.0,82.4,98.25,0.1827,,,,,,,,
2022-02-25,xx603259_convert,101.2,106.2,95.13,103.4,0.0524,,,,,,,,
2022-03-04,xx603259_convert,103.5,106.93,99.41,101.91,-0.0144,,,,,,,,
2022-03-11,xx603259_convert,100.66,103.18,88.6,98.71,-0.0314,,,,,,,,
2022-03-18,xx603259_convert,97.7,109.2,91.01,103.62,0.0497,,,,,,,,
2022-03-25,xx603259_convert,106.33,119.97,102.09,109.86,0.0602,buy,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx603259_convert,109.46,114.33,107.39,109.07,-0.0072,sell,1800,802904.74,999230.74,196326.0,0.1965,49.26,
2022-04-08,xx603259_convert,112.0,112.72,103.8,105.0,-0.0373,sell,1440,843170.7400000001,994370.7400000001,151200.0,0.1521,10.08,40.32
2022-04-15,xx603259_convert,104.58,111.36,99.81,109.11,0.0391,sell,1152,873249.2500000001,998943.9700000001,125694.72,0.1258,7.53,30.12
2022-04-22,xx603259_convert,107.8,109.19,95.68,101.6,-0.0688,keep,922,898009.9600000001,991685.16,93675.2,0.0945,6.2,24.79
2022-04-29,xx603259_convert,100.0,105.36,97.8,103.23,0.016,keep,922,898009.9600000001,993188.02,95178.06,0.0958,,
2022-05-06,xx603259_convert,103.11,103.7,94.05,94.4,-0.0855,sell,922,898009.9600000001,985046.7600000001,87036.8,0.0884,,
2022-05-13,xx603259_convert,94.05,103.4,91.18,100.89,0.0687,keep,738,915291.02,989747.8400000001,74456.82,0.0752,5.0,17.3
2022-05-20,xx603259_convert,100.05,102.0,93.23,98.52,-0.0235,keep,738,915291.02,987998.78,72707.76,0.0736,,
2022-05-27,xx603259_convert,99.1,99.36,87.13,92.48,-0.0613,sell,738,915291.02,983541.26,68250.24,0.0694,,
2022-06-02,xx603259_convert,92.5,96.46,89.88,90.64,-0.0199,keep,591,928868.4500000001,982436.6900000001,53568.24,0.0545,5.0,13.6
2022-06-10,xx603259_convert,92.85,107.7,91.21,102.83,0.1401,keep,593,928868.4500000001,989846.6400000001,60978.19,0.0616,,
2022-06-17,xx603259_convert,95.21,98.16,91.01,96.0,-0.0664,keep,593,928868.4500000001,985796.4500000001,56928.0,0.0577,,
2022-06-24,xx603259_convert,96.0,102.83,92.45,102.67,0.0695,keep,593,928868.4500000001,989751.76,60883.31,0.0615,,
2022-07-01,xx603259_convert,104.1,106.91,100.18,102.8,0.0013,keep,593,928868.4500000001,989828.8500000001,60960.4,0.0616,,
2022-07-08,xx603259_convert,104.1,118.4,103.15,110.2,0.072,keep,593,928868.4500000001,994217.05,65348.6,0.0657,,
2022-07-15,xx603259_convert,109.98,112.32,104.3,105.0,-0.0472,keep,593,928868.4500000001,991133.4500000001,62265.0,0.0628,,
2022-07-22,xx603259_convert,106.0,106.0,100.0,102.52,-0.0236,keep,593,928868.4500000001,989662.81,60794.36,0.0614,,
2022-07-29,xx603259_convert,101.8,102.17,93.0,93.4,-0.089,keep,593,928868.4500000001,984254.65,55386.2,0.0563,,
2022-08-05,xx603259_convert,93.4,97.68,90.64,95.74,0.0251,keep,593,928868.4500000001,985642.27,56773.82,0.0576,,
2022-08-12,xx603259_convert,94.98,95.6,90.35,94.74,-0.0104,keep,593,928868.4500000001,985049.27,56180.82,0.057,,
2022-08-19,xx603259_convert,94.74,95.3,89.28,90.41,-0.0457,keep,593,928868.4500000001,982481.5800000001,53613.13,0.0546,,
2022-08-26,xx603259_convert,89.88,91.55,86.9,89.55,-0.0095,keep,593,928868.4500000001,981971.6000000001,53103.15,0.0541,,
2022-09-02,xx603259_convert,88.0,90.8,85.5,86.25,-0.0369,keep,593,928868.4500000001,980014.7000000001,51146.25,0.0522,,
2022-09-09,xx603259_convert,85.93,86.19,81.85,84.83,-0.0165,keep,593,928868.4500000001,979172.6400000001,50304.19,0.0514,,
2022-09-16,xx603259_convert,81.88,81.88,72.52,73.74,-0.1307,sell,593,928868.4500000001,972596.27,43727.82,0.045,,
2022-09-23,xx603259_convert,74.02,74.8,68.75,69.42,-0.0586,keep,475,937587.9000000001,970562.4000000001,32974.5,0.034,5.0,8.73
2022-09-30,xx603259_convert,69.0,74.8,68.88,71.69,0.0327,keep,475,937587.9000000001,971640.6500000001,34052.75,0.035,,
2022-10-14,xx603259_convert,73.91,80.96,67.2,80.96,0.1293,keep,475,937587.9000000001,976043.9000000001,38456.0,0.0394,,
2022-10-21,xx603259_convert,81.99,84.35,76.58,76.91,-0.05,keep,475,937587.9000000001,974120.1500000001,36532.25,0.0375,,
2022-10-28,xx603259_convert,77.12,81.41,72.27,78.39,0.0192,keep,475,937587.9000000001,974823.1500000001,37235.25,0.0382,,
2022-11-04,xx603259_convert,77.2,84.35,74.88,84.0,0.0716,keep,475,937587.9000000001,977487.9000000001,39900.0,0.0408,,
2022-11-11,xx603259_convert,83.0,87.95,81.65,85.36,0.0162,keep,475,937587.9000000001,978133.9000000001,40546.0,0.0415,,
2022-11-18,xx603259_convert,86.16,90.28,84.22,86.51,0.0135,keep,475,937587.9000000001,978680.1500000001,41092.25,0.042,,
2022-11-25,xx603259_convert,85.53,87.01,80.26,81.94,-0.0528,keep,475,937587.9000000001,976509.4000000001,38921.5,0.0399,,
2022-12-02,xx603259_convert,75.0,80.89,73.75,77.7,-0.0517,keep,475,937587.9000000001,974495.4000000001,36907.5,0.0379,,
2022-12-09,xx603259_convert,78.9,80.99,77.6,80.0,0.0296,keep,475,937587.9000000001,975587.9000000001,38000.0,0.039,,
2022-12-16,xx603259_convert,80.01,81.49,77.13,79.08,-0.0115,keep,475,937587.9000000001,975150.9000000001,37563.0,0.0385,,
2022-12-23,xx603259_convert,78.52,79.07,75.0,77.02,-0.026,keep,475,937587.9000000001,974172.4000000001,36584.5,0.0376,,
2022-12-30,xx603259_convert,77.4,82.1,76.7,81.0,0.0517,keep,475,937587.9000000001,976062.9000000001,38475.0,0.0394,,
2023-01-06,xx603259_convert,80.86,89.27,79.41,87.57,0.0811,keep,475,937587.9000000001,979183.6500000001,41595.75,0.0425,,
