date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx601225_convert,12.55,12.66,12.03,12.14,-0.0049,,,,,,,,
2022-01-14,xx601225_convert,12.36,13.18,12.2,12.2,0.0049,,,,,,,,
2022-01-21,xx601225_convert,12.25,13.5,12.19,13.22,0.0836,,,,,,,,
2022-01-28,xx601225_convert,13.11,13.41,12.41,12.54,-0.0514,,,,,,,,
2022-02-11,xx601225_convert,12.8,14.49,12.71,14.15,0.1284,,,,,,,,
2022-02-18,xx601225_convert,14.18,14.57,13.6,14.51,0.0254,,,,,,,,
2022-02-25,xx601225_convert,14.53,15.08,13.5,14.09,-0.0289,,,,,,,,
2022-03-04,xx601225_convert,14.0,15.47,14.0,15.2,0.0788,,,,,,,,
2022-03-11,xx601225_convert,15.65,15.84,14.13,14.68,-0.0342,,,,,,,,
2022-03-18,xx601225_convert,14.41,15.05,13.21,14.42,-0.0177,,,,,,,,
2022-03-25,xx601225_convert,14.31,15.52,14.31,15.3,0.061,buy,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx601225_convert,15.45,16.85,15.3,16.46,0.0758,buy,12900,800516.14,1012850.14,212334.0,0.2096,49.86,
2022-04-08,xx601225_convert,16.35,17.0,15.65,16.96,0.0304,buy,22600,641784.47,1025080.47,383296.0,0.3739,39.67,
2022-04-15,xx601225_convert,16.8,19.13,16.56,17.55,0.0348,buy,30200,513996.52999999997,1044006.53,530010.0,0.5077,31.94,
2022-04-22,xx601225_convert,17.08,17.93,16.33,16.57,-0.0558,buy,36200,411430.88999999996,1011264.8899999999,599834.0,0.5932,25.64,
2022-04-29,xx601225_convert,16.34,17.59,15.1,17.21,0.0386,sell,41200,329660.44999999995,1038712.45,709052.0,0.6826,20.44,
2022-05-06,xx601225_convert,17.21,17.55,16.3,16.8,-0.0238,sell,32960,471211.29,1024939.29,553728.0,0.5403,35.43,141.73
2022-05-13,xx601225_convert,16.5,16.98,15.61,16.87,0.0042,keep,26368,579777.49,1024605.65,444828.16,0.4341,27.18,108.7
2022-05-20,xx601225_convert,17.06,18.07,16.54,17.83,0.0569,buy,26368,579777.49,1049918.93,470141.44,0.4478,,
2022-05-27,xx601225_convert,18.0,19.68,17.88,19.36,0.0858,sell,32768,464484.67,1098873.15,634388.48,0.5773,28.82,
2022-06-02,xx601225_convert,19.38,19.42,18.54,18.75,-0.0315,sell,26215,591257.62,1082788.87,491531.25,0.4539,31.73,126.93
2022-06-10,xx601225_convert,18.84,21.49,18.79,21.3,0.136,keep,20972,689859.8999999999,1136563.5,446703.6,0.393,24.68,98.73
2022-06-17,xx601225_convert,21.06,21.93,19.92,20.73,-0.0268,keep,20972,689859.8999999999,1124609.46,434749.56,0.3866,,
2022-06-24,xx601225_convert,20.3,20.36,18.99,19.82,-0.0439,sell,20972,689859.8999999999,1105524.94,415665.04,0.376,,
2022-07-01,xx601225_convert,19.81,22.01,19.78,21.76,0.0979,keep,16778,772797.2999999998,1137886.5799999998,365089.28,0.3208,20.76,83.04
2022-07-08,xx601225_convert,21.75,23.11,19.75,20.03,-0.0191,sell,17878,772797.2999999998,1130893.64,358096.34,0.3166,,
2022-07-15,xx601225_convert,19.95,20.55,19.0,19.24,-0.0394,sell,14303,843993.6899999998,1119183.4099999997,275189.72,0.2459,17.82,71.29
2022-07-22,xx601225_convert,19.53,20.29,18.31,18.62,-0.0322,sell,11443,899751.0999999999,1112819.7599999998,213068.66,0.1915,13.96,55.83
2022-07-29,xx601225_convert,18.6,19.85,18.56,19.11,0.0263,keep,9155,942231.8599999999,1117183.91,174952.05,0.1566,10.63,42.53
2022-08-05,xx601225_convert,19.08,19.61,18.21,18.55,-0.0293,sell,9155,942231.8599999999,1112057.1099999999,169825.25,0.1527,,
2022-08-12,xx601225_convert,18.4,21.02,18.3,20.91,0.1272,keep,7324,975861.8599999998,1129006.6999999997,153144.84,0.1356,8.42,33.67
2022-08-19,xx601225_convert,20.95,21.6,20.44,21.08,0.0081,keep,7324,975861.8599999998,1130251.7799999998,154389.92,0.1366,,
