date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx600989_convert,17.45,17.53,16.68,16.99,-0.0213,,,,,,,,
2022-01-14,xx600989_convert,16.95,17.5,16.0,16.09,-0.053,,,,,,,,
2022-01-21,xx600989_convert,16.05,17.0,15.88,16.13,0.0025,,,,,,,,
2022-01-28,xx600989_convert,16.06,16.44,15.62,15.91,-0.0136,,,,,,,,
2022-02-11,xx600989_convert,16.29,18.0,16.22,17.8,0.1188,,,,,,,,
2022-02-18,xx600989_convert,17.79,17.91,16.78,17.28,-0.0292,,,,,,,,
2022-02-25,xx600989_convert,17.28,17.57,16.7,17.3,0.0012,,,,,,,,
2022-03-04,xx600989_convert,17.3,18.42,16.9,17.87,0.0329,,,,,,,,
2022-03-11,xx600989_convert,18.31,18.66,15.79,17.48,-0.0218,,,,,,,,
2022-03-18,xx600989_convert,17.2,17.38,14.1,14.88,-0.1487,,,,,,,,
2022-03-25,xx600989_convert,14.9,15.46,14.63,15.05,0.0114,buy,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx600989_convert,15.0,15.43,14.54,15.05,-0.0,keep,13300,800317.09,1000482.09,200165.0,0.2001,49.91,
2022-04-08,xx600989_convert,15.06,16.05,14.57,15.93,0.0585,buy,13300,800317.09,1012186.09,211869.0,0.2093,,
2022-04-15,xx600989_convert,15.86,16.26,15.11,16.09,0.01,buy,23300,641577.4099999999,1016474.4099999999,374897.0,0.3688,39.68,
2022-04-22,xx600989_convert,15.86,16.34,13.89,14.24,-0.115,sell,31300,514585.6699999999,960297.6699999999,445712.0,0.4641,31.74,
2022-04-29,xx600989_convert,14.09,14.1,11.98,14.1,-0.0098,buy,25040,602616.2899999999,955680.2899999999,353064.0,0.3694,22.04,88.14
2022-05-06,xx600989_convert,14.17,14.65,13.87,13.9,-0.0142,buy,33440,483474.5099999999,948290.5099999999,464816.0,0.4902,29.78,
2022-05-13,xx600989_convert,13.84,14.64,13.65,14.17,0.0399,buy,41011,387885.6199999999,969011.4899999999,581125.87,0.5997,23.89,
2022-05-20,xx600989_convert,14.2,15.06,14.05,14.7,0.0374,buy,46411,311132.4399999999,993374.1399999999,682241.7,0.6868,19.18,
2022-05-27,xx600989_convert,14.7,15.43,14.12,15.2,0.034,buy,50611,249334.98999999987,1018622.1899999998,769287.2,0.7552,15.45,
2022-06-02,xx600989_convert,15.17,15.85,15.09,15.51,0.0204,buy,53811,200746.84999999986,1035355.4599999998,834608.61,0.8061,12.14,
2022-06-10,xx600989_convert,15.41,16.74,15.32,16.61,0.0709,buy,56411,160644.82999999987,1097631.5399999998,936986.71,0.8536,10.02,
2022-06-17,xx600989_convert,16.51,16.8,15.76,15.97,-0.0385,buy,58311,129248.97999999986,1060475.65,931226.67,0.8781,7.85,
2022-06-24,xx600989_convert,15.88,16.3,14.22,14.63,-0.0839,sell,59911,103818.61999999986,980316.5499999999,876497.93,0.8941,6.36,
2022-07-01,xx600989_convert,14.65,15.24,14.55,14.8,0.0116,buy,47929,279015.8299999999,988365.03,709349.2,0.7177,43.85,175.42
2022-07-08,xx600989_convert,14.85,15.55,13.91,14.22,-0.0392,sell,51629,224020.0799999999,958184.46,734164.38,0.7662,13.75,
2022-07-15,xx600989_convert,14.1,14.13,13.28,13.28,-0.0661,sell,41304,369317.4799999999,917834.5999999999,548517.12,0.5976,36.37,145.48
