date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos
2022-01-07,xx600028_convert,4.24,4.42,4.22,4.35,0.0284,,,,,,
2022-01-14,xx600028_convert,4.33,4.41,4.25,4.25,-0.023,,,,,,
2022-01-21,xx600028_convert,4.28,4.37,4.21,4.29,0.0094,,,,,,
2022-01-28,xx600028_convert,4.29,4.31,4.18,4.19,-0.0233,,,,,,
2022-02-11,xx600028_convert,4.25,4.61,4.25,4.5,0.074,,,,,,
2022-02-18,xx600028_convert,4.58,4.59,4.29,4.38,-0.0267,,,,,,
2022-02-25,xx600028_convert,4.37,4.45,4.29,4.3,-0.0183,,,,,,
2022-03-04,xx600028_convert,4.34,4.46,4.28,4.38,0.0186,,,,,,
2022-03-11,xx600028_convert,4.43,4.45,4.05,4.15,-0.0525,,,,,,
2022-03-18,xx600028_convert,4.13,4.19,3.96,4.13,-0.0048,,,,,,
2022-03-25,xx600028_convert,4.15,4.18,4.09,4.16,0.0073,keep,0,1000000,1000000,0.0,0.0
2022-04-01,xx600028_convert,4.25,4.38,4.21,4.37,0.0505,keep,0,1000000,1000000.0,0.0,0.0
2022-04-08,xx600028_convert,4.36,4.42,4.34,4.38,0.0023,keep,0,1000000,1000000.0,0.0,0.0
2022-04-15,xx600028_convert,4.39,4.41,4.29,4.35,-0.0068,keep,0,1000000,1000000.0,0.0,0.0
2022-04-22,xx600028_convert,4.34,4.38,4.22,4.33,-0.0046,keep,0,1000000,1000000.0,0.0,0.0
2022-04-29,xx600028_convert,4.29,4.36,4.15,4.34,0.0023,keep,0,1000000,1000000.0,0.0,0.0
2022-05-06,xx600028_convert,4.35,4.39,4.27,4.28,-0.0138,keep,0,1000000,1000000.0,0.0,0.0
2022-05-13,xx600028_convert,4.28,4.32,4.22,4.31,0.007,keep,0,1000000,1000000.0,0.0,0.0
2022-05-20,xx600028_convert,4.34,4.38,4.26,4.32,0.0023,keep,0,1000000,1000000.0,0.0,0.0
2022-05-27,xx600028_convert,4.34,4.45,4.27,4.41,0.0208,keep,0,1000000,1000000.0,0.0,0.0
2022-06-02,xx600028_convert,4.43,4.46,4.36,4.42,0.0023,keep,0,1000000,1000000.0,0.0,0.0
2022-06-10,xx600028_convert,4.44,4.56,4.18,4.23,0.0275,keep,0,1000000,1000000.0,0.0,0.0
2022-06-17,xx600028_convert,4.2,4.25,4.1,4.12,-0.026,keep,0,1000000,1000000.0,0.0,0.0
2022-06-24,xx600028_convert,4.09,4.09,4.02,4.08,-0.0097,keep,0,1000000,1000000.0,0.0,0.0
2022-07-01,xx600028_convert,4.07,4.12,4.06,4.08,0.0,keep,0,1000000,1000000.0,0.0,0.0
2022-07-08,xx600028_convert,4.09,4.13,4.06,4.08,0.0,keep,0,1000000,1000000.0,0.0,0.0
2022-07-15,xx600028_convert,4.08,4.1,4.02,4.02,-0.0147,keep,0,1000000,1000000.0,0.0,0.0
2022-07-22,xx600028_convert,4.04,4.13,4.03,4.11,0.0224,keep,0,1000000,1000000.0,0.0,0.0
2022-07-29,xx600028_convert,4.11,4.16,4.09,4.11,-0.0,keep,0,1000000,1000000.0,0.0,0.0
2022-08-05,xx600028_convert,4.12,4.13,4.04,4.08,-0.0073,keep,0,1000000,1000000.0,0.0,0.0
2022-08-12,xx600028_convert,4.08,4.16,4.07,4.15,0.0172,keep,0,1000000,1000000.0,0.0,0.0
2022-08-19,xx600028_convert,4.13,4.16,4.11,4.14,-0.0024,keep,0,1000000,1000000.0,0.0,0.0
2022-08-26,xx600028_convert,4.14,4.27,4.14,4.25,0.0266,keep,0,1000000,1000000.0,0.0,0.0
2022-09-02,xx600028_convert,4.27,4.31,4.22,4.26,0.0024,keep,0,1000000,1000000.0,0.0,0.0
2022-09-09,xx600028_convert,4.26,4.46,4.26,4.45,0.0446,keep,0,1000000,1000000.0,0.0,0.0
2022-09-16,xx600028_convert,4.48,4.49,4.3,4.3,-0.0337,keep,0,1000000,1000000.0,0.0,0.0
2022-09-23,xx600028_convert,4.16,4.55,4.13,4.47,0.0797,keep,0,1000000,1000000.0,0.0,0.0
2022-09-30,xx600028_convert,4.4,4.41,4.21,4.29,-0.0403,keep,0,1000000,1000000.0,0.0,0.0
2022-10-14,xx600028_convert,4.35,4.39,4.25,4.33,0.0093,keep,0,1000000,1000000.0,0.0,0.0
2022-10-21,xx600028_convert,4.31,4.35,4.25,4.34,0.0023,keep,0,1000000,1000000.0,0.0,0.0
2022-10-28,xx600028_convert,4.35,4.36,4.23,4.28,-0.0138,keep,0,1000000,1000000.0,0.0,0.0
2022-11-04,xx600028_convert,4.2,4.26,4.05,4.23,-0.0117,keep,0,1000000,1000000.0,0.0,0.0
2022-11-11,xx600028_convert,4.24,4.31,4.19,4.29,0.0142,keep,0,1000000,1000000.0,0.0,0.0
2022-11-18,xx600028_convert,4.31,4.34,4.25,4.25,-0.0093,keep,0,1000000,1000000.0,0.0,0.0
2022-11-25,xx600028_convert,4.24,4.5,4.22,4.49,0.0565,keep,0,1000000,1000000.0,0.0,0.0
2022-12-02,xx600028_convert,4.45,4.56,4.37,4.5,0.0022,keep,0,1000000,1000000.0,0.0,0.0
2022-12-09,xx600028_convert,4.52,4.66,4.49,4.51,0.0022,keep,0,1000000,1000000.0,0.0,0.0
2022-12-16,xx600028_convert,4.53,4.55,4.39,4.45,-0.0133,keep,0,1000000,1000000.0,0.0,0.0
2022-12-23,xx600028_convert,4.43,4.44,4.32,4.34,-0.0247,keep,0,1000000,1000000.0,0.0,0.0
2022-12-30,xx600028_convert,4.36,4.44,4.3,4.36,0.0046,keep,0,1000000,1000000.0,0.0,0.0
