date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx000333,74.0,79.83,73.6,77.78,0.05,,,,,,,,
2022-01-14,xx000333,78.2,80.88,71.4,72.0,-0.07,,,,,,,,
2022-01-21,xx000333,72.1,78.82,71.72,77.41,0.08,,,,,,,,
2022-01-28,xx000333,76.8,79.03,73.03,73.2,-0.05,,,,,,,,
2022-02-11,xx000333,74.5,77.07,72.48,74.14,0.01,,,,,,,,
2022-02-18,xx000333,73.5,73.8,71.31,73.0,-0.02,,,,,,,,
2022-02-25,xx000333,72.8,72.82,67.46,68.12,-0.07,,,,,,,,
2022-03-04,xx000333,67.5,68.39,65.09,65.6,-0.04,,,,,,,,
2022-03-11,xx000333,64.58,64.58,56.61,59.38,-0.09,,,,,,,,
2022-03-18,xx000333,58.02,59.68,54.25,58.9,-0.01,,,,,,,,
2022-03-25,xx000333,59.03,59.55,56.05,56.09,-0.05,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx000333,55.87,59.24,54.46,58.6,0.04,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx000333,58.05,59.18,56.84,57.33,-0.02,sell,3400,997468.65,194922.0,0.2,802546.65,49.35,
2022-04-15,xx000333,57.45,59.3,55.27,58.65,0.02,keep,2720,1001085.0299999999,159528.0,0.16,841557.03,9.76,39.06
2022-04-22,xx000333,58.5,58.89,54.68,56.97,-0.03,sell,2720,996515.4299999999,154958.4,0.16,841557.03,,
2022-04-29,xx000333,56.55,57.49,50.5,57.09,0.0,keep,2176,996504.1799999999,124227.84,0.12,872276.34,7.69,30.76
2022-05-06,xx000333,58.05,59.38,57.39,58.2,0.02,keep,2176,998919.54,126643.2,0.13,872276.34,,
2022-05-13,xx000333,57.25,57.52,55.0,57.01,-0.02,keep,2176,996330.1,124053.76,0.12,872276.34,,
2022-05-20,xx000333,57.52,58.75,55.33,56.9,-0.0,sell,2176,996090.74,123814.4,0.12,872276.34,,
2022-05-27,xx000333,56.35,56.5,51.8,53.12,-0.07,sell,1741,989235.52,92481.92,0.09,896753.6,6.13,24.51
2022-06-02,xx000333,53.15,54.77,52.08,52.56,0.02,sell,1437,991335.5,75528.72,0.08,915806.78,5.0,19.08
2022-06-10,xx000333,52.58,53.8,51.58,52.25,-0.01,sell,1150,990961.78,60087.5,0.06,930874.28,5.0,15.09
2022-06-17,xx000333,51.8,55.41,50.12,54.76,0.05,sell,920,993148.2699999999,50379.2,0.05,942769.07,5.0,11.91
2022-06-24,xx000333,55.16,58.95,55.16,57.8,0.06,keep,736,995442.32,42540.8,0.04,952901.52,5.0,10.15
2022-07-01,xx000333,58.3,60.66,58.16,58.79,0.02,keep,736,996170.96,43269.44,0.04,952901.52,,
2022-07-08,xx000333,57.54,61.49,57.54,58.58,-0.0,keep,736,996016.3999999999,43114.88,0.04,952901.52,,
2022-07-15,xx000333,58.26,60.88,55.15,55.2,-0.06,sell,736,993528.7199999999,40627.2,0.04,952901.52,,
2022-07-22,xx000333,55.2,56.35,54.0,55.09,-0.0,sell,589,993449.35,32448.01,0.03,961001.34,5.0,8.11
2022-07-29,xx000333,55.1,57.86,54.78,54.98,-0.0,sell,472,993385.98,25950.56,0.03,967435.42,5.0,6.45
2022-08-05,xx000333,55.25,55.3,52.08,52.97,-0.04,sell,378,992640.4500000002,20022.66,0.02,972617.79,5.0,5.19
2022-08-12,xx000333,52.55,53.46,51.77,53.16,0.0,sell,303,992656.8300000002,16107.48,0.02,976549.35,5.0,3.94
2022-08-19,xx000333,53.17,53.88,52.11,52.61,-0.01,sell,243,992514.9900000002,12784.23,0.01,979730.76,5.0,3.19
2022-08-26,xx000333,52.46,53.55,50.97,52.23,-0.01,sell,195,992425.6900000002,10184.85,0.01,982240.84,5.0,2.52
2022-09-02,xx000333,51.6,55.5,51.51,53.65,0.03,sell,156,992615.2400000002,8369.4,0.01,984245.84,5.0,2.01
2022-09-09,xx000333,53.1,55.63,52.88,55.44,0.03,sell,125,992814.9800000002,6930.0,0.01,985884.98,5.0,1.65
2022-09-16,xx000333,55.44,57.2,54.9,55.12,-0.01,sell,100,992776.3400000002,5512.0,0.01,987264.34,5.0,1.39
2022-09-23,xx000333,54.67,55.44,51.0,51.34,-0.07,sell,80,992458.6500000001,4107.2,0.0,988351.45,5.0,1.09
2022-09-30,xx000333,51.0,52.0,49.31,49.31,-0.04,sell,64,992317.3100000002,3155.84,0.0,989161.47,5.0,0.82
2022-10-14,xx000333,49.31,49.99,47.0,47.99,-0.03,sell,52,992242.9600000002,2495.48,0.0,989747.48,5.0,0.59
2022-10-21,xx000333,47.71,48.15,43.77,44.0,-0.08,sell,42,992067.0000000002,1848.0,0.0,990219.0,5.0,0.48
2022-10-28,xx000333,43.7,44.32,40.62,40.76,-0.07,sell,34,991949.0100000002,1385.84,0.0,990563.17,5.0,0.35
2022-11-04,xx000333,40.73,43.35,40.09,43.09,0.06,sell,28,992008.7700000003,1206.52,0.0,990802.25,5.0,0.24
2022-11-11,xx000333,43.0,46.2,42.51,45.63,0.06,sell,23,992061.4800000002,1049.49,0.0,991011.99,5.0,0.21
2022-11-18,xx000333,47.92,49.58,47.3,47.97,0.05,sell,19,992109.8700000003,911.43,0.0,991198.44,5.0,0.19
2022-11-25,xx000333,47.47,47.47,45.78,46.69,-0.03,sell,16,992082.7200000003,747.04,0.0,991335.68,5.0,0.14
