date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx601888,221.68,222.47,206.9,207.78,-0.05,,,,,,,,
2022-01-14,xx601888,204.0,213.79,194.28,200.49,-0.04,,,,,,,,
2022-01-21,xx601888,190.0,203.0,185.12,200.66,0.0,,,,,,,,
2022-01-28,xx601888,204.0,214.48,201.62,206.56,0.03,,,,,,,,
2022-02-11,xx601888,214.6,230.5,204.96,225.43,0.09,,,,,,,,
2022-02-18,xx601888,229.88,231.88,218.01,221.35,-0.02,,,,,,,,
2022-02-25,xx601888,219.0,220.0,201.6,210.12,-0.05,,,,,,,,
2022-03-04,xx601888,208.0,210.1,194.0,201.45,-0.04,,,,,,,,
2022-03-11,xx601888,197.2,198.0,179.01,186.6,-0.07,,,,,,,,
2022-03-18,xx601888,178.88,180.08,159.89,176.45,-0.05,,,,,,,,
2022-03-25,xx601888,175.8,175.99,162.5,162.85,-0.08,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx601888,157.82,177.3,155.73,174.26,0.07,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx601888,168.2,168.6,160.81,164.48,-0.06,sell,1100,995850.74,180928.0,0.18,814922.74,46.26,
2022-04-15,xx601888,161.19,185.8,153.59,182.24,0.11,keep,880,1010709.22,160371.2,0.16,850338.02,8.86,35.46
2022-04-22,xx601888,179.02,186.0,171.32,176.98,-0.03,keep,880,1006080.42,155742.4,0.15,850338.02,,
2022-04-29,xx601888,168.38,187.66,166.1,181.99,0.03,keep,880,1010489.22,160151.2,0.16,850338.02,,
2022-05-06,xx601888,179.0,182.8,161.88,163.69,-0.1,sell,880,994385.22,144047.2,0.14,850338.02,,
2022-05-13,xx601888,159.5,179.49,155.18,173.0,0.06,keep,704,1000165.17,121792.0,0.12,878373.17,7.02,28.07
2022-05-20,xx601888,174.55,178.0,165.32,175.75,0.02,keep,704,1002101.17,123728.0,0.12,878373.17,,
2022-05-27,xx601888,176.03,176.5,161.0,164.95,-0.06,sell,704,994497.97,116124.8,0.12,878373.17,,
2022-06-02,xx601888,169.89,179.8,166.3,175.39,0.06,keep,564,1001046.6,98919.96,0.1,902126.64,5.95,23.78
2022-06-10,xx601888,177.0,194.49,172.42,187.75,0.07,keep,564,1008017.64,105891.0,0.11,902126.64,,
2022-06-17,xx601888,183.0,191.89,175.01,190.39,0.01,keep,564,1009506.6,107379.96,0.11,902126.64,,
2022-06-24,xx601888,190.9,204.23,190.9,201.12,0.06,keep,564,1015558.3200000001,113431.68,0.11,902126.64,,
2022-07-01,xx601888,211.0,237.8,210.0,225.11,0.12,keep,564,1029088.68,126962.04,0.12,902126.64,,
2022-07-08,xx601888,219.8,229.2,204.5,211.97,-0.06,keep,564,1021677.72,119551.08,0.12,902126.64,,
2022-07-15,xx601888,206.5,212.89,200.87,204.36,-0.03,keep,568,1018203.12,116076.48,0.11,902126.64,,
2022-07-22,xx601888,206.0,216.51,201.02,214.62,0.05,keep,568,1024030.8,121904.16,0.12,902126.64,,
2022-07-29,xx601888,214.6,226.66,209.18,209.9,-0.02,keep,568,1021349.84,119223.2,0.12,902126.64,,
2022-08-05,xx601888,208.0,213.5,193.08,198.9,-0.05,sell,568,1015101.84,112975.2,0.11,902126.64,,
2022-08-12,xx601888,186.0,202.49,184.0,195.66,-0.02,keep,455,1012142.54,89025.3,0.09,923117.24,5.25,21.02
2022-08-19,xx601888,194.01,196.49,187.0,188.0,-0.04,keep,455,1008657.24,85540.0,0.08,923117.24,,
2022-08-26,xx601888,187.0,201.18,186.66,192.41,0.02,keep,455,1010663.79,87546.55,0.09,923117.24,,
2022-09-02,xx601888,189.69,197.77,179.46,180.31,-0.06,keep,455,1005158.29,82041.05,0.08,923117.24,,
2022-09-09,xx601888,179.0,191.6,175.2,191.09,0.06,keep,455,1010063.19,86945.95,0.09,923117.24,,
2022-09-16,xx601888,194.99,195.0,188.0,188.51,-0.01,keep,455,1008889.29,85772.05,0.09,923117.24,,
2022-09-23,xx601888,190.0,195.55,181.05,185.41,-0.02,keep,455,1007478.79,84361.55,0.08,923117.24,,
2022-09-30,xx601888,185.33,204.45,185.3,198.25,0.07,keep,455,1013320.99,90203.75,0.09,923117.24,,
2022-10-14,xx601888,197.2,197.65,174.44,185.46,-0.06,keep,455,1007501.54,84384.3,0.08,923117.24,,
2022-10-21,xx601888,184.96,192.5,174.15,175.57,-0.05,keep,455,1003001.59,79884.35,0.08,923117.24,,
2022-10-28,xx601888,174.05,178.0,165.03,167.45,-0.05,sell,455,999306.99,76189.75,0.08,923117.24,,
2022-11-04,xx601888,164.1,199.0,156.51,197.09,0.18,keep,364,1009770.2599999999,71740.76,0.07,938029.5,5.0,14.93
2022-11-11,xx601888,192.0,201.51,184.1,195.88,-0.01,keep,364,1009329.8199999998,71300.32,0.07,938029.5,,
2022-11-18,xx601888,195.88,200.87,186.13,190.8,-0.03,keep,364,1007480.6999999998,69451.2,0.07,938029.5,,
2022-11-25,xx601888,186.5,186.99,177.01,178.66,-0.06,keep,364,1003061.7399999999,65032.24,0.06,938029.5,,
2022-12-02,xx601888,173.98,213.2,172.11,199.4,0.12,keep,364,1010611.0999999999,72581.6,0.07,938029.5,,
2022-12-09,xx601888,205.0,218.25,201.77,213.23,0.07,keep,364,1015645.2199999999,77615.72,0.08,938029.5,,
2022-12-16,xx601888,211.0,224.02,210.57,221.7,0.04,keep,364,1018728.2999999999,80698.8,0.08,938029.5,,
2022-12-23,xx601888,220.06,226.78,212.3,223.33,0.01,keep,364,1019321.6199999999,81292.12,0.08,938029.5,,
2022-12-30,xx601888,225.48,229.55,213.05,216.03,-0.03,keep,364,1016664.4199999999,78634.92,0.08,938029.5,,
2023-01-06,xx601888,217.0,226.69,212.18,224.67,0.04,keep,364,1019809.3799999999,81779.88,0.08,938029.5,,
2023-01-13,xx601888,225.45,233.33,223.3,228.5,0.02,keep,364,1021203.4999999999,83174.0,0.08,938029.5,,
2023-01-20,xx601888,230.88,236.0,224.55,230.5,0.01,keep,364,1021931.4999999999,83902.0,0.08,938029.5,,
2023-02-03,xx601888,239.5,239.99,207.93,210.96,-0.08,sell,364,1014818.94,76789.44,0.08,938029.5,,
2023-02-10,xx601888,208.0,209.0,202.01,204.42,-0.03,keep,292,1012675.44,59690.64,0.06,952984.8,5.0,14.98
2023-02-17,xx601888,203.33,208.68,200.39,200.54,-0.02,keep,292,1011542.48,58557.68,0.06,952984.8,,
2023-02-24,xx601888,201.07,206.0,197.01,197.51,-0.02,keep,292,1010657.72,57672.92,0.06,952984.8,,
2023-03-03,xx601888,195.7,199.29,194.55,196.06,-0.01,keep,292,1010234.32,57249.52,0.06,952984.8,,
2023-03-10,xx601888,196.96,197.49,181.66,181.73,-0.07,keep,292,1006049.96,53065.16,0.05,952984.8,,
2023-03-17,xx601888,181.53,190.2,180.0,185.3,0.02,keep,292,1007092.3999999999,54107.6,0.05,952984.8,,
2023-03-24,xx601888,185.8,189.74,180.5,186.32,0.01,keep,292,1007390.2399999999,54405.44,0.05,952984.8,,
2023-03-31,xx601888,186.33,187.99,181.67,183.24,-0.02,keep,292,1006490.8799999999,53506.08,0.05,952984.8,,
2023-04-07,xx601888,183.0,187.0,173.64,181.82,-0.01,keep,292,1006076.2399999999,53091.44,0.05,952984.8,,
2023-04-14,xx601888,181.16,182.82,174.34,174.78,-0.04,keep,292,1004020.5599999999,51035.76,0.05,952984.8,,
2023-04-21,xx601888,176.06,181.24,166.66,167.17,-0.04,keep,292,1001798.44,48813.64,0.05,952984.8,,
2023-04-28,xx601888,167.1,167.11,157.61,160.98,-0.04,keep,292,999990.96,47006.16,0.05,952984.8,,
2023-05-05,xx601888,158.0,158.98,150.99,152.88,-0.05,sell,292,997625.7599999999,44640.96,0.04,952984.8,,
2023-05-12,xx601888,152.5,152.5,139.69,139.7,-0.09,sell,234,994505.18,32689.8,0.03,961815.38,5.0,8.84
2023-05-19,xx601888,139.0,142.14,131.51,135.16,-0.03,sell,188,993607.61,25410.08,0.03,968197.53,5.0,6.39
2023-05-26,xx601888,134.0,140.57,128.88,130.7,-0.03,sell,151,992880.9,19735.7,0.02,973145.2,5.0,4.96
2023-06-02,xx601888,130.7,131.14,120.8,122.81,-0.06,sell,121,991916.99,14860.01,0.01,977056.98,5.0,3.92
2023-06-09,xx601888,122.92,122.92,115.6,116.8,-0.05,,97,991328.47,11329.6,0.01,979998.87,5.0,2.95
