date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx601318,50.4,53.33,50.1,52.94,0.05,,,,,,,,
2022-01-14,xx601318,52.99,53.74,51.06,51.1,-0.03,,,,,,,,
2022-01-21,xx601318,51.11,53.8,50.6,53.55,0.05,,,,,,,,
2022-01-28,xx601318,53.53,53.53,49.8,49.97,-0.07,,,,,,,,
2022-02-11,xx601318,51.34,56.23,50.7,55.59,0.11,,,,,,,,
2022-02-18,xx601318,55.01,55.3,52.91,54.5,-0.02,,,,,,,,
2022-02-25,xx601318,54.1,54.25,51.09,51.4,-0.06,,,,,,,,
2022-03-04,xx601318,51.1,51.4,49.96,50.1,-0.03,,,,,,,,
2022-03-11,xx601318,49.62,49.62,45.5,47.14,-0.06,,,,,,,,
2022-03-18,xx601318,46.0,48.38,42.33,47.93,0.02,,,,,,,,
2022-03-25,xx601318,47.77,48.79,46.45,47.63,-0.01,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx601318,47.4,49.25,46.93,48.96,0.03,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx601318,49.05,49.92,48.29,49.24,0.01,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-15,xx601318,48.91,48.98,47.48,48.3,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-22,xx601318,47.99,47.99,45.81,46.46,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-29,xx601318,45.0,46.18,43.16,44.56,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-06,xx601318,44.79,45.58,44.0,44.06,-0.01,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-13,xx601318,44.08,45.01,43.59,43.96,-0.0,keep,4500,999365.4,197820.0,0.2,801545.4,49.6,
2022-05-20,xx601318,44.15,44.36,43.03,44.31,0.01,keep,4500,1000940.4,199395.0,0.2,801545.4,,
2022-05-27,xx601318,44.15,44.27,42.95,43.53,-0.02,sell,4500,997430.4,195885.0,0.2,801545.4,,
2022-06-02,xx601318,43.93,44.78,43.55,44.0,0.01,keep,3600,999423.99,158400.0,0.16,841023.99,9.88,39.53
2022-06-10,xx601318,43.99,45.03,43.33,44.94,0.02,keep,3600,1002807.99,161784.0,0.16,841023.99,,
2022-06-17,xx601318,44.5,48.56,43.8,47.03,0.05,sell,3600,1010331.99,169308.0,0.17,841023.99,,
2022-06-24,xx601318,45.72,46.85,45.05,46.76,0.03,sell,2974,1014008.31,139064.24,0.14,874944.07,8.49,33.96
2022-07-01,xx601318,46.85,47.44,46.12,46.31,-0.01,keep,2380,1012950.0500000002,110217.8,0.11,902732.25,6.96,27.82
2022-07-08,xx601318,46.2,47.55,45.59,45.82,-0.01,keep,2380,1011783.8500000001,109051.6,0.11,902732.25,,
2022-07-15,xx601318,45.61,45.77,42.7,42.71,-0.07,sell,2380,1004382.0500000002,101649.8,0.1,902732.25,,
2022-07-22,xx601318,42.75,43.83,42.65,43.05,0.01,sell,1904,1005018.2600000001,81967.2,0.08,923051.06,5.09,20.34
