date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx002129,42.01,42.16,37.7,37.74,-0.1,,,,,,,,
2022-01-14,xx002129,37.58,42.15,37.48,40.84,0.08,,,,,,,,
2022-01-21,xx002129,41.42,42.4,40.28,40.91,0.0,,,,,,,,
2022-01-28,xx002129,40.83,43.9,40.54,42.9,0.05,,,,,,,,
2022-02-11,xx002129,43.77,44.99,41.5,42.31,-0.01,,,,,,,,
2022-02-18,xx002129,41.75,44.44,41.31,43.32,0.02,,,,,,,,
2022-02-25,xx002129,43.12,48.25,43.04,47.49,0.1,,,,,,,,
2022-03-04,xx002129,47.33,49.61,46.01,46.9,-0.01,,,,,,,,
2022-03-11,xx002129,46.88,48.98,45.18,47.3,0.01,,,,,,,,
2022-03-18,xx002129,47.0,47.93,42.77,44.8,-0.05,,,,,,,,
2022-03-25,xx002129,45.98,46.59,43.0,43.15,-0.04,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx002129,42.46,44.16,41.84,41.99,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx002129,41.5,42.25,40.12,41.91,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-15,xx002129,41.5,43.44,39.9,40.41,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-22,xx002129,39.93,42.1,37.73,38.77,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-29,xx002129,37.96,39.45,33.66,39.02,0.01,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-06,xx002129,39.03,39.43,38.01,38.17,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-13,xx002129,38.0,41.84,37.07,40.04,0.05,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-20,xx002129,40.7,44.5,39.4,44.0,0.1,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-27,xx002129,43.99,44.6,42.06,42.55,-0.03,sell,4500,993425.5,191475.0,0.19,801950.5,49.5,
2022-06-02,xx002129,42.71,44.07,42.07,43.75,0.03,keep,3600,997832.46,157500.0,0.16,840332.46,9.61,38.43
2022-06-10,xx002129,43.75,46.68,43.4,45.73,0.05,sell,3600,1004960.46,164628.0,0.16,840332.46,,
2022-06-17,xx002129,45.72,47.5,44.17,46.79,0.02,keep,2880,1007957.72,134755.2,0.13,873202.52,8.23,32.91
2022-06-24,xx002129,47.49,48.29,45.02,46.78,0.0,keep,2886,1008209.5999999999,135007.08,0.13,873202.52,,
2022-07-01,xx002129,48.9,62.21,48.37,59.17,0.26,sell,2886,1043967.1399999999,170764.62,0.16,873202.52,,
2022-07-08,xx002129,58.41,62.12,57.89,59.8,0.01,sell,2309,1044935.3999999999,138078.2,0.13,906857.2,8.42,33.7
2022-07-15,xx002129,59.64,59.98,55.69,56.01,-0.06,sell,1848,1037818.75,103506.48,0.1,934312.27,6.87,27.49
2022-07-22,xx002129,56.72,56.78,52.14,54.75,-0.02,sell,1479,1036187.35,80975.25,0.08,955212.1,5.23,20.93
2022-07-29,xx002129,54.4,55.5,50.65,50.87,-0.07,sell,1184,1031466.1799999999,60230.08,0.06,971236.1,5.0,16.05
2022-08-05,xx002129,51.13,52.79,49.4,50.72,-0.0,sell,948,1031365.9199999999,48082.56,0.05,983283.36,5.0,12.06
2022-08-12,xx002129,50.9,52.77,48.8,50.58,-0.0,sell,759,1031277.1699999998,38390.22,0.04,992886.95,5.0,9.62
2022-08-19,xx002129,50.73,56.68,50.73,53.78,0.06,keep,608,1033231.2499999998,32698.24,0.03,1000533.01,5.0,7.66
2022-08-26,xx002129,54.06,56.12,50.73,51.05,-0.05,keep,608,1031571.4099999998,31038.4,0.03,1000533.01,,
2022-09-02,xx002129,50.3,51.9,47.31,47.61,-0.07,sell,608,1029479.8899999998,28946.88,0.03,1000533.01,,
2022-09-09,xx002129,47.65,50.66,47.55,49.25,0.03,keep,487,1030271.4399999997,23984.75,0.02,1006286.69,5.0,5.76
2022-09-16,xx002129,49.04,49.45,43.8,44.0,-0.11,sell,487,1027714.6899999997,21428.0,0.02,1006286.69,,
2022-09-23,xx002129,44.08,45.5,42.57,43.06,-0.02,sell,390,1027345.6099999998,16793.4,0.02,1010552.21,5.0,4.27
2022-09-30,xx002129,43.01,46.6,42.55,44.76,0.04,sell,312,1027862.9799999997,13965.12,0.01,1013897.86,5.0,3.35
2022-10-14,xx002129,44.58,46.66,40.24,45.68,0.02,keep,250,1028073.4399999997,11420.0,0.01,1016653.44,5.0,2.76
2022-10-21,xx002129,44.81,45.6,40.8,41.94,-0.08,sell,250,1027138.4399999997,10485.0,0.01,1016653.44,,
2022-10-28,xx002129,41.55,44.99,40.45,40.9,-0.02,keep,200,1026903.3599999998,8180.0,0.01,1018723.36,5.0,2.08
2022-11-04,xx002129,40.0,45.78,39.0,45.78,0.12,sell,200,1027879.3599999998,9156.0,0.01,1018723.36,,
2022-11-11,xx002129,46.57,47.5,42.88,43.77,-0.04,sell,160,1027582.0999999997,7003.2,0.01,1020578.9,5.0,1.86
2022-11-18,xx002129,43.29,46.7,42.25,45.48,0.04,keep,128,1027778.9199999997,5821.44,0.01,1021957.48,5.0,1.38
2022-11-25,xx002129,45.06,46.12,42.55,43.09,-0.05,keep,128,1027472.9999999998,5515.52,0.01,1021957.48,,
2022-12-02,xx002129,41.45,42.96,40.31,41.87,-0.03,keep,128,1027316.8399999997,5359.36,0.01,1021957.48,,
2022-12-09,xx002129,41.85,41.85,39.69,40.3,-0.04,keep,128,1027115.8799999998,5158.4,0.01,1021957.48,,
2022-12-16,xx002129,40.0,40.19,37.7,37.98,-0.06,keep,128,1026818.9199999997,4861.44,0.0,1021957.48,,
2022-12-23,xx002129,37.83,38.57,33.7,34.93,-0.08,sell,128,1026428.5199999998,4471.04,0.0,1021957.48,,
2022-12-30,xx002129,34.6,38.41,34.6,37.66,0.08,keep,103,1026695.3499999997,3878.98,0.0,1022816.37,5.0,0.86
2023-01-06,xx002129,37.58,40.1,36.08,39.19,0.04,keep,103,1026852.9399999997,4036.57,0.0,1022816.37,,
2023-01-13,xx002129,39.21,42.03,38.49,40.13,0.02,keep,103,1026949.7599999998,4133.39,0.0,1022816.37,,
2023-01-20,xx002129,39.9,41.65,39.53,41.65,0.04,keep,103,1027106.3199999997,4289.95,0.0,1022816.37,,
2023-02-03,xx002129,42.19,43.24,40.87,41.56,-0.0,keep,103,1027097.0499999998,4280.68,0.0,1022816.37,,
2023-02-10,xx002129,41.58,42.98,41.28,42.35,0.02,keep,103,1027178.4199999998,4362.05,0.0,1022816.37,,
2023-02-17,xx002129,42.0,44.19,40.68,40.72,-0.04,keep,103,1027010.5299999998,4194.16,0.0,1022816.37,,
2023-02-24,xx002129,40.5,44.04,40.5,43.54,0.07,keep,103,1027300.9899999998,4484.62,0.0,1022816.37,,
2023-03-03,xx002129,43.36,45.99,42.68,43.84,0.01,keep,103,1027331.8899999998,4515.52,0.0,1022816.37,,
2023-03-10,xx002129,44.99,49.31,44.77,48.31,0.1,keep,103,1027792.2999999998,4975.93,0.0,1022816.37,,
2023-03-17,xx002129,48.3,48.8,42.71,43.81,-0.09,keep,103,1027328.7999999998,4512.43,0.0,1022816.37,,
2023-03-24,xx002129,43.31,45.82,43.1,45.15,0.03,keep,103,1027466.8199999997,4650.45,0.0,1022816.37,,
2023-03-31,xx002129,45.0,49.88,44.71,48.46,0.07,keep,103,1027807.7499999998,4991.38,0.0,1022816.37,,
2023-04-07,xx002129,48.3,50.25,46.55,49.05,0.01,keep,103,1027868.5199999998,5052.15,0.0,1022816.37,,
2023-04-14,xx002129,48.89,49.8,44.6,45.88,-0.06,keep,103,1027542.0099999998,4725.64,0.0,1022816.37,,
2023-04-21,xx002129,45.42,47.3,42.79,42.9,-0.06,keep,103,1027235.0699999997,4418.7,0.0,1022816.37,,
2023-04-28,xx002129,42.5,42.84,39.88,41.58,-0.03,keep,103,1027099.1099999998,4282.74,0.0,1022816.37,,
2023-05-05,xx002129,41.19,42.25,39.88,40.45,-0.03,keep,103,1026982.7199999997,4166.35,0.0,1022816.37,,
2023-05-12,xx002129,40.81,41.4,38.05,38.4,-0.05,keep,103,1026771.5699999997,3955.2,0.0,1022816.37,,
2023-05-19,xx002129,38.65,40.73,38.65,39.58,0.03,keep,103,1026893.1099999998,4076.74,0.0,1022816.37,,
2023-05-26,xx002129,39.6,42.86,39.03,40.9,0.03,keep,103,1027029.0699999997,4212.7,0.0,1022816.37,,
2023-06-02,xx002129,40.5,40.6,35.93,36.26,-0.11,sell,103,1026551.1499999998,3734.78,0.0,1022816.37,,
2023-06-09,xx002129,36.26,37.44,34.6,36.39,0.0,,83,1026556.0199999998,3020.37,0.0,1023535.65,5.0,0.72
