date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx62,65.75,67.96,65.08,67.55,0.02,,,,,,,
2022-01-14,xxx62,67.69,68.16,66.25,68.1,0.01,,,,,,,
2022-01-21,xxx62,67.26,69.47,66.65,68.36,0.0,,,,,,,
2022-01-28,xxx62,68.61,68.91,63.9,66.42,-0.03,,,,,,,
2022-02-04,xxx62,66.26,68.46,65.71,67.02,0.01,,,,,,,
2022-02-11,xxx62,67.29,68.59,66.55,66.7,-0.0,,,,,,,
2022-02-18,xxx62,66.94,67.02,65.13,66.0,-0.01,,,,,,,
2022-02-25,xxx62,66.55,66.98,63.22,66.76,0.01,,,,,,,
2022-03-04,xxx62,65.57,65.94,63.21,63.83,-0.04,,,,,,,
2022-03-11,xxx62,63.76,63.76,59.02,59.12,-0.07,,,,,,,
2022-03-18,xxx62,59.48,62.78,59.21,61.51,0.04,keep,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx62,61.54,62.06,60.3,61.52,0.0,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-01,xxx62,61.65,63.64,61.15,63.53,0.03,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-08,xxx62,63.36,63.77,61.95,63.4,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-14,xxx62,63.96,64.33,63.29,63.72,0.01,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-22,xxx62,63.62,66.35,63.25,65.06,0.02,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-04-29,xxx62,65.61,66.33,63.93,64.48,-0.01,sell,3047,996526.4199999999,196470.56,0.2,800055.86,0.0
2022-05-06,xxx62,65.31,66.3,62.99,65.73,0.02,sell,2438,1000072.3924073,160249.74,0.16,839822.65,0.91
2022-05-13,xxx62,65.4,67.93,64.84,66.38,0.01,sell,1951,1001174.23571077,129507.38,0.13,871666.86,0.73
2022-05-20,xxx62,66.4,66.45,59.65,61.19,-0.08,keep,1561,993075.9555666699,95517.59,0.1,897558.37,0.59
2022-05-27,xxx62,62.06,63.76,61.51,63.76,0.04,keep,1561,997087.72556667,99529.36,0.1,897558.37,
2022-06-03,xxx62,63.62,63.94,61.47,62.41,-0.02,sell,1561,994980.37556667,97422.01,0.1,897558.37,
2022-06-10,xxx62,62.71,63.34,60.04,60.8,-0.03,sell,1249,993059.51762827,75939.2,0.08,917120.32,0.45
2022-06-17,xxx62,60.2,60.3,57.82,58.8,-0.03,sell,1000,990907.28326376,58800.0,0.06,932107.28,0.34
2022-06-24,xxx62,59.28,62.71,58.29,62.65,0.07,keep,800,994081.01052976,50120.0,0.05,943961.01,0.27
2022-07-01,xxx62,62.15,63.63,61.49,63.34,0.01,keep,800,994633.01052976,50672.0,0.05,943961.01,
2022-07-08,xxx62,63.13,63.2,61.13,62.44,-0.01,keep,800,993913.01052976,49952.0,0.05,943961.01,
2022-07-15,xxx62,62.55,63.5,60.26,60.74,-0.03,keep,800,992553.01052976,48592.0,0.05,943961.01,
2022-07-22,xxx62,60.57,62.03,59.98,61.99,0.02,sell,800,993553.01052976,49592.0,0.05,943961.01,
2022-07-29,xxx62,62.06,64.45,61.9,64.04,0.03,sell,640,994874.38300176,40985.6,0.04,953888.78,0.23
2022-08-05,xxx62,63.92,65.32,63.13,63.77,-0.0,keep,512,994719.31597968,32650.24,0.03,962069.08,0.19
2022-08-12,xxx62,64.02,65.1,63.71,64.2,0.01,keep,512,994939.4759796801,32870.4,0.03,962069.08,
2022-08-19,xxx62,64.39,66.31,64.08,65.36,0.02,keep,512,995533.39597968,33464.32,0.03,962069.08,
2022-08-26,xxx62,65.25,65.48,62.57,62.73,-0.04,keep,512,994186.8359796801,32117.76,0.03,962069.08,
2022-09-02,xxx62,62.23,62.9,60.38,60.73,-0.03,keep,512,993162.8359796801,31093.76,0.03,962069.08,
2022-09-09,xxx62,60.86,61.75,59.76,61.33,0.01,keep,512,993470.03597968,31400.96,0.03,962069.08,
2022-09-16,xxx62,61.62,62.44,59.31,60.3,-0.02,keep,512,992942.67597968,30873.6,0.03,962069.08,
2022-09-23,xxx62,60.3,61.05,58.26,58.95,-0.02,keep,512,992251.4759796801,30182.4,0.03,962069.08,
2022-09-30,xxx62,58.79,59.13,54.72,54.83,-0.07,keep,512,990142.03597968,28072.96,0.03,962069.08,
2022-10-07,xxx62,55.24,57.93,54.85,55.26,0.01,keep,512,990362.19597968,28293.12,0.03,962069.08,
2022-10-14,xxx62,55.54,58.32,54.97,56.94,0.03,keep,512,991222.3559796801,29153.28,0.03,962069.08,
2022-10-21,xxx62,57.61,58.7,56.38,57.35,0.01,keep,512,991432.27597968,29363.2,0.03,962069.08,
2022-10-28,xxx62,58.17,61.81,57.8,61.7,0.08,keep,512,993659.4759796801,31590.4,0.03,962069.08,
2022-11-04,xxx62,61.23,64.96,60.64,63.22,0.02,keep,512,994437.7159796801,32368.64,0.03,962069.08,
2022-11-11,xxx62,63.4,65.19,62.97,64.8,0.02,keep,512,995246.67597968,33177.6,0.03,962069.08,
2022-11-18,xxx62,65.0,65.55,64.01,64.99,0.0,keep,512,995343.9559796801,33274.88,0.03,962069.08,
2022-11-25,xxx62,65.3,66.82,65.05,66.69,0.03,keep,512,996214.3559796801,34145.28,0.03,962069.08,
2022-12-02,xxx62,66.68,68.53,65.59,68.31,0.02,keep,512,997043.79597968,34974.72,0.04,962069.08,
2022-12-09,xxx62,67.55,68.81,66.91,67.06,-0.02,keep,512,996403.79597968,34334.72,0.03,962069.08,
2022-12-16,xxx62,67.34,68.5,65.28,66.16,-0.01,keep,512,995942.9959796801,33873.92,0.03,962069.08,
2022-12-23,xxx62,66.06,67.29,65.38,67.1,0.01,keep,512,996424.27597968,34355.2,0.03,962069.08,
2022-12-30,xxx62,67.39,67.83,66.11,66.65,-0.01,keep,512,996193.8759796801,34124.8,0.03,962069.08,
2023-01-06,xxx62,66.5,68.26,65.37,68.02,0.02,keep,512,996895.31597968,34826.24,0.03,962069.08,
2023-01-13,xxx62,67.67,68.33,66.22,67.06,-0.01,keep,512,996403.79597968,34334.72,0.03,962069.08,
