date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx002648,40.13,43.18,39.32,42.68,0.07,,,,,,,,
2022-01-14,xx002648,43.0,45.58,41.78,42.26,-0.01,,,,,,,,
2022-01-21,xx002648,42.69,44.68,41.0,43.23,0.02,,,,,,,,
2022-01-28,xx002648,43.12,44.98,41.5,42.0,-0.03,,,,,,,,
2022-02-11,xx002648,42.66,46.84,41.7,46.2,0.1,,,,,,,,
2022-02-18,xx002648,46.22,47.39,44.66,46.35,0.0,,,,,,,,
2022-02-25,xx002648,46.35,46.36,43.2,45.3,-0.02,,,,,,,,
2022-03-04,xx002648,45.26,45.44,40.61,42.67,-0.06,,,,,,,,
2022-03-11,xx002648,42.45,44.2,40.6,42.72,0.0,,,,,,,,
2022-03-18,xx002648,42.12,42.62,38.4,41.53,-0.03,,,,,,,,
2022-03-25,xx002648,41.68,43.89,41.2,41.79,0.01,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx002648,41.51,41.51,38.8,40.4,-0.03,sell,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx002648,40.34,40.99,38.3,40.39,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-15,xx002648,40.65,42.08,39.5,39.86,-0.01,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-22,xx002648,39.94,40.8,35.75,36.0,-0.1,sell,5000,980200.06,180000.0,0.18,800200.06,49.94,
2022-04-29,xx002648,35.3,36.22,32.1,36.04,0.0,keep,4000,979605.9500000001,144160.0,0.15,835445.95,8.82,35.29
2022-05-06,xx002648,36.01,37.2,35.22,35.4,-0.02,keep,4000,977045.9500000001,141600.0,0.14,835445.95,,
2022-05-13,xx002648,35.31,35.95,33.1,35.81,0.01,keep,4000,978685.9500000001,143240.0,0.15,835445.95,,
2022-05-20,xx002648,35.9,37.86,35.61,37.57,0.05,keep,4000,985725.9500000001,150280.0,0.15,835445.95,,
2022-05-27,xx002648,37.75,38.44,36.21,38.09,0.01,keep,4000,987805.9500000001,152360.0,0.15,835445.95,,
2022-06-02,xx002648,38.51,39.84,38.14,38.64,0.01,keep,4000,990005.9500000001,154560.0,0.16,835445.95,,
2022-06-10,xx002648,27.5,28.2,26.65,27.32,-0.0,keep,5647,989721.9900000001,154276.04,0.16,835445.95,,
2022-06-17,xx002648,27.25,29.88,26.75,27.52,0.01,keep,5647,990851.3900000001,155405.44,0.16,835445.95,,
2022-06-24,xx002648,28.09,28.09,25.17,25.96,-0.06,keep,5647,982042.0700000001,146596.12,0.15,835445.95,,
2022-07-01,xx002648,25.95,26.29,25.4,26.0,0.0,keep,5647,982267.9500000001,146822.0,0.15,835445.95,,
2022-07-08,xx002648,25.85,26.56,24.49,25.06,-0.04,keep,5647,976959.77,141513.82,0.14,835445.95,,
2022-07-15,xx002648,25.0,25.0,23.8,23.91,-0.05,keep,5647,970465.7200000001,135019.77,0.14,835445.95,,
2022-07-22,xx002648,23.75,25.21,23.3,23.9,-0.0,keep,5647,970409.25,134963.3,0.14,835445.95,,
2022-07-29,xx002648,23.78,23.95,22.5,22.67,-0.05,keep,5647,963463.4400000001,128017.49,0.13,835445.95,,
2022-08-05,xx002648,22.55,22.6,20.82,21.84,-0.04,keep,5647,958776.43,123330.48,0.13,835445.95,,
2022-08-12,xx002648,21.74,25.71,21.71,25.71,0.18,keep,5647,980630.3200000001,145184.37,0.15,835445.95,,
2022-08-19,xx002648,26.4,28.75,24.46,24.85,-0.03,keep,5647,975773.9000000001,140327.95,0.14,835445.95,,
2022-08-26,xx002648,24.89,25.93,23.68,24.15,-0.03,keep,5647,971821.0,136375.05,0.14,835445.95,,
2022-09-02,xx002648,23.8,24.17,21.61,21.78,-0.1,keep,5647,958437.6100000001,122991.66,0.13,835445.95,,
2022-09-09,xx002648,21.7,22.53,20.88,21.22,-0.03,keep,5647,955275.29,119829.34,0.13,835445.95,,
2022-09-16,xx002648,21.3,21.4,18.85,18.93,-0.11,keep,5647,942343.66,106897.71,0.11,835445.95,,
2022-09-23,xx002648,18.76,21.56,18.67,21.46,0.13,keep,5647,956630.5700000001,121184.62,0.13,835445.95,,
2022-09-30,xx002648,21.27,22.11,20.89,21.27,-0.01,keep,5647,955557.6400000001,120111.69,0.13,835445.95,,
2022-10-14,xx002648,21.4,21.52,13.06,13.36,-0.1,keep,8065,943194.3500000001,107748.4,0.11,835445.95,,
2022-10-21,xx002648,13.3,14.68,12.98,13.24,-0.01,keep,8065,942226.55,106780.6,0.11,835445.95,,
2022-10-28,xx002648,13.16,13.74,11.83,12.73,-0.04,keep,8065,938113.4,102667.45,0.11,835445.95,,
2022-11-04,xx002648,12.6,13.73,12.35,13.56,0.07,keep,8065,944807.3500000001,109361.4,0.12,835445.95,,
2022-11-11,xx002648,13.53,14.73,13.48,14.4,0.06,keep,8065,951581.9500000001,116136.0,0.12,835445.95,,
2022-11-18,xx002648,14.35,15.12,13.95,14.01,-0.03,keep,8065,948436.6000000001,112990.65,0.12,835445.95,,
2022-11-25,xx002648,13.92,14.4,13.7,14.19,0.01,keep,8065,949888.3,114442.35,0.12,835445.95,,
2022-12-02,xx002648,14.0,15.25,13.65,15.02,0.06,keep,8065,956582.2500000001,121136.3,0.13,835445.95,,
2022-12-09,xx002648,15.02,16.04,14.98,15.7,0.05,keep,8065,962066.4500000001,126620.5,0.13,835445.95,,
2022-12-16,xx002648,15.68,15.81,14.78,15.44,-0.02,keep,8065,959969.55,124523.6,0.13,835445.95,,
2022-12-23,xx002648,15.4,15.63,14.25,14.28,-0.08,keep,8065,950614.15,115168.2,0.12,835445.95,,
2022-12-30,xx002648,14.26,15.69,14.16,15.5,0.09,keep,8065,960453.4500000001,125007.5,0.13,835445.95,,
2023-01-06,xx002648,15.3,16.62,14.88,16.41,0.06,keep,8065,967792.6000000001,132346.65,0.14,835445.95,,
2023-01-13,xx002648,16.45,16.77,15.7,15.84,-0.03,keep,8065,963195.55,127749.6,0.13,835445.95,,
2023-01-20,xx002648,15.87,17.82,15.76,17.79,0.12,keep,8065,978922.3,143476.35,0.15,835445.95,,
2023-02-03,xx002648,18.02,18.83,17.62,18.09,0.02,keep,8065,981341.8,145895.85,0.15,835445.95,,
2023-02-10,xx002648,17.92,18.15,17.46,17.73,-0.02,keep,8065,978438.4000000001,142992.45,0.15,835445.95,,
2023-02-17,xx002648,17.71,18.35,17.28,17.56,-0.01,keep,8065,977067.3500000001,141621.4,0.14,835445.95,,
2023-02-24,xx002648,17.69,18.97,17.3,17.8,0.01,keep,8065,979002.9500000001,143557.0,0.15,835445.95,,
2023-03-03,xx002648,17.69,17.99,17.15,17.22,-0.03,keep,8065,974325.25,138879.3,0.14,835445.95,,
2023-03-10,xx002648,17.16,17.25,15.88,16.06,-0.07,keep,8065,964969.8500000001,129523.9,0.13,835445.95,,
2023-03-17,xx002648,16.02,16.39,15.43,15.56,-0.03,keep,8065,960937.3500000001,125491.4,0.13,835445.95,,
2023-03-24,xx002648,15.54,16.29,15.32,15.87,0.02,keep,8065,963437.5,127991.55,0.13,835445.95,,
2023-03-31,xx002648,15.8,16.49,15.11,16.0,0.01,keep,8065,964485.9500000001,129040.0,0.13,835445.95,,
2023-04-07,xx002648,16.0,16.22,15.4,16.07,0.0,keep,8065,965050.5000000001,129604.55,0.13,835445.95,,
2023-04-14,xx002648,16.1,16.23,15.56,15.73,-0.02,keep,8065,962308.4,126862.45,0.13,835445.95,,
2023-04-21,xx002648,15.65,16.59,14.55,14.58,-0.07,keep,8065,953033.65,117587.7,0.12,835445.95,,
2023-04-28,xx002648,14.58,14.6,13.63,14.19,-0.03,keep,8065,949888.3,114442.35,0.12,835445.95,,
2023-05-05,xx002648,14.17,14.61,13.91,14.53,0.02,keep,8065,952630.4,117184.45,0.12,835445.95,,
2023-05-12,xx002648,14.66,14.81,13.46,13.51,-0.07,keep,8065,944404.1000000001,108958.15,0.12,835445.95,,
2023-05-19,xx002648,13.51,13.79,12.99,13.13,-0.03,keep,8065,941339.4000000001,105893.45,0.11,835445.95,,
2023-05-26,xx002648,13.13,13.48,12.61,12.66,-0.04,keep,8065,937548.8500000001,102102.9,0.11,835445.95,,
2023-06-02,xx002648,12.68,14.09,12.42,14.04,0.11,keep,8065,948678.55,113232.6,0.12,835445.95,,
2023-06-09,xx002648,14.01,14.6,13.73,14.34,0.02,,8065,951098.05,115652.1,0.12,835445.95,,
