date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx002555,27.48,29.8,27.27,28.69,0.06,,,,,,,,
2022-01-14,xx002555,28.3,29.1,25.72,27.6,-0.04,,,,,,,,
2022-01-21,xx002555,27.59,30.24,26.69,27.48,-0.0,,,,,,,,
2022-01-28,xx002555,27.09,28.15,24.83,24.84,-0.1,,,,,,,,
2022-02-11,xx002555,25.14,25.55,23.65,24.69,-0.01,,,,,,,,
2022-02-18,xx002555,24.39,26.07,24.2,25.54,0.03,,,,,,,,
2022-02-25,xx002555,25.52,26.07,20.27,21.35,-0.16,,,,,,,,
2022-03-04,xx002555,21.34,21.42,20.36,21.19,-0.01,,,,,,,,
2022-03-11,xx002555,20.97,20.97,18.7,20.37,-0.04,,,,,,,,
2022-03-18,xx002555,20.22,22.69,18.11,22.41,0.1,,,,,,,,
2022-03-25,xx002555,22.91,23.54,21.88,22.11,-0.01,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx002555,21.96,24.99,21.78,24.61,0.11,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx002555,24.36,25.13,23.09,23.25,-0.06,sell,8200,990766.04,190650.0,0.19,800116.04,49.96,
2022-04-15,xx002555,23.25,25.98,21.44,22.35,-0.04,keep,6560,984798.0,146616.0,0.15,838182.0,9.53,38.11
2022-04-22,xx002555,21.91,22.46,20.46,21.14,-0.05,sell,6560,976860.4,138678.4,0.14,838182.0,,
2022-04-29,xx002555,20.45,24.15,19.65,24.15,0.14,keep,5248,991704.9600000001,126739.2,0.13,864965.76,6.7,26.82
2022-05-06,xx002555,23.86,24.15,22.34,22.76,-0.06,keep,5248,984410.2400000001,119444.48,0.12,864965.76,,
2022-05-13,xx002555,22.52,23.22,21.16,22.39,-0.02,keep,5248,982468.4800000001,117502.72,0.12,864965.76,,
2022-05-20,xx002555,22.4,23.63,20.6,21.65,-0.03,keep,5248,978584.9600000001,113619.2,0.12,864965.76,,
2022-05-27,xx002555,21.88,22.04,20.43,20.6,-0.03,sell,5341,974990.3600000001,110024.6,0.11,864965.76,,
2022-06-02,xx002555,20.6,21.8,20.09,21.14,0.03,keep,4273,977259.6100000001,90331.22,0.09,886928.39,5.5,21.99
2022-06-10,xx002555,21.04,22.79,21.0,22.63,0.07,keep,4273,983626.3800000001,96697.99,0.1,886928.39,,
2022-06-17,xx002555,22.36,23.47,20.92,22.67,0.0,keep,4273,983797.3000000002,96868.91,0.1,886928.39,,
2022-06-24,xx002555,22.67,23.19,21.3,21.43,-0.05,keep,4273,978498.7800000001,91570.39,0.09,886928.39,,
2022-07-01,xx002555,21.46,22.14,20.56,20.86,-0.03,keep,4273,976063.1700000002,89134.78,0.09,886928.39,,
2022-07-08,xx002555,20.86,21.33,19.73,19.8,-0.05,keep,4273,971533.7900000002,84605.4,0.09,886928.39,,
2022-07-15,xx002555,19.83,20.85,19.38,19.56,-0.01,keep,4273,970508.2700000001,83579.88,0.09,886928.39,,
2022-07-22,xx002555,19.55,21.75,19.46,21.1,0.08,keep,4273,977088.6900000002,90160.3,0.09,886928.39,,
2022-07-29,xx002555,20.9,21.0,19.49,19.53,-0.07,keep,4273,970380.0800000001,83451.69,0.09,886928.39,,
2022-08-05,xx002555,19.45,19.79,18.61,19.72,0.01,keep,4273,971191.9500000002,84263.56,0.09,886928.39,,
2022-08-12,xx002555,19.7,20.5,19.14,20.18,0.02,keep,4273,973157.5300000001,86229.14,0.09,886928.39,,
2022-08-19,xx002555,20.08,20.44,19.42,19.94,-0.01,keep,4273,972132.0100000001,85203.62,0.09,886928.39,,
2022-08-26,xx002555,19.92,20.85,19.38,20.02,0.0,keep,4273,972473.8500000001,85545.46,0.09,886928.39,,
2022-09-02,xx002555,19.7,21.09,19.43,20.28,0.01,keep,4273,973584.8300000001,86656.44,0.09,886928.39,,
2022-09-09,xx002555,20.26,20.33,18.87,19.3,-0.05,keep,4273,969397.2900000002,82468.9,0.09,886928.39,,
2022-09-16,xx002555,19.26,19.55,18.76,18.77,-0.03,keep,4273,967132.6000000001,80204.21,0.08,886928.39,,
2022-09-23,xx002555,18.7,18.76,17.5,17.65,-0.06,keep,4273,962346.8400000001,75418.45,0.08,886928.39,,
2022-09-30,xx002555,17.2,17.85,16.93,17.42,0.01,sell,4359,962862.1700000002,75933.78,0.08,886928.39,,
2022-10-14,xx002555,17.42,17.5,14.3,15.26,-0.12,sell,3488,955299.2200000001,53226.88,0.06,902072.34,5.0,15.16
2022-10-21,xx002555,15.13,15.5,14.78,14.87,-0.03,sell,2791,954097.6100000001,41502.17,0.04,912595.44,5.0,10.54
2022-10-28,xx002555,14.83,15.04,13.96,14.14,-0.05,keep,2233,952426.3500000001,31574.62,0.03,920851.73,5.0,8.27
2022-11-04,xx002555,14.08,15.73,14.06,15.42,0.09,keep,2233,955284.5900000001,34432.86,0.04,920851.73,,
2022-11-11,xx002555,15.3,16.09,15.09,15.74,0.02,keep,2233,955999.1500000001,35147.42,0.04,920851.73,,
2022-11-18,xx002555,16.19,19.9,15.97,18.49,0.17,keep,2233,962139.9000000001,41288.17,0.04,920851.73,,
2022-11-25,xx002555,18.27,18.78,17.17,17.61,-0.05,keep,2233,960174.8600000001,39323.13,0.04,920851.73,,
2022-12-02,xx002555,17.16,18.07,16.98,17.49,-0.01,keep,2233,959906.9000000001,39055.17,0.04,920851.73,,
2022-12-09,xx002555,17.62,18.23,17.05,17.36,-0.01,keep,2233,959616.6100000001,38764.88,0.04,920851.73,,
2022-12-16,xx002555,17.29,17.64,16.72,16.99,-0.02,keep,2233,958790.4000000001,37938.67,0.04,920851.73,,
2022-12-23,xx002555,17.0,17.74,16.5,17.57,0.03,keep,2233,960085.54,39233.81,0.04,920851.73,,
2022-12-30,xx002555,17.56,18.42,17.15,18.1,0.03,keep,2233,961269.0300000001,40417.3,0.04,920851.73,,
2023-01-06,xx002555,18.02,20.88,17.89,19.79,0.09,keep,2233,965042.8,44191.07,0.05,920851.73,,
2023-01-13,xx002555,19.69,20.75,19.66,20.03,0.01,keep,2233,965578.7200000001,44726.99,0.05,920851.73,,
2023-01-20,xx002555,20.11,21.4,19.51,21.19,0.06,keep,2233,968169.0000000001,47317.27,0.05,920851.73,,
2023-02-03,xx002555,21.65,21.78,20.05,21.61,0.02,keep,2233,969106.8600000001,48255.13,0.05,920851.73,,
2023-02-10,xx002555,21.63,23.07,21.45,21.69,0.0,keep,2233,969285.5000000001,48433.77,0.05,920851.73,,
2023-02-17,xx002555,21.78,24.29,21.38,22.36,0.03,keep,2233,970781.6100000001,49929.88,0.05,920851.73,,
2023-02-24,xx002555,22.64,24.5,22.53,22.71,0.02,keep,2233,971563.1600000001,50711.43,0.05,920851.73,,
2023-03-03,xx002555,22.5,24.14,21.55,23.7,0.04,keep,2233,973773.8300000001,52922.1,0.05,920851.73,,
2023-03-10,xx002555,23.75,23.93,21.77,21.83,-0.08,keep,2233,969598.1200000001,48746.39,0.05,920851.73,,
2023-03-17,xx002555,22.05,24.0,21.25,23.8,0.09,keep,2233,973997.1300000001,53145.4,0.05,920851.73,,
2023-03-24,xx002555,25.7,28.45,24.55,28.07,0.18,keep,2233,983532.04,62680.31,0.06,920851.73,,
2023-03-31,xx002555,28.02,29.53,26.1,28.45,0.01,keep,2233,984380.5800000001,63528.85,0.06,920851.73,,
2023-04-07,xx002555,27.9,33.2,27.88,31.0,0.09,keep,2233,990074.7300000001,69223.0,0.07,920851.73,,
2023-04-14,xx002555,30.9,31.12,26.36,27.33,-0.12,keep,2233,981879.6200000001,61027.89,0.06,920851.73,,
2023-04-21,xx002555,27.05,29.29,26.38,26.92,-0.02,keep,2233,980964.0900000001,60112.36,0.06,920851.73,,
