date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx002271,52.0,52.5,48.3,51.88,-0.02,,,,,,,,
2022-01-14,xx002271,52.0,52.3,46.0,48.28,-0.07,,,,,,,,
2022-01-21,xx002271,48.5,53.18,47.66,52.24,0.08,,,,,,,,
2022-01-28,xx002271,52.24,52.32,48.06,49.4,-0.05,,,,,,,,
2022-02-11,xx002271,50.66,53.15,49.01,52.19,0.06,,,,,,,,
2022-02-18,xx002271,51.8,51.8,48.62,51.56,-0.01,,,,,,,,
2022-02-25,xx002271,51.48,51.48,44.9,46.42,-0.1,,,,,,,,
2022-03-04,xx002271,46.0,46.6,43.2,44.7,-0.04,,,,,,,,
2022-03-11,xx002271,44.7,45.64,39.95,42.63,-0.05,,,,,,,,
2022-03-18,xx002271,42.68,44.0,37.63,43.67,0.02,,,,,,,,
2022-03-25,xx002271,43.68,43.94,39.6,39.69,-0.09,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx002271,39.3,45.96,38.6,44.89,0.13,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx002271,44.5,47.77,44.5,46.63,0.04,sell,4400,1009279.04,205172.0,0.2,804107.04,48.96,
2022-04-15,xx002271,47.17,47.84,43.5,46.7,0.0,keep,3520,1009939.9600000001,164384.0,0.16,845555.96,10.38,41.5
2022-04-22,xx002271,46.2,47.0,41.22,43.06,-0.08,sell,3520,997127.1600000001,151571.2,0.15,845555.96,,
2022-04-29,xx002271,42.6,45.8,42.0,45.35,0.05,keep,2816,1003207.4400000001,127705.6,0.13,875501.84,7.5,29.98
2022-05-06,xx002271,45.31,47.1,44.5,44.81,-0.01,keep,2816,1001686.8,126184.96,0.13,875501.84,,
2022-05-13,xx002271,44.5,45.32,42.51,44.1,-0.02,keep,2816,999687.4400000001,124185.6,0.12,875501.84,,
2022-05-20,xx002271,44.88,46.85,43.5,46.7,0.06,keep,2816,1007009.04,131507.2,0.13,875501.84,,
2022-05-27,xx002271,46.7,47.14,45.21,45.76,-0.02,keep,2816,1004362.0000000001,128860.16,0.13,875501.84,,
2022-06-02,xx002271,45.93,48.09,44.21,47.5,0.04,keep,2834,1010116.8400000001,134615.0,0.13,875501.84,,
