date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xx600570,62.21,63.89,58.74,58.8,-0.05,,,,,,,
2022-01-14,xx600570,58.7,59.86,57.5,57.63,-0.02,,,,,,,
2022-01-21,xx600570,57.98,62.16,57.12,60.45,0.05,,,,,,,
2022-01-28,xx600570,60.79,62.5,58.4,58.57,-0.03,,,,,,,
2022-02-11,xx600570,59.33,59.8,53.45,53.69,-0.08,,,,,,,
2022-02-18,xx600570,53.05,55.25,51.9,53.49,-0.0,,,,,,,
2022-02-25,xx600570,53.5,54.0,50.0,52.27,-0.02,,,,,,,
2022-03-04,xx600570,52.62,52.88,50.0,50.3,-0.04,,,,,,,
2022-03-11,xx600570,50.17,50.49,45.28,47.43,-0.06,,,,,,,
2022-03-18,xx600570,46.95,47.57,42.66,46.3,-0.02,,,,,,,
2022-03-25,xx600570,46.64,47.39,45.66,45.72,-0.01,keep,0,1000000,0.0,0.0,1000000.0,
2022-04-01,xx600570,45.0,46.8,42.89,43.02,-0.06,sell,0,1000000.0,0.0,0.0,1000000.0,
2022-04-08,xx600570,43.05,43.75,41.17,41.49,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-15,xx600570,41.34,41.45,38.1,38.3,-0.08,sell,0,1000000.0,0.0,0.0,1000000.0,
2022-04-22,xx600570,38.2,39.07,34.88,35.48,-0.07,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-04-29,xx600570,34.79,38.08,31.85,38.08,0.07,buy,5700,1018646.41,217056.0,0.21,801590.41,49.59
2022-05-06,xx600570,37.5,37.6,35.3,36.28,-0.05,keep,9900,1003181.02,359172.0,0.36,644009.02,39.39
2022-05-13,xx600570,36.2,38.81,35.81,37.55,0.04,keep,9900,1015754.02,371745.0,0.37,644009.02,
2022-05-20,xx600570,37.78,38.27,36.17,37.09,-0.01,keep,9900,1011200.02,367191.0,0.36,644009.02,
2022-05-27,xx600570,37.32,37.5,34.05,36.15,-0.03,keep,9900,1001894.02,357885.0,0.36,644009.02,
2022-06-02,xx600570,36.3,40.68,35.62,40.28,0.11,keep,9900,1042781.02,398772.0,0.38,644009.02,
2022-06-10,xx600570,40.2,44.24,39.9,42.9,0.06,keep,9900,1068719.02,424710.0,0.4,644009.02,
2022-06-17,xx600570,42.45,46.3,40.34,42.78,-0.0,keep,9900,1067531.02,423522.0,0.4,644009.02,
2022-06-24,xx600570,42.88,45.65,42.23,45.25,0.06,keep,9900,1091984.02,447975.0,0.41,644009.02,
2022-07-01,xx600570,45.4,46.98,42.73,43.0,-0.05,keep,9900,1069709.02,425700.0,0.4,644009.02,
2022-07-08,xx600570,43.46,46.55,43.18,43.7,0.02,keep,9900,1076639.02,432630.0,0.4,644009.02,
2022-07-15,xx600570,43.4,43.56,38.26,38.71,-0.11,keep,9900,1027238.02,383229.0,0.37,644009.02,
2022-07-22,xx600570,38.71,42.0,38.7,41.17,0.06,keep,9900,1051592.02,407583.0,0.39,644009.02,
2022-07-29,xx600570,41.38,43.57,40.33,42.46,0.03,keep,9900,1064363.02,420354.0,0.39,644009.02,
2022-08-05,xx600570,42.3,44.8,40.13,44.47,0.05,keep,9900,1084262.02,440253.0,0.41,644009.02,
2022-08-12,xx600570,44.6,44.77,41.54,43.32,-0.03,keep,9900,1072877.02,428868.0,0.4,644009.02,
2022-08-19,xx600570,43.52,43.6,30.9,31.22,-0.06,keep,12900,1046747.02,402738.0,0.38,644009.02,
2022-08-26,xx600570,31.0,33.08,29.76,32.44,0.04,keep,12900,1062485.02,418476.0,0.39,644009.02,
2022-09-02,xx600570,31.99,35.28,31.7,34.37,0.06,keep,12900,1087382.02,443373.0,0.41,644009.02,
2022-09-09,xx600570,34.2,35.5,33.16,35.3,0.03,keep,12900,1099379.02,455370.0,0.41,644009.02,
2022-09-16,xx600570,35.58,36.58,33.88,33.99,-0.04,keep,12900,1082480.02,438471.0,0.41,644009.02,
2022-09-23,xx600570,34.14,34.38,31.75,32.52,-0.04,keep,12900,1063517.02,419508.0,0.39,644009.02,
2022-09-30,xx600570,32.46,34.74,31.86,33.89,0.04,keep,12900,1081190.02,437181.0,0.4,644009.02,
2022-10-14,xx600570,33.89,35.48,31.46,35.05,0.03,keep,12900,1096154.02,452145.0,0.41,644009.02,
2022-10-21,xx600570,35.01,35.72,33.8,34.27,-0.02,keep,12900,1086092.02,442083.0,0.41,644009.02,
2022-10-28,xx600570,34.0,39.3,31.53,38.45,0.12,keep,12900,1140014.02,496005.0,0.44,644009.02,
2022-11-04,xx600570,38.0,43.15,37.24,40.48,0.05,keep,12900,1166201.02,522192.0,0.45,644009.02,
2022-11-11,xx600570,39.7,43.5,38.8,41.1,0.02,keep,12900,1174199.02,530190.0,0.45,644009.02,
2022-11-18,xx600570,41.98,45.1,40.5,43.68,0.06,keep,12900,1207481.02,563472.0,0.47,644009.02,
2022-11-25,xx600570,43.52,44.01,40.03,40.45,-0.07,keep,12900,1165814.02,521805.0,0.45,644009.02,
2022-12-02,xx600570,40.0,41.5,39.31,40.1,-0.01,keep,12900,1161299.02,517290.0,0.45,644009.02,
2022-12-09,xx600570,40.5,41.13,38.8,39.5,-0.02,keep,12900,1153559.02,509550.0,0.44,644009.02,
2022-12-16,xx600570,39.45,40.5,37.9,38.39,-0.03,keep,12900,1139240.02,495231.0,0.43,644009.02,
2022-12-23,xx600570,38.37,39.2,36.44,38.5,0.0,keep,12900,1140659.02,496650.0,0.44,644009.02,
2022-12-30,xx600570,38.49,41.18,38.49,40.46,0.05,keep,12900,1165943.02,521934.0,0.45,644009.02,
2023-01-06,xx600570,40.35,44.0,40.11,42.21,0.04,keep,12900,1188518.02,544509.0,0.46,644009.02,
2023-01-13,xx600570,41.58,43.78,40.9,42.21,0.0,keep,12900,1188518.02,544509.0,0.46,644009.02,
2023-01-20,xx600570,42.49,46.97,42.21,46.21,0.09,keep,12900,1240118.02,596109.0,0.48,644009.02,
2023-02-03,xx600570,47.0,50.4,46.0,47.84,0.04,keep,12900,1261145.02,617136.0,0.49,644009.02,
2023-02-10,xx600570,47.65,48.0,45.82,46.4,-0.03,keep,12900,1242569.02,598560.0,0.48,644009.02,
2023-02-17,xx600570,46.18,47.25,43.93,43.97,-0.05,keep,12900,1211222.02,567213.0,0.47,644009.02,
2023-02-24,xx600570,44.5,46.07,43.78,44.51,0.01,keep,12900,1218188.02,574179.0,0.47,644009.02,
2023-03-03,xx600570,43.91,46.11,43.88,45.49,0.02,keep,12900,1230830.02,586821.0,0.48,644009.02,
2023-03-10,xx600570,45.9,46.55,43.76,45.27,-0.0,keep,12900,1227992.02,583983.0,0.48,644009.02,
2023-03-17,xx600570,45.1,47.99,44.5,47.25,0.04,keep,12900,1253534.02,609525.0,0.49,644009.02,
2023-03-24,xx600570,47.05,47.75,43.51,47.4,0.0,keep,12900,1255469.02,611460.0,0.49,644009.02,
2023-03-31,xx600570,47.2,53.22,47.2,53.22,0.12,keep,12900,1330547.02,686538.0,0.52,644009.02,
2023-04-07,xx600570,54.0,59.1,51.59,53.2,-0.0,keep,12900,1330289.02,686280.0,0.52,644009.02,
2023-04-14,xx600570,53.2,53.46,48.42,50.5,-0.05,keep,12900,1295459.02,651450.0,0.5,644009.02,
2023-04-21,xx600570,50.39,52.88,48.21,49.16,-0.03,keep,12900,1278173.02,634164.0,0.5,644009.02,
2023-04-28,xx600570,48.88,49.62,44.55,49.4,0.0,keep,12900,1281269.02,637260.0,0.5,644009.02,
2023-05-05,xx600570,49.61,49.61,46.13,47.22,-0.04,keep,12900,1253147.02,609138.0,0.49,644009.02,
2023-05-12,xx600570,47.22,48.38,44.75,44.89,-0.05,keep,12900,1223090.02,579081.0,0.47,644009.02,
2023-05-19,xx600570,44.89,44.91,42.13,42.78,-0.05,keep,12900,1195871.02,551862.0,0.46,644009.02,
2023-05-26,xx600570,42.64,43.25,40.97,42.13,-0.02,keep,12900,1187486.02,543477.0,0.46,644009.02,
2023-06-02,xx600570,42.58,44.55,41.14,43.74,0.04,keep,12900,1208255.02,564246.0,0.47,644009.02,
