date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx600989,17.45,17.53,16.68,16.99,-0.02,,,,,,,,
2022-01-14,xx600989,16.95,17.5,16.0,16.09,-0.05,,,,,,,,
2022-01-21,xx600989,16.05,17.0,15.88,16.13,0.0,,,,,,,,
2022-01-28,xx600989,16.06,16.44,15.62,15.91,-0.01,,,,,,,,
2022-02-11,xx600989,16.29,18.0,16.22,17.8,0.12,,,,,,,,
2022-02-18,xx600989,17.79,17.91,16.78,17.28,-0.03,,,,,,,,
2022-02-25,xx600989,17.28,17.57,16.7,17.3,0.0,,,,,,,,
2022-03-04,xx600989,17.3,18.42,16.9,17.87,0.03,,,,,,,,
2022-03-11,xx600989,18.31,18.66,15.79,17.48,-0.02,,,,,,,,
2022-03-18,xx600989,17.2,17.38,14.1,14.88,-0.15,,,,,,,,
2022-03-25,xx600989,14.9,15.46,14.63,15.05,0.01,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx600989,15.0,15.43,14.54,15.05,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx600989,15.06,16.05,14.57,15.93,0.06,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-15,xx600989,15.86,16.26,15.11,16.09,0.01,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-22,xx600989,15.86,16.34,13.89,14.24,-0.12,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-29,xx600989,14.09,14.1,11.98,14.1,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-06,xx600989,14.17,14.65,13.87,13.9,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-13,xx600989,13.84,14.64,13.65,14.17,0.04,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-20,xx600989,14.2,15.06,14.05,14.7,0.04,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-27,xx600989,14.7,15.43,14.12,15.2,0.03,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-06-02,xx600989,15.17,15.85,15.09,15.51,0.02,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-06-10,xx600989,15.41,16.74,15.32,16.61,0.07,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-06-17,xx600989,16.51,16.8,15.76,15.97,-0.04,sell,12100,993295.03,193237.0,0.19,800058.03,49.97,
2022-06-24,xx600989,15.88,16.3,14.22,14.63,-0.08,sell,9680,980033.8200000001,141618.4,0.14,838415.42,9.6,38.41
2022-07-01,xx600989,14.65,15.24,14.55,14.8,0.01,keep,7744,981334.2300000002,114611.2,0.12,866723.03,7.09,28.34
2022-07-08,xx600989,14.85,15.55,13.91,14.22,-0.04,keep,7744,976842.7100000002,110119.68,0.11,866723.03,,
2022-07-15,xx600989,14.1,14.13,13.28,13.28,-0.07,keep,7744,969563.3500000001,102840.32,0.11,866723.03,,
2022-07-22,xx600989,13.35,14.29,13.24,13.83,0.04,keep,7744,973822.5500000002,107099.52,0.11,866723.03,,
2022-07-29,xx600989,13.81,14.1,13.3,13.46,-0.03,keep,7744,970957.2700000001,104234.24,0.11,866723.03,,
2022-08-05,xx600989,13.46,14.05,13.14,13.55,0.01,keep,7744,971654.2300000002,104931.2,0.11,866723.03,,
2022-08-12,xx600989,13.52,14.5,13.22,14.1,0.04,keep,7744,975913.4300000002,109190.4,0.11,866723.03,,
2022-08-19,xx600989,14.15,14.56,13.5,13.55,-0.04,keep,7744,971654.2300000002,104931.2,0.11,866723.03,,
2022-08-26,xx600989,13.48,14.73,13.38,14.04,0.04,keep,7744,975448.7900000002,108725.76,0.11,866723.03,,
2022-09-02,xx600989,13.88,14.19,13.24,13.4,-0.05,keep,7744,970492.6300000001,103769.6,0.11,866723.03,,
2022-09-09,xx600989,13.41,14.15,13.37,13.61,0.02,keep,7744,972118.8700000001,105395.84,0.11,866723.03,,
2022-09-16,xx600989,13.61,13.75,12.35,12.43,-0.09,sell,7744,962980.9500000002,96257.92,0.1,866723.03,,
2022-09-23,xx600989,12.38,15.12,12.19,14.12,0.14,buy,6196,973335.1600000001,87487.52,0.09,885847.64,5.0,19.15
2022-09-30,xx600989,14.1,14.13,12.87,13.32,-0.06,sell,18696,958459.2700000001,249030.72,0.26,709428.55,44.09,
2022-10-14,xx600989,13.47,13.55,12.42,13.13,-0.01,keep,14957,956077.9900000003,196385.41,0.21,759692.58,12.58,50.33
2022-10-21,xx600989,12.98,13.52,12.67,12.78,-0.03,keep,14957,950843.0400000003,191150.46,0.2,759692.58,,
2022-10-28,xx600989,12.95,12.97,12.26,12.26,-0.04,keep,14957,943065.4000000004,183372.82,0.19,759692.58,,
2022-11-04,xx600989,12.26,13.28,11.39,13.18,0.08,keep,14957,956825.8400000003,197133.26,0.21,759692.58,,
2022-11-11,xx600989,13.16,13.65,13.1,13.58,0.03,keep,14957,962808.6400000004,203116.06,0.21,759692.58,,
2022-11-18,xx600989,13.58,13.84,12.97,13.1,-0.04,keep,14957,955629.2800000003,195936.7,0.21,759692.58,,
2022-11-25,xx600989,13.13,14.3,12.68,13.99,0.07,keep,14957,968941.0100000002,209248.43,0.22,759692.58,,
2022-12-02,xx600989,13.71,13.76,13.11,13.32,-0.05,keep,14957,958919.8200000003,199227.24,0.21,759692.58,,
2022-12-09,xx600989,13.37,14.44,13.3,14.26,0.07,keep,14957,972979.4000000004,213286.82,0.22,759692.58,,
2022-12-16,xx600989,14.21,14.39,13.35,13.59,-0.05,keep,14957,962958.2100000003,203265.63,0.21,759692.58,,
2022-12-23,xx600989,13.61,13.65,12.2,12.39,-0.09,keep,14957,945009.8100000003,185317.23,0.2,759692.58,,
2022-12-30,xx600989,12.49,12.55,11.84,12.07,-0.01,keep,15127,942275.4700000003,182582.89,0.19,759692.58,,
2023-01-06,xx600989,12.08,12.6,11.94,12.43,0.03,keep,15127,947721.1900000003,188028.61,0.2,759692.58,,
2023-01-13,xx600989,12.45,13.02,12.44,12.67,0.02,keep,15127,951351.6700000003,191659.09,0.2,759692.58,,
2023-01-20,xx600989,12.7,13.37,12.62,13.3,0.05,keep,15127,960881.6800000003,201189.1,0.21,759692.58,,
2023-02-03,xx600989,13.45,13.85,13.3,13.73,0.03,keep,15127,967386.2900000003,207693.71,0.21,759692.58,,
2023-02-10,xx600989,13.76,15.14,13.36,14.75,0.07,keep,15127,982815.8300000003,223123.25,0.23,759692.58,,
2023-02-17,xx600989,14.97,15.28,14.5,15.09,0.02,keep,15127,987959.0100000002,228266.43,0.23,759692.58,,
2023-02-24,xx600989,15.08,16.43,15.08,15.46,0.02,keep,15127,993556.0000000003,233863.42,0.24,759692.58,,
2023-03-03,xx600989,15.46,16.39,15.36,16.16,0.05,keep,15127,1004144.9000000004,244452.32,0.24,759692.58,,
2023-03-10,xx600989,16.16,16.39,15.08,15.41,-0.05,keep,15127,992799.6500000004,233107.07,0.23,759692.58,,
2023-03-17,xx600989,15.31,15.85,14.75,14.82,-0.04,keep,15127,983874.7200000003,224182.14,0.23,759692.58,,
2023-03-24,xx600989,14.81,15.37,14.53,14.73,-0.01,keep,15127,982513.2900000003,222820.71,0.23,759692.58,,
2023-03-31,xx600989,14.73,14.99,13.88,14.75,0.0,keep,15127,982815.8300000003,223123.25,0.23,759692.58,,
2023-04-07,xx600989,14.98,15.61,14.28,14.48,-0.02,keep,15127,978731.5400000003,219038.96,0.22,759692.58,,
2023-04-14,xx600989,14.5,14.56,13.9,14.09,-0.03,keep,15127,972832.0100000002,213139.43,0.22,759692.58,,
2023-04-21,xx600989,14.19,14.91,12.68,12.94,-0.08,keep,15127,955435.9600000003,195743.38,0.2,759692.58,,
2023-04-28,xx600989,12.94,13.47,12.87,13.18,0.02,keep,15127,959066.4400000003,199373.86,0.21,759692.58,,
2023-05-05,xx600989,13.12,13.2,12.86,13.01,-0.01,keep,15127,956494.8500000003,196802.27,0.21,759692.58,,
2023-05-12,xx600989,12.98,13.18,12.6,12.76,-0.02,keep,15127,952713.1000000003,193020.52,0.2,759692.58,,
2023-05-19,xx600989,12.77,13.45,12.66,12.96,0.02,keep,15127,955738.5000000003,196045.92,0.21,759692.58,,
2023-05-26,xx600989,12.94,13.24,12.21,12.49,-0.04,keep,15127,948628.8100000003,188936.23,0.2,759692.58,,
2023-06-02,xx600989,12.49,12.65,11.91,12.5,0.01,keep,15299,950930.0800000003,191237.5,0.2,759692.58,,
2023-06-09,xx600989,12.54,12.88,12.31,12.59,0.01,,15299,952306.9900000003,192614.41,0.2,759692.58,,
