date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xx002241,54.8,57.11,51.35,51.6,-0.05,,,,,,,
2022-01-14,xx002241,51.3,53.7,47.49,48.32,-0.06,,,,,,,
2022-01-21,xx002241,48.32,52.35,48.0,48.66,0.01,,,,,,,
2022-01-28,xx002241,48.09,50.74,46.71,47.07,-0.03,,,,,,,
2022-02-11,xx002241,46.66,47.5,41.01,41.13,-0.13,,,,,,,
2022-02-18,xx002241,40.8,45.15,40.57,43.98,0.07,,,,,,,
2022-02-25,xx002241,43.89,46.06,42.28,44.76,0.02,,,,,,,
2022-03-04,xx002241,44.07,44.87,39.19,39.33,-0.12,,,,,,,
2022-03-11,xx002241,39.06,39.08,34.92,36.42,-0.07,,,,,,,
2022-03-18,xx002241,36.3,38.37,33.8,37.45,0.03,,,,,,,
2022-03-25,xx002241,37.99,38.8,37.08,37.22,-0.01,keep,0,1000000,0.0,0.0,1000000.0,
2022-04-01,xx002241,36.48,37.45,33.3,35.02,-0.06,sell,0,1000000.0,0.0,0.0,1000000.0,
2022-04-08,xx002241,34.72,34.98,33.1,33.92,-0.03,sell,0,1000000.0,0.0,0.0,1000000.0,
2022-04-15,xx002241,33.9,33.92,30.82,31.88,-0.06,sell,0,1000000.0,0.0,0.0,1000000.0,
2022-04-22,xx002241,31.61,33.38,30.2,30.63,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-29,xx002241,29.8,35.34,27.38,35.05,0.14,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-05-06,xx002241,35.3,35.7,33.86,34.12,-0.03,keep,5600,993286.57,191072.0,0.19,802214.57,49.43
2022-05-13,xx002241,33.98,37.45,33.17,35.2,0.03,keep,5600,999334.57,197120.0,0.2,802214.57,
2022-05-20,xx002241,35.61,37.8,34.86,37.6,0.07,keep,5600,1012774.57,210560.0,0.21,802214.57,
2022-05-27,xx002241,37.72,38.19,35.6,37.04,-0.01,keep,5630,1010749.7699999999,208535.2,0.21,802214.57,
2022-06-02,xx002241,37.2,41.1,36.76,40.61,0.1,keep,5630,1030848.8699999999,228634.3,0.22,802214.57,
2022-06-10,xx002241,40.6,41.57,37.81,39.15,-0.04,keep,5630,1022629.07,220414.5,0.22,802214.57,
2022-06-17,xx002241,38.4,38.83,35.55,37.02,-0.05,keep,5630,1010637.1699999999,208422.6,0.21,802214.57,
2022-06-24,xx002241,37.3,38.49,31.3,33.47,-0.1,keep,5630,990650.6699999999,188436.1,0.19,802214.57,
2022-07-01,xx002241,33.52,34.29,32.8,33.51,0.0,keep,5630,990875.8699999999,188661.3,0.19,802214.57,
2022-07-08,xx002241,32.97,33.91,31.67,33.07,-0.01,keep,5630,988398.6699999999,186184.1,0.19,802214.57,
2022-07-15,xx002241,33.45,33.49,31.0,31.73,-0.04,keep,5630,980854.47,178639.9,0.18,802214.57,
2022-07-22,xx002241,31.85,32.93,30.58,31.5,-0.01,keep,5630,979559.57,177345.0,0.18,802214.57,
2022-07-29,xx002241,31.12,32.93,30.68,31.8,0.01,keep,5630,981248.57,179034.0,0.18,802214.57,
2022-08-05,xx002241,31.71,33.29,30.96,33.28,0.05,keep,5630,989580.97,187366.4,0.19,802214.57,
2022-08-12,xx002241,33.28,36.46,31.8,35.8,0.08,keep,5630,1003768.57,201554.0,0.2,802214.57,
2022-08-19,xx002241,35.45,38.27,34.57,36.5,0.02,keep,5630,1007709.57,205495.0,0.2,802214.57,
2022-08-26,xx002241,36.88,38.5,34.02,34.08,-0.07,keep,5630,994084.97,191870.4,0.19,802214.57,
2022-09-02,xx002241,33.15,34.75,31.52,32.59,-0.04,keep,5630,985696.27,183481.7,0.19,802214.57,
2022-09-09,xx002241,32.59,33.2,31.75,32.43,-0.0,keep,5630,984795.47,182580.9,0.19,802214.57,
2022-09-16,xx002241,32.88,33.45,31.81,32.06,-0.01,keep,5630,982712.37,180497.8,0.18,802214.57,
2022-09-23,xx002241,32.2,32.65,27.74,27.85,-0.13,keep,5630,959010.07,156795.5,0.16,802214.57,
2022-09-30,xx002241,27.49,28.56,26.48,26.5,-0.05,keep,5630,951409.57,149195.0,0.16,802214.57,
2022-10-14,xx002241,26.35,26.58,24.01,26.49,-0.0,keep,5630,951353.2699999999,149138.7,0.16,802214.57,
2022-10-21,xx002241,26.12,26.98,25.0,25.1,-0.05,keep,5630,943527.57,141313.0,0.15,802214.57,
2022-10-28,xx002241,25.02,25.67,21.85,21.85,-0.13,keep,5630,925230.07,123015.5,0.13,802214.57,
2022-11-04,xx002241,21.43,25.07,21.23,23.86,0.09,keep,5630,936546.3699999999,134331.8,0.14,802214.57,
2022-11-11,xx002241,24.05,24.45,16.81,17.3,-0.27,keep,5630,899613.57,97399.0,0.11,802214.57,
2022-11-18,xx002241,16.86,19.4,16.76,18.48,0.07,keep,5630,906256.97,104042.4,0.11,802214.57,
2022-11-25,xx002241,18.26,18.75,17.55,17.61,-0.05,keep,5630,901358.87,99144.3,0.11,802214.57,
2022-12-02,xx002241,17.42,18.46,17.22,17.89,0.02,keep,5630,902935.2699999999,100720.7,0.11,802214.57,
2022-12-09,xx002241,17.36,18.74,16.88,17.61,-0.02,keep,5630,901358.87,99144.3,0.11,802214.57,
2022-12-16,xx002241,17.54,18.28,17.14,17.65,0.0,keep,5630,901584.07,99369.5,0.11,802214.57,
2022-12-23,xx002241,17.5,18.4,16.74,16.82,-0.05,keep,5630,896911.1699999999,94696.6,0.11,802214.57,
2022-12-30,xx002241,16.72,17.63,16.53,16.83,0.0,keep,5630,896967.47,94752.9,0.11,802214.57,
2023-01-06,xx002241,16.83,18.96,16.55,18.26,0.08,keep,5630,905018.37,102803.8,0.11,802214.57,
2023-01-13,xx002241,18.31,18.68,17.8,18.07,-0.01,keep,5630,903948.6699999999,101734.1,0.11,802214.57,
2023-01-20,xx002241,17.93,19.1,17.9,18.85,0.04,keep,5630,908340.07,106125.5,0.12,802214.57,
2023-02-03,xx002241,19.18,22.12,19.08,22.12,0.17,keep,5630,926750.1699999999,124535.6,0.13,802214.57,
2023-02-10,xx002241,21.7,23.59,21.03,22.29,0.01,keep,5630,927707.2699999999,125492.7,0.14,802214.57,
2023-02-17,xx002241,22.29,23.5,21.15,21.18,-0.05,keep,5630,921457.97,119243.4,0.13,802214.57,
2023-02-24,xx002241,21.03,22.05,20.76,21.16,-0.0,keep,5630,921345.37,119130.8,0.13,802214.57,
2023-03-03,xx002241,21.0,21.93,20.43,21.25,0.0,keep,5630,921852.07,119637.5,0.13,802214.57,
2023-03-10,xx002241,21.39,21.42,19.65,19.82,-0.07,keep,5630,913801.1699999999,111586.6,0.12,802214.57,
2023-03-17,xx002241,19.8,20.9,19.6,19.7,-0.01,keep,5630,913125.57,110911.0,0.12,802214.57,
2023-03-24,xx002241,19.64,22.86,19.15,22.49,0.14,keep,5630,928833.2699999999,126618.7,0.14,802214.57,
2023-03-31,xx002241,22.55,22.79,20.96,21.4,-0.05,keep,5630,922696.57,120482.0,0.13,802214.57,
2023-04-07,xx002241,21.41,24.37,21.35,23.02,0.08,keep,5630,931817.1699999999,129602.6,0.14,802214.57,
2023-04-14,xx002241,22.85,24.5,22.41,23.37,0.02,keep,5630,933787.6699999999,131573.1,0.14,802214.57,
2023-04-21,xx002241,23.29,23.29,18.51,18.81,-0.2,keep,5630,908114.8699999999,105900.3,0.12,802214.57,
2023-04-28,xx002241,18.73,18.74,17.1,17.74,-0.06,keep,5630,902090.7699999999,99876.2,0.11,802214.57,
2023-05-05,xx002241,17.72,17.89,17.41,17.61,-0.01,keep,5630,901358.87,99144.3,0.11,802214.57,
2023-05-12,xx002241,17.7,18.6,17.16,18.37,0.04,keep,5630,905637.6699999999,103423.1,0.11,802214.57,
2023-05-19,xx002241,18.48,19.06,18.24,18.6,0.01,keep,5630,906932.57,104718.0,0.12,802214.57,
2023-05-26,xx002241,18.58,18.6,17.88,18.27,-0.02,keep,5630,905074.6699999999,102860.1,0.11,802214.57,
2023-06-02,xx002241,18.4,19.47,17.7,19.31,0.06,keep,5660,911509.1699999999,109294.6,0.12,802214.57,
2023-06-09,xx002241,19.3,19.44,17.61,18.18,-0.06,,5660,905113.37,102898.8,0.11,802214.57,
