code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600406,2003-10-16,15.91,15.99,14.91,15.61,0.502406,24163670.0,373143030.0,624400000.0,1701490000.0,0.604092,15.61,2004-02-17,2003-12-31,30.145511898180054,4.567644643996811,25.2783796658738,2.806781876414543,0.38550417183199936
sh600406,2003-10-17,15.59,16.3,15.53,16.21,0.038437,6702358.0,106758895.0,648400000.0,1766890000.0,0.1675589999999999,16.21000157,2004-02-17,2003-12-31,31.304211907078713,4.743210741780161,26.25000220267869,2.914665869101842,0.400321795684706
sh600406,2003-10-20,16.25,16.26,15.85,15.88,-0.020358,3495327.0,55980143.0,635200000.0,1730920000.0,0.087383,15.879998358037941,2004-02-17,2003-12-31,30.66692690218445,4.646649387999319,25.715609807436,2.8553296731238276,0.39217204456815674
sh600406,2003-10-21,15.8,15.88,15.5,15.62,-0.016373,3713044.0,58037697.0,624800000.0,1702580000.0,0.092826,15.619995144921788,2004-02-17,2003-12-31,30.16482356499503,4.570570745626533,25.294573374820548,2.8085799429593314,0.3857510116824423
sh600406,2003-10-22,15.66,16.56,15.62,15.98,0.023047,4159321.0,66868104.0,639200000.0,1741820000.0,0.1039829999999999,15.9799891730268,2004-02-17,2003-12-31,30.860043570334227,4.675910404296544,25.877546896903482,2.8733103385717107,0.39464141524868757
sh600406,2003-10-23,15.93,16.18,15.8,16.12,0.008761,2059167.0,32870989.0,644800000.0,1757080000.0,0.051479,16.11998985817169,2004-02-17,2003-12-31,31.130406905743914,4.716875827112658,26.104258822157956,2.898483270198747,0.39809886868768135
sh600406,2003-10-24,16.1,16.18,15.97,16.12,0.0,1658229.0,26671996.0,644800000.0,1757080000.0,0.041456,16.11998985817169,2004-02-17,2003-12-31,31.130406905743914,4.716875827112658,26.104258822157956,2.898483270198747,0.39809886868768135
sh600406,2003-10-27,16.1,16.16,15.38,15.41,-0.044045,2369679.0,37096462.0,616400000.0,1679690000.0,0.0592419999999999,15.409984904868516,2004-02-17,2003-12-31,29.759278561880503,4.509122611402361,24.95450548693884,2.7708205455187773,0.3805646040163324
sh600406,2003-10-28,15.36,15.65,15.05,15.34,-0.004543,1962885.0,30003370.0,613600000.0,1672060000.0,0.049072,15.339977343445698,2004-02-17,2003-12-31,29.624096894175658,4.488639899994304,24.8411495243116,2.758234079705259,0.3788356990202862
sh600406,2003-10-29,15.31,15.4,15.01,15.32,-0.0013039999999999,1372194.0,20766626.0,612800000.0,1669880000.0,0.034305,15.319974012989846,2004-02-17,2003-12-31,29.585473560545704,4.482787696734859,24.808762106418104,2.7546379466156825,0.37834169726876377
sh600406,2003-10-30,15.16,15.37,15.15,15.22,-0.006527,440175.0,6695485.0,608800000.0,1658980000.0,0.011004,15.219980542607061,2004-02-17,2003-12-31,29.392356892395927,4.453526680437634,24.646825016950626,2.7366572811678,0.3758722610106906
sh600406,2003-10-31,15.25,15.64,15.25,15.38,0.010512,480976.0,7427670.0,615200000.0,1676420000.0,0.012024,15.379972978070949,2004-02-17,2003-12-31,29.70134356143557,4.500344306513194,24.905924360098595,2.7654263458844124,0.379823430218435
sh600406,2003-11-03,15.33,15.58,15.22,15.41,0.001951,612516.0,9431753.0,616400000.0,1679690000.0,0.015313,15.409979305351166,2004-02-17,2003-12-31,29.759278561880503,4.509122611402361,24.95450548693884,2.7708205455187773,0.38056446573079117
