code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz300014,2009-10-30,38.0,57.0,36.0,43.28,1.404444,15736407.0,662705761.77,761728000.0,3808640000.0,0.894114,43.28,2010-03-26,2009-12-31,95.32788257032144,18.492464379030324,-1166.496595968913,7.073985169189684,2.4286028734035865
sz300014,2009-11-02,38.95,41.22,38.95,38.95,-0.100046,5940356.0,232898462.89,685520000.0,3427600000.0,0.33752,38.950009120000004,2010-03-26,2009-12-31,85.79068914311506,16.642363391017355,-1049.7930317234095,6.3662597583165015,2.1856308703310514
sz300014,2009-11-03,38.0,39.93,36.0,37.77,-0.030295,5448019.0,207819148.33,664752000.0,3323760000.0,0.3095469999999999,37.77001859370961,2010-03-26,2009-12-31,83.19163874031979,16.1381788261547,-1017.9892890421869,6.173392325330277,2.1194171831143724
sz300014,2009-11-04,38.2,40.5,38.18,39.86,0.055335,5012628.0,197219749.28,701536000.0,3507680000.0,0.284808,39.86002257259252,2010-03-26,2009-12-31,87.79504157238938,17.031183691038557,-1074.3196468419794,6.514996507483844,2.2366951329420055
sz300014,2009-11-05,39.1,41.77,38.32,39.92,0.001505,4709350.0,188182457.8,702592000.0,3512960000.0,0.267577,39.92001190656428,2010-03-26,2009-12-31,87.92719667761627,17.05682019433666,-1075.9367863003467,6.524803326110263,2.2400613591170835
sz300014,2009-11-06,39.7,39.94,38.53,38.9,-0.025551,2713493.0,106007795.59,684640000.0,3423200000.0,0.154176,38.90001568233966,2010-03-26,2009-12-31,85.68055988875932,16.620999638268938,-1048.4454155081035,6.358087409461152,2.182825551330283
sz300014,2009-11-09,38.84,38.87,37.39,37.93,-0.024936,2194699.0,83284813.26,667568000.0,3337840000.0,0.124699,37.93000489128484,2010-03-26,2009-12-31,83.54405235425813,16.206542834949634,-1022.3016609311661,6.199543841667391,2.1283946133823113
sz300014,2009-11-10,38.3,38.3,36.6,36.74,-0.031374,2685788.0,100151965.16,646624000.0,3233120000.0,0.152602,36.73998891782567,2010-03-26,2009-12-31,80.92297610059171,15.698085519537296,-990.2283950068824,6.005041938910097,2.061618360782055
sz300014,2009-11-11,36.87,38.5,36.63,38.28,0.041916,2528265.0,95016985.22,673728000.0,3368640000.0,0.143651,38.27998229330526,2010-03-26,2009-12-31,84.31495713474825,16.35608910418856,-1031.7349744383084,6.256750283654831,2.148033155992596
sz300014,2009-11-12,38.0,39.49,37.72,38.47,0.004963,2354301.0,90822838.07,677072000.0,3385360000.0,0.133767,38.46996584542693,2010-03-26,2009-12-31,84.73344830130003,16.437271364632547,-1036.8559160564714,6.287805209305155,2.158693844545787
sz300014,2009-11-13,38.66,42.26,38.47,41.05,0.067065,4970711.0,202993754.43,722480000.0,3612400000.0,0.282427,41.049954104850485,2010-03-26,2009-12-31,90.41611782605578,17.539641006450896,-1106.3929127662634,6.709498410241139,2.30346664723025
sz300014,2009-11-16,41.0,41.5,40.06,41.28,0.005603,2985734.0,122175047.48,726528000.0,3632640000.0,0.169644,41.27995699769997,2010-03-26,2009-12-31,90.92271239609217,17.63791426909362,-1112.5919473566712,6.747091214975743,2.3163729708546814
sz300014,2009-11-17,41.0,42.5,40.2,40.8,-0.011628,2357686.0,97030917.68,718080000.0,3590400000.0,0.133959,40.79995365773071,2010-03-26,2009-12-31,89.86547155427712,17.43282224270881,-1099.654831689733,6.668636665964397,2.2894381859495834
sz300014,2009-11-18,40.8,42.62,40.3,41.8,0.02451,3558401.0,148172387.02,735680000.0,3678400000.0,0.202182,41.7999605218817,2010-03-26,2009-12-31,92.06805664139176,17.86009729767716,-1126.607155995854,6.832083643071367,2.345552315887208
sz300014,2009-11-19,41.7,45.88,41.35,43.96,0.051675,5399233.0,235911624.22,773696000.0,3868480000.0,0.306775,43.95997348184993,2010-03-26,2009-12-31,96.82564042955939,18.783011416408804,-1184.8241764970753,7.185129113622424,2.466758731810679
sz300014,2009-11-20,43.3,44.44,42.7,43.19,-0.017516,2793377.0,121053764.0,760144000.0,3800720000.0,0.158715,43.18997058634185,2010-03-26,2009-12-31,95.12964991248111,18.45400962408317,-1164.070886781362,7.059274941250056,2.423550985864283
sz300014,2009-11-23,43.3,44.44,42.85,43.69,0.0115769999999999,2374256.0,103277783.56,768944000.0,3844720000.0,0.134901,43.68998087581993,2010-03-26,2009-12-31,96.23094245603842,18.667647151567348,-1177.5470489344225,7.140998429803541,2.451608435627634
sz300014,2009-11-24,43.78,44.1,39.32,39.6,-0.093614,3870610.0,161333999.41,696960000.0,3484800000.0,0.219921,39.599987006110915,2010-03-26,2009-12-31,87.22236944973957,16.920092176746785,-1067.312042522388,6.472500293436032,2.2221035635347888
sz300014,2009-11-25,39.4,41.95,39.2,41.63,0.051263,2516420.0,102576457.5,732688000.0,3663440000.0,0.142978,41.630001140005184,2010-03-26,2009-12-31,91.6936171765823,17.787460538332542,-1122.0252608638136,6.804297656963183,2.3360152585122727
