code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600588,2001-05-18,76.0,100.0,73.88,92.0,1.5081790000000002,21398970.0,1736480975.0,2300000000.0,9200000000.0,0.855959,92.0,2001-08-15,2001-06-30,131.28199320769798,27.586561758170742,89.06671941481771,9.006650019903864,1.6345258772547229
sh600588,2001-05-21,87.88,89.87,85.5,85.95,-0.065761,5364361.0,468894530.0,2148750000.0,8595000000.0,0.214574,85.94998799999999,2001-08-15,2001-06-30,122.6487751761048,25.772445468638864,83.20961449677807,8.414364882725403,1.527037821040575
sh600588,2001-05-22,85.51,87.86,85.4,86.15,0.002327,1565643.0,135467408.0,2153750000.0,8615000000.0,0.062626,86.14999362207598,2001-08-15,2001-06-30,122.93417081351285,25.83241625506967,83.40323779985376,8.433944556681716,1.5305912380501365
sh600588,2001-05-23,86.66,89.0,86.2,88.99,0.032966,1971721.0,173211026.0,2224750000.0,8899000000.0,0.078869,88.99001431182135,2001-08-15,2001-06-30,126.98678886470698,26.684001422387112,86.15268870352855,8.711975926861356,1.5810487088036973
sh600588,2001-05-24,89.5,89.7,83.71,83.95,-0.056636,2119035.0,182737915.0,2098750000.0,8395000000.0,0.084761,83.94997586125703,2001-08-15,2001-06-30,119.79481880202441,25.172737604330802,81.27338146602116,8.218568143162276,1.491504434131891
sh600588,2001-05-25,83.47,84.8,81.05,81.2,-0.0327579999999999,2203064.0,180565762.0,2030000000.0,8120000000.0,0.088123,81.199942551994,2001-08-15,2001-06-30,115.87062878766388,24.34813929090722,78.61106104873042,7.949347626262976,1.442645731878599
sh600588,2001-05-28,81.05,82.39,80.51,81.19,-0.000123,807568.0,65602837.0,2029750000.0,8119000000.0,0.032303,81.1899549590601,2001-08-15,2001-06-30,115.85635900579346,24.345140751585678,78.60137988357663,7.94836864256516,1.4424682864535778
sh600588,2001-05-29,81.0,81.8,79.0,79.2,-0.02451,1133550.0,91013938.0,1980000000.0,7920000000.0,0.045342,79.19998916301353,2001-08-15,2001-06-30,113.01667241358348,23.74843142659916,76.67482801797351,7.753550886699848,1.4071133887526004
sh600588,2001-05-30,79.2,81.75,78.51,81.55,0.029672,761640.0,60678393.0,2038750000.0,8155000000.0,0.030466,81.55001124145845,2001-08-15,2001-06-30,116.37007115312794,24.45308816716113,78.94990182911287,7.983612055686523,1.4488652572236675
sh600588,2001-05-31,81.6,81.69,79.12,79.68,-0.022931,600612.0,48063324.0,1992000000.0,7968000000.0,0.024024,79.67998793368058,2001-08-15,2001-06-30,113.70162194336277,23.892361314033092,77.13952394535517,7.800542104194999,1.4156413280102715
sh600588,2001-06-01,79.7,81.66,79.11,81.62,0.024347,438312.0,35253596.0,2040500000.0,8162000000.0,0.017532,81.61995659990188,2001-08-15,2001-06-30,116.46995962622076,24.474077942411913,79.01766998518937,7.990464941571233,1.4501079474233376
sh600588,2001-06-04,81.18,81.6,80.35,80.9,-0.0088209999999999,234100.0,18922749.0,2022500000.0,8090000000.0,0.009364,80.89998696273416,2001-08-15,2001-06-30,115.44253533155182,24.258183111261012,78.32062609411688,7.919978115328507,1.4373165452191166
sh600588,2001-06-05,80.99,82.51,80.58,80.8,-0.001236,280779.0,22857911.0,2020000000.0,8080000000.0,0.011231,80.79999457884823,2001-08-15,2001-06-30,115.29983751284779,24.228197718045607,78.22381444257903,7.91018827835035,1.4355400219692256
sh600588,2001-06-06,80.8,81.0,79.4,79.8,-0.012376,480824.0,38370198.0,1995000000.0,7980000000.0,0.019233,79.8000138459404,2001-08-15,2001-06-30,113.8728593258076,23.928343785891578,77.25569792720057,7.812289908568786,1.4177737786573346
sh600588,2001-06-07,79.6,80.3,78.5,78.75,-0.013158,494057.0,39099830.0,1968750000.0,7875000000.0,0.019762,78.75000526375551,2001-08-15,2001-06-30,112.3745322294154,23.613497157129846,76.23917558605321,7.709496620298144,1.3991187112777612
sh600588,2001-06-08,78.7,79.71,78.5,79.2,0.005714,238018.0,18792479.0,1980000000.0,7920000000.0,0.009521,79.19998279383262,2001-08-15,2001-06-30,113.01667241358348,23.74843142659916,76.67482801797351,7.753550886699848,1.4071132755940023
