code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600031,2003-07-03,23.0,23.0,20.1,21.3,0.368895,33816715.0,718871493.0,1278000000.0,5112000000.0,0.563612,21.3,2003-08-18,2003-06-30,18.27603910734434,3.3850852011609507,72.32583328812038,3.3523259362750473,0.41573922845116656
sh600031,2003-07-04,21.3,22.18,21.05,21.84,0.025352,7697544.0,167054233.0,1310400000.0,5241600000.0,0.128292,21.839997600000004,2003-08-18,2003-06-30,18.739375310065746,3.470904262598834,74.15944596303046,3.437314481138358,0.4262790493708606
sh600031,2003-07-07,21.9,21.96,21.51,21.8,-0.001832,3951205.0,85964280.0,1308000000.0,5232000000.0,0.065853,21.799986724396803,2003-08-18,2003-06-30,18.70505410986416,3.464547295084917,74.02362280192601,3.4310190333707054,0.4254981061524132
sh600031,2003-07-08,21.8,22.22,21.7,21.91,0.005046,2117357.0,46384285.0,1314600000.0,5258400000.0,0.035289,21.909989457408113,2003-08-18,2003-06-30,18.79943741041852,3.482028955748189,74.39713649496325,3.44833151473175,0.4276451695960583
sh600031,2003-07-09,21.75,22.65,21.7,22.47,0.025559,3440447.0,76869580.0,1348200000.0,5392800000.0,0.0573409999999999,22.469986877950003,2003-08-18,2003-06-30,19.27993421324072,3.571026500943031,76.29866075042557,3.5364677834788876,0.43857535248576396
sh600031,2003-07-10,22.33,22.91,22.3,22.65,0.008011,3137640.0,70923905.0,1359000000.0,5436000000.0,0.052294,22.649993942829262,2003-08-18,2003-06-30,19.43437961414785,3.5996328547556593,76.90986497539562,3.5647972984333247,0.4420887796345274
sh600031,2003-07-11,22.65,23.45,22.56,23.22,0.025166,3212906.0,74251120.0,1393200000.0,5572800000.0,0.053548,23.220003690394503,2003-08-18,2003-06-30,19.923456717020446,3.69021964182898,78.84534502113404,3.654507429122375,0.45321438586280993
sh600031,2003-07-14,23.25,24.2,23.15,23.87,0.027993,4681766.0,111602401.0,1432200000.0,5728800000.0,0.078029,23.870001253699716,2003-08-18,2003-06-30,20.481176220296216,3.793520363930136,81.05247138908138,3.7568084553467314,0.4659012161662675
sh600031,2003-07-15,23.82,24.05,23.68,23.91,0.001676,2033502.0,48545936.0,1434600000.0,5738400000.0,0.033892,23.910007375800916,2003-08-18,2003-06-30,20.515497420497802,3.799877331444053,81.18829455018583,3.763103903114384,0.46668206660456224
sh600031,2003-07-16,23.71,24.15,23.7,24.0,0.003764,2074379.0,49763542.0,1440000000.0,5760000000.0,0.034573,24.000004643563432,2003-08-18,2003-06-30,20.592720120951366,3.814180508350367,81.49389666267083,3.777268660591602,0.46843865790326183
sh600031,2003-07-17,24.0,25.3,24.0,25.13,0.047083,3482404.0,86808412.0,1507800000.0,6031200000.0,0.0580399999999999,25.12999686219633,2003-08-18,2003-06-30,21.56229402664616,3.99376484061853,85.33090096387158,3.95511506002779,0.49049415523332107
sh600031,2003-07-18,25.13,25.98,24.71,24.78,-0.013928,5282277.0,134105172.0,1486800000.0,5947200000.0,0.088038,24.779986265899655,2003-08-18,2003-06-30,21.26198352488229,3.938141374871754,84.14244830420765,3.9000298920608296,0.4836625526392313
sh600031,2003-07-21,24.67,25.39,24.62,25.22,0.017756,2849398.0,71501773.0,1513200000.0,6052800000.0,0.04749,25.21997970203697,2003-08-18,2003-06-30,21.63951672709973,4.0080680175248435,85.6365030763566,3.9692798175050084,0.4922504649238935
sh600031,2003-07-22,25.5,25.65,24.01,24.73,-0.019429,2514686.0,62304434.0,1483800000.0,5935200000.0,0.041911,24.729980716406093,2003-08-18,2003-06-30,21.219082024630307,3.930195165479357,83.97266935282708,3.8921605823512637,0.48268653064088723
sh600031,2003-07-23,24.76,24.99,24.35,24.83,0.004044,801440.0,19777061.0,1489800000.0,5959200000.0,0.0133569999999999,24.829988758423237,2003-08-18,2003-06-30,21.30488502513427,3.9460875842641507,84.31222725558821,3.9078992017703955,0.4846385149707989
sh600031,2003-07-24,24.83,25.89,24.7,25.61,0.031414,2382980.0,60929696.0,1536600000.0,6146400000.0,0.039716,25.609998025280348,2003-08-18,2003-06-30,21.97414842906519,4.070048450785538,86.96077889712501,4.030660433239622,0.4998629492800917
sh600031,2003-07-25,26.0,26.38,24.98,25.21,-0.015619,2824652.0,72886618.0,1512600000.0,6050400000.0,0.0470779999999999,25.209995466123495,2003-08-18,2003-06-30,21.630936427049335,4.0064787756463645,85.6025472860805,3.967705955563096,0.49205558987528586
