code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz300015,2009-10-30,48.86,72.0,42.65,51.9,0.8535709999999999,23975079.0,1261342432.56,1390920000.0,6928650000.0,0.8945930000000001,51.9,2010-03-15,2009-12-31,77.05887208530602,11.424930032304372,40.96450915127975,5.615334227899836,0.8131916426428173
sz300015,2009-11-02,46.71,53.83,46.71,48.49,-0.065703,10095677.0,490859751.72,1299532000.0,6473415000.0,0.376704,48.4900143,2010-03-15,2009-12-31,71.99585178066454,10.674274706482448,38.27300671956754,5.246388375931851,0.7597625121462562
sz300015,2009-11-03,49.31,53.0,47.61,50.7,0.045576,7044934.0,357168667.99,1358760000.0,6768450000.0,0.262871,50.699995191736804,2010-03-15,2009-12-31,75.27716406021224,11.160769800343578,40.01735287032531,5.485499910491748,0.794389448399834
sz300015,2009-11-04,50.28,52.85,50.01,51.7,0.019724,4652062.0,239265826.15,1385560000.0,6901950000.0,0.173584,51.70000189689863,2010-03-15,2009-12-31,76.7619207477904,11.380903326977574,40.80664977112068,5.593695174998488,0.8100579858800725
sz300015,2009-11-05,51.44,54.49,50.5,52.5,0.015474,5298379.0,279305952.25,1407000000.0,7008750000.0,0.197701,52.500007726251226,2010-03-15,2009-12-31,77.94972609785292,11.557010148284771,41.43808729175697,5.680251386603881,0.8225928231535806
sz300015,2009-11-06,52.0,52.96,49.36,50.05,-0.046667,4175109.0,212060316.03,1341340000.0,6681675000.0,0.155788,50.049989865690264,2010-03-15,2009-12-31,74.31207221328646,11.017683008031483,39.50430988480832,5.415172988562367,0.7842048838754725
sz300015,2009-11-09,49.81,50.42,47.98,48.33,-0.034366,3145749.0,153864964.45,1295244000.0,6452055000.0,0.117379,48.329971913965956,2010-03-15,2009-12-31,71.75829071065202,10.639053342221008,38.14671921544028,5.229077133610772,0.757254898836208
sz300015,2009-11-10,48.55,48.79,46.56,46.66,-0.034554,3149786.0,149501574.57,1250488000.0,6229110000.0,0.117529,46.659978064450776,2010-03-15,2009-12-31,69.27874704239652,10.271430352742238,36.828593391112015,5.048391041884516,0.7310887130618218
sz300015,2009-11-11,46.13,47.13,45.11,46.8,0.003,2602840.0,120013615.63,1254240000.0,6247800000.0,0.097121,46.799957998644125,2010-03-15,2009-12-31,69.48661297865746,10.302249046470997,36.93909495722337,5.06353837891546,0.7332819792010071
sz300015,2009-11-12,46.7,48.48,46.43,48.3,0.0320509999999999,2673148.0,127729700.99,1294440000.0,6448050000.0,0.099744,48.299943452458656,2010-03-15,2009-12-31,71.71374801002469,10.63244933642199,38.12304030841642,5.225831275675571,0.7567843999163785
