code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz300760,2018-10-16,58.56,70.27,58.56,70.27,0.439959,419900.0,29450000.0,8545000000.0,85427000000.0,0.003453,70.27,2018-10-30,2018-09-30,24.420623348172892,6.516824930950493,24.351787351651318,9.936255117086912,67.28514808464675
sz300760,2018-10-17,77.3,77.3,77.3,77.3,0.1000429999999999,186500.0,14420000.0,9400000000.0,93973000000.0,0.001534,77.30002160999999,2018-10-30,2018-09-30,26.86362903880332,7.168759165559023,26.787906783531312,10.930264461095536,74.01655615447906
sz300760,2018-10-18,85.03,85.03,73.38,80.97,0.047477,55718541.0,4493959114.05,9845952000.0,98434521808.02,0.458212,80.96999473597795,2018-10-30,2018-09-30,28.139023745784908,7.509107726886052,28.05970645264831,11.449196635875566,77.53064019102526
sz300760,2018-10-19,79.5,89.07,79.4,89.07,0.100037,35319200.0,3011160000.0,10831000000.0,108282000000.0,0.290452,89.06999009938097,2018-10-30,2018-09-30,30.954077017650828,8.260325625073822,30.866824751091674,12.594584576169188,85.28657284381485
sz300760,2018-10-22,94.0,97.98,92.01,97.98,0.100034,17685700.0,1689790000.0,11914000000.0,119113000000.0,0.145446,97.98001748898245,2018-10-30,2018-09-30,34.05028514253009,9.086571786441128,33.95430539311042,13.854368709676958,93.81812987167302
sz300760,2018-10-23,102.0,105.8,94.67,94.7,-0.033476,32962600.0,3319210000.0,11516000000.0,115126000000.0,0.271063,94.70003842352128,2018-10-30,2018-09-30,32.9105398010202,8.782422266971876,32.81777272579173,13.39062950366685,90.67747415608889
sz300760,2018-10-24,95.39,100.5,95.2,97.05,0.024815,24149900.0,2351480000.0,11801000000.0,117983000000.0,0.198606,97.05001987700096,2018-10-30,2018-09-30,33.72725724287968,9.000369389400682,33.63218803317309,13.722935225154403,92.92763567727225
sz300760,2018-10-25,93.12,101.37,93.12,99.58,0.026069,19315300.0,1871750000.0,12109000000.0,121058999999.99995,0.158842,99.58001684517448,2018-10-30,2018-09-30,34.60657920688379,9.235022994087766,34.50903139526796,14.080713453819333,95.35016621174304
sz300760,2018-10-26,99.8,103.0,92.51,97.2,-0.0239,18272100.0,1778310000.0,11820000000.0,118165000000.0,0.150258,97.20005444257481,2018-10-30,2018-09-30,33.77928474530125,9.014253315295692,33.68406888229574,13.744104158059807,93.07129723928237
sz300760,2018-10-29,96.5,98.36,94.01,97.52,0.003292,10286000.0,994740000.0,11858000000.0,118554000000.0,0.084592,97.52003702179978,2018-10-30,2018-09-30,33.89048638509241,9.043928299763596,33.79495707080513,13.789349844324649,93.37768794979411
sz300760,2018-10-30,96.5,99.9,92.71,97.35,-0.001743,14005700.0,1350380000.0,11838000000.0,118348000000.0,0.115176,97.35005959727077,2018-10-30,2018-09-30,33.83159811312074,9.028213526497817,33.73623479102895,13.76538940378337,93.21493063969761
sz300760,2018-10-31,97.8,101.94,97.8,99.0,0.016949,13522700.0,1347890000.0,12038000000.0,120353000000.0,0.1112099999999999,99.00004575738492,2019-04-23,2018-12-31,32.30309637846064,8.750808685899067,29.83032673343036,7.929272111347266,94.79483049910985
sz300760,2018-11-01,100.98,105.6,99.1,102.33,0.033636,15664145.0,1601231269.97,12443328000.0,124401687249.78,0.128817,102.33001129648034,2019-04-23,2018-12-31,33.38977584998098,9.045186786585077,30.833821980764547,8.19601363750156,97.98334941777792
sz300760,2018-11-02,106.29,107.38,102.67,105.4,0.030001,16217600.0,1701270000.0,12816999999.999998,128133999999.99995,0.133365,105.40001396538604,2019-04-23,2018-12-31,34.391539482669096,9.316561449726976,31.75890161160391,8.441911316837722,100.92294788366067
sz300760,2018-11-05,104.88,106.57,99.45,102.42,-0.028273,13349500.0,1373600000.0,12454000000.0,124510999999.99995,0.1097839999999999,102.42003937054268,2019-04-23,2018-12-31,33.419115711104084,9.053134864024813,30.860915904930884,8.20321553975355,98.06955337814594
sz300760,2018-11-06,100.7,112.66,99.85,112.66,0.09998,13529700.0,1425400000.0,13699000000.0,136959999999.99995,0.111268,112.65999490680953,2019-04-23,2018-12-31,36.760463636086904,9.958295660438342,33.94648699584241,9.023398738462035,107.87454732489296
