date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx600050_convert,3.94,4.02,3.92,3.99,0.0153,,,,,,,,
2022-01-14,xx600050_convert,4.0,4.05,3.97,3.97,-0.005,,,,,,,,
2022-01-21,xx600050_convert,3.98,4.04,3.97,4.0,0.0076,,,,,,,,
2022-01-28,xx600050_convert,4.0,4.0,3.7,3.71,-0.0725,,,,,,,,
2022-02-11,xx600050_convert,3.73,4.08,3.71,4.0,0.0782,,,,,,,,
2022-02-18,xx600050_convert,4.0,4.02,3.92,3.96,-0.01,,,,,,,,
2022-02-25,xx600050_convert,3.95,3.98,3.82,3.85,-0.0278,,,,,,,,
2022-03-04,xx600050_convert,3.84,3.87,3.8,3.84,-0.0026,,,,,,,,
2022-03-11,xx600050_convert,3.83,3.83,3.55,3.69,-0.0391,,,,,,,,
2022-03-18,xx600050_convert,3.65,3.68,3.39,3.59,-0.0271,,,,,,,,
2022-03-25,xx600050_convert,3.57,3.61,3.49,3.51,-0.0223,buy,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx600050_convert,3.49,3.59,3.45,3.58,0.0199,sell,57100,800100.04,1004518.04,204418.0,0.2035,49.96,
2022-04-08,xx600050_convert,3.57,3.62,3.52,3.56,-0.0056,keep,45680,840704.4199999999,1003325.22,162620.8,0.1621,10.16,40.66
2022-04-15,xx600050_convert,3.56,3.59,3.47,3.53,-0.0084,sell,45680,840704.4199999999,1001954.82,161250.4,0.1609,,
2022-04-22,xx600050_convert,3.52,3.57,3.45,3.52,-0.0028,sell,36544,872731.69,1001366.57,128634.88,0.1285,8.02,32.07
2022-04-29,xx600050_convert,3.5,3.55,3.39,3.52,0.0,sell,29236,898204.73,1001115.45,102910.72,0.1028,6.38,25.5
2022-05-06,xx600050_convert,3.52,3.55,3.46,3.46,-0.017,sell,23389,918702.0499999999,999627.99,80925.94,0.081,5.13,20.52
2022-05-13,xx600050_convert,3.45,3.53,3.44,3.51,0.0145,keep,18712,934769.84,1000448.96,65679.12,0.0656,5.0,16.09
2022-05-20,xx600050_convert,3.51,3.54,3.46,3.54,0.0085,sell,18712,934769.84,1001010.32,66240.48,0.0662,,
2022-05-27,xx600050_convert,3.53,3.54,3.45,3.49,-0.0141,sell,14970,947923.5099999999,1000168.8099999999,52245.3,0.0522,5.0,13.17
2022-06-02,xx600050_convert,3.48,3.5,3.45,3.47,-0.0057,keep,11976,958297.2999999999,999854.0199999999,41556.72,0.0416,5.0,10.39
2022-06-10,xx600050_convert,3.47,3.54,3.45,3.5,0.0086,keep,11976,958297.2999999999,1000213.2999999999,41916.0,0.0419,,
2022-06-17,xx600050_convert,3.49,3.61,3.41,3.53,0.0086,keep,11976,958297.2999999999,1000572.58,42275.28,0.0423,,
2022-06-24,xx600050_convert,3.52,3.53,3.46,3.48,-0.0142,sell,11976,958297.2999999999,999973.7799999999,41676.48,0.0417,,
2022-07-01,xx600050_convert,3.48,3.5,3.45,3.47,0.0087,keep,9692,966691.7,1000322.94,33631.24,0.0336,5.0,8.41
2022-07-08,xx600050_convert,3.46,3.47,3.41,3.42,-0.0144,keep,9692,966691.7,999838.34,33146.64,0.0332,,
2022-07-15,xx600050_convert,3.43,3.45,3.38,3.38,-0.0117,keep,9692,966691.7,999450.6599999999,32758.96,0.0328,,
2022-07-22,xx600050_convert,3.38,3.45,3.38,3.43,0.0148,keep,9692,966691.7,999935.26,33243.56,0.0332,,
2022-07-29,xx600050_convert,3.44,3.45,3.41,3.44,0.0029,keep,9692,966691.7,1000032.1799999999,33340.48,0.0333,,
2022-08-05,xx600050_convert,3.43,3.44,3.3,3.39,-0.0145,keep,9692,966691.7,999547.58,32855.88,0.0329,,
