date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx688111,263.0,269.98,240.61,241.89,-0.09,,,,,,,,
2022-01-14,xx688111,243.0,279.0,241.0,244.2,0.01,,,,,,,,
2022-01-21,xx688111,246.96,288.2,238.93,267.9,0.1,,,,,,,,
2022-01-28,xx688111,265.39,275.9,242.05,243.29,-0.09,,,,,,,,
2022-02-11,xx688111,246.5,248.88,208.3,214.59,-0.12,,,,,,,,
2022-02-18,xx688111,212.72,222.68,207.01,220.41,0.03,,,,,,,,
2022-02-25,xx688111,221.0,225.54,204.0,211.13,-0.04,,,,,,,,
2022-03-04,xx688111,210.0,218.8,185.25,186.0,-0.12,,,,,,,,
2022-03-11,xx688111,185.03,195.0,176.0,194.1,0.04,,,,,,,,
2022-03-18,xx688111,196.36,205.99,185.11,194.02,-0.0,,,,,,,,
2022-03-25,xx688111,193.5,196.99,185.35,188.36,-0.03,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx688111,184.59,189.0,174.51,184.99,-0.02,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx688111,184.99,188.68,179.16,180.19,-0.03,sell,1000,995143.75,180190.0,0.18,814953.75,46.25,
2022-04-15,xx688111,178.94,189.5,170.5,181.36,0.01,sell,800,995783.01,145088.0,0.15,850695.01,8.95,35.79
2022-04-22,xx688111,180.0,186.1,170.0,171.0,-0.06,sell,640,988897.41,109440.0,0.11,879457.41,7.2,28.8
2022-04-29,xx688111,168.65,190.79,155.0,188.7,0.1,keep,512,997630.7400000001,96614.4,0.1,901016.34,5.4,21.59
2022-05-06,xx688111,183.68,217.0,183.68,198.0,0.05,sell,512,1002392.3400000001,101376.0,0.1,901016.34,,
2022-05-13,xx688111,193.0,211.31,184.99,201.0,0.02,sell,410,1003086.64,82410.0,0.08,920676.64,5.0,19.68
2022-05-20,xx688111,201.04,211.75,195.51,208.95,0.04,sell,328,1005675.22,68535.6,0.07,937139.62,5.0,16.48
2022-05-27,xx688111,209.5,210.89,191.99,196.99,-0.05,keep,264,1002743.21,52005.36,0.05,950737.85,5.0,13.62
2022-06-02,xx688111,199.07,212.0,194.39,210.23,0.07,keep,264,1006238.57,55500.72,0.06,950737.85,,
2022-06-10,xx688111,212.0,235.61,206.99,212.86,0.01,keep,264,1006932.89,56195.04,0.06,950737.85,,
2022-06-17,xx688111,209.8,212.01,190.44,205.2,-0.04,sell,264,1004910.65,54172.8,0.05,950737.85,,
2022-06-24,xx688111,206.62,209.85,187.0,196.27,-0.04,keep,212,1003075.07,41609.24,0.04,961465.83,5.0,10.74
2022-07-01,xx688111,198.2,203.0,190.85,194.2,-0.01,keep,212,1002636.23,41170.4,0.04,961465.83,,
2022-07-08,xx688111,194.76,197.5,176.38,182.18,-0.06,sell,212,1000087.99,38622.16,0.04,961465.83,,
2022-07-15,xx688111,181.0,181.89,172.06,174.82,-0.04,sell,170,998774.21,29719.4,0.03,969054.81,5.0,7.6
2022-07-22,xx688111,175.09,187.8,170.19,179.72,0.03,sell,136,999438.5,24441.92,0.02,974996.58,5.0,5.95
2022-07-29,xx688111,179.47,186.18,174.0,175.1,-0.03,sell,109,998918.05,19085.9,0.02,979832.15,5.0,4.85
2022-08-05,xx688111,174.82,203.27,165.0,202.16,0.15,keep,88,1001284.57,17790.08,0.02,983494.49,5.0,3.67
2022-08-12,xx688111,207.33,207.99,187.45,188.1,-0.07,keep,88,1000047.29,16552.8,0.02,983494.49,,
2022-08-19,xx688111,189.04,191.17,170.12,170.12,-0.1,sell,88,998465.05,14970.56,0.01,983494.49,,
2022-08-26,xx688111,170.0,180.0,160.07,162.2,-0.05,sell,71,997892.6299999999,11516.2,0.01,986376.43,5.0,2.89
2022-09-02,xx688111,160.08,194.98,159.0,188.35,0.16,keep,57,999346.1199999999,10735.95,0.01,988610.17,5.0,2.24
2022-09-09,xx688111,192.0,198.0,180.13,186.81,-0.01,keep,57,999258.34,10648.17,0.01,988610.17,,
2022-09-16,xx688111,186.27,235.0,186.0,220.99,0.18,keep,57,1001206.6,12596.43,0.01,988610.17,,
2022-09-23,xx688111,220.99,229.99,208.36,216.3,-0.02,keep,57,1000939.2699999999,12329.1,0.01,988610.17,,
2022-09-30,xx688111,213.0,216.72,200.11,201.11,-0.07,sell,57,1000073.44,11463.27,0.01,988610.17,,
2022-10-14,xx688111,201.11,253.0,191.0,231.53,0.15,keep,46,1001465.44,10650.38,0.01,990815.06,5.0,2.21
2022-10-21,xx688111,232.5,278.92,229.03,277.08,0.2,keep,46,1003560.74,12745.68,0.01,990815.06,,
2022-10-28,xx688111,277.0,297.51,255.0,272.95,-0.01,keep,46,1003370.7599999999,12555.7,0.01,990815.06,,
2022-11-04,xx688111,270.0,308.5,266.0,275.0,0.01,keep,46,1003465.0599999999,12650.0,0.01,990815.06,,
2022-11-11,xx688111,277.25,286.94,251.0,262.5,-0.05,keep,46,1002890.0599999999,12075.0,0.01,990815.06,,
2022-11-18,xx688111,257.0,286.0,253.56,271.04,0.03,keep,46,1003282.8999999999,12467.84,0.01,990815.06,,
2022-11-25,xx688111,270.01,272.36,253.0,256.9,-0.05,keep,46,1002632.46,11817.4,0.01,990815.06,,
2022-12-02,xx688111,251.95,269.5,245.03,255.3,-0.01,keep,46,1002558.86,11743.8,0.01,990815.06,,
2022-12-09,xx688111,255.44,264.98,245.89,250.17,-0.02,sell,46,1002322.8799999999,11507.82,0.01,990815.06,,
2022-12-16,xx688111,250.3,266.44,247.56,253.52,0.01,keep,37,1002440.6599999999,9380.24,0.01,993060.42,5.0,2.25
2022-12-23,xx688111,253.5,253.52,234.02,246.0,-0.03,keep,37,1002162.4199999999,9102.0,0.01,993060.42,,
2022-12-30,xx688111,245.09,275.0,241.87,264.49,0.08,keep,37,1002846.5499999999,9786.13,0.01,993060.42,,
2023-01-06,xx688111,264.19,285.8,262.88,278.49,0.05,keep,37,1003364.5499999999,10304.13,0.01,993060.42,,
2023-01-13,xx688111,277.0,278.5,264.99,268.51,-0.04,sell,37,1002995.2899999999,9934.87,0.01,993060.42,,
2023-01-20,xx688111,268.51,303.3,267.5,294.7,0.1,keep,30,1003774.0399999999,8841.0,0.01,994933.04,5.0,1.88
2023-02-03,xx688111,307.0,328.68,279.99,323.0,0.1,sell,30,1004623.0399999999,9690.0,0.01,994933.04,,
2023-02-10,xx688111,325.97,345.0,290.66,294.58,-0.09,keep,24,1003951.76,7069.92,0.01,996881.84,5.0,1.96
2023-02-17,xx688111,292.01,308.09,277.02,277.62,-0.06,keep,24,1003544.72,6662.88,0.01,996881.84,,
2023-02-24,xx688111,275.0,286.98,271.0,281.07,0.01,keep,24,1003627.52,6745.68,0.01,996881.84,,
2023-03-03,xx688111,282.98,317.0,279.28,299.0,0.06,sell,24,1004057.84,7176.0,0.01,996881.84,,
2023-03-10,xx688111,301.5,316.23,282.0,302.88,0.01,keep,20,1004139.19,6057.6,0.01,998081.59,5.0,1.21
2023-03-17,xx688111,302.89,371.59,297.2,357.5,0.18,sell,20,1005231.59,7150.0,0.01,998081.59,,
2023-03-24,xx688111,362.0,398.01,319.0,392.0,0.1,sell,16,1005795.1,6272.0,0.01,999523.1,5.0,1.45
2023-03-31,xx688111,388.42,479.74,372.33,473.0,0.21,sell,13,1006831.1599999999,6149.0,0.01,1000682.16,5.0,1.17
