date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx002460,145.2,145.99,125.66,127.84,-0.11,,,,,,,,
2022-01-14,xx002460,128.5,132.98,125.35,128.63,0.01,,,,,,,,
2022-01-21,xx002460,128.06,130.26,119.22,122.61,-0.05,,,,,,,,
2022-01-28,xx002460,124.0,142.56,122.63,133.95,0.09,,,,,,,,
2022-02-11,xx002460,138.0,139.88,122.01,133.01,-0.01,,,,,,,,
2022-02-18,xx002460,132.1,151.72,130.44,145.91,0.1,,,,,,,,
2022-02-25,xx002460,146.16,153.22,144.01,149.73,0.03,,,,,,,,
2022-03-04,xx002460,149.0,153.09,140.6,141.45,-0.06,,,,,,,,
2022-03-11,xx002460,140.0,141.85,117.98,127.45,-0.1,,,,,,,,
2022-03-18,xx002460,125.5,132.12,122.2,127.01,-0.0,,,,,,,,
2022-03-25,xx002460,126.36,133.8,125.1,128.35,0.01,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx002460,126.5,131.58,121.8,128.53,0.0,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx002460,130.5,130.5,122.67,123.68,-0.04,sell,1500,989706.06,185520.0,0.19,804186.06,48.94,
2022-04-15,xx002460,121.82,121.82,111.99,114.5,-0.07,sell,1200,978083.38,137400.0,0.14,840683.38,9.14,36.54
2022-04-22,xx002460,113.98,116.25,100.61,101.42,-0.11,sell,960,965365.1900000001,97363.2,0.1,868001.99,6.84,27.35
2022-04-29,xx002460,99.07,111.6,89.9,110.67,0.09,sell,768,971992.05,84994.56,0.09,886997.49,5.0,19.02
2022-05-06,xx002460,109.0,110.5,103.5,104.09,-0.06,sell,615,967666.63,64015.35,0.07,903651.28,5.0,16.68
2022-05-13,xx002460,102.12,115.29,100.71,108.86,0.05,sell,492,969752.37,53559.12,0.06,916193.25,5.0,12.56
2022-05-20,xx002460,109.99,123.55,107.36,121.52,0.12,sell,394,974834.39,47878.88,0.05,926955.51,5.0,10.78
2022-05-27,xx002460,122.0,127.21,116.68,119.4,-0.02,sell,316,974186.61,37730.4,0.04,936456.21,5.0,9.52
2022-06-02,xx002460,120.48,121.81,114.01,116.68,-0.02,sell,253,973553.27,29520.04,0.03,944033.23,5.0,7.59
2022-06-10,xx002460,117.15,133.8,117.15,131.48,0.13,keep,203,976569.8099999999,26690.44,0.03,949879.37,5.0,5.86
2022-06-17,xx002460,129.38,141.99,129.38,140.2,0.07,keep,203,978339.97,28460.6,0.03,949879.37,,
2022-06-24,xx002460,140.5,143.68,132.01,136.51,-0.03,keep,203,977590.9,27711.53,0.03,949879.37,,
