date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission
2022-01-07,xxx50_convert,134.07,142.2,132.51,134.83,0.0087,,,,,,,
2022-01-14,xxx50_convert,134.47,136.2,127.97,134.21,-0.0046,,,,,,,
2022-01-21,xxx50_convert,132.95,133.9,129.27,129.35,-0.0362,,,,,,,
2022-01-28,xxx50_convert,127.99,137.3361,124.193,134.5,0.0397,,,,,,,
2022-02-04,xxx50_convert,134.09,138.82,132.3,137.15,0.0198,,,,,,,
2022-02-11,xxx50_convert,137.45,138.35,132.38,132.69,-0.0325,,,,,,,
2022-02-18,xxx50_convert,132.59,132.65,123.61,124.35,-0.0628,,,,,,,
2022-02-25,xxx50_convert,124.2,125.0,118.81,124.18,-0.0014,,,,,,,
2022-03-04,xxx50_convert,122.21,127.35,120.7,126.62,0.0197,,,,,,,
2022-03-11,xxx50_convert,126.47,128.345,123.125,123.96,-0.0209,,,,,,,
2022-03-18,xxx50_convert,124.45,128.93,122.685,128.76,0.0386,buy,0,1000000,1000000,0.0,0.0,
2022-03-25,xxx50_convert,129.0,131.4,127.4,131.35,0.0201,buy,1550,800034.5,1003627.0,203592.5,0.2029,0.0
2022-04-01,xxx50_convert,130.82,133.08,128.06,130.15,-0.0092,buy,2773,640029.41,1000935.3600000001,360905.95,0.3606,0.0
2022-04-08,xxx50_convert,130.26,131.23,126.73,127.73,-0.0186,buy,3755,512104.27,991730.42,479626.15,0.4836,0.0
2022-04-14,xxx50_convert,127.95,130.58,124.91,126.56,-0.0091,buy,4555,409736.27,986217.0700000001,576480.8,0.5845,0.0
2022-04-22,xxx50_convert,126.6,141.88,125.53,138.25,0.0924,buy,5202,327819.60000000003,1046996.1000000001,719176.5,0.6869,0.0
2022-04-29,xxx50_convert,137.59,139.87,132.0,132.21,-0.0437,keep,5678,262322.00000000006,1013010.3800000001,750688.38,0.741,0.0
2022-05-06,xxx50_convert,133.0,137.99,130.89,137.67,0.0413,keep,5678,262322.00000000006,1044012.26,781690.26,0.7487,
2022-05-13,xxx50_convert,134.41,136.345,128.43,133.6,-0.0297,keep,5678,262322.00000000006,1020902.8,758580.8,0.743,
2022-05-20,xxx50_convert,133.1,138.37,125.8,128.48,-0.0383,keep,5678,262322.00000000006,991831.44,729509.44,0.7355,
2022-05-27,xxx50_convert,129.5,139.7394,129.42,139.27,0.084,buy,5678,262322.00000000006,1053097.06,790775.06,0.7509,
2022-06-03,xxx50_convert,138.2,142.5794,136.81,141.18,0.0136,keep,6057,209940.41000000006,1065067.6700000002,855127.26,0.8029,0.0
2022-06-10,xxx50_convert,142.98,144.73,135.25,136.19,-0.0354,sell,6057,209940.41000000006,1034843.24,824902.83,0.7971,
2022-06-17,xxx50_convert,133.97,138.45,132.85,135.02,-0.0085,sell,4846,372162.4191542401,1026469.3391542402,654306.92,0.6374,3.5508
2022-06-24,xxx50_convert,135.9,142.37,135.9,142.06,0.0521,sell,3877,503836.94861763006,1054603.56861763,550766.62,0.5222,2.8805
2022-07-01,xxx50_convert,142.26,144.155,139.26,141.12,-0.0067,buy,3102,614078.29127388,1051832.53127388,437754.24,0.4162,2.4073
2022-07-08,xxx50_convert,139.97,141.325,135.27,140.47,-0.0047,keep,3979,491315.8312738801,1050245.9612738802,558930.13,0.5322,0.0
2022-07-15,xxx50_convert,140.62,141.87,135.02,139.92,-0.0039,keep,3979,491315.8312738801,1048057.51127388,556741.68,0.5312,
2022-07-22,xxx50_convert,140.15,140.31,125.13,128.25,-0.0834,sell,3979,491315.8312738801,1001622.5812738801,510306.75,0.5095,
2022-07-29,xxx50_convert,128.44,131.0,127.58,130.79,0.0198,keep,3184,593415.44253003,1009850.80253003,416435.36,0.4124,2.2387
2022-08-05,xxx50_convert,130.75,132.862,130.51,132.48,0.013,keep,3184,593415.44253003,1015231.76253003,421816.32,0.4155,
2022-08-12,xxx50_convert,133.1,134.09,129.12,134.01,0.0116,keep,3184,593415.44253003,1020103.28253003,426687.84,0.4183,
2022-08-19,xxx50_convert,132.96,139.34,132.24,138.37,0.0326,buy,3184,593415.44253003,1033985.52253003,440570.08,0.4261,
2022-08-26,xxx50_convert,137.65,137.85,130.34,130.38,-0.0578,keep,4046,474752.52253003005,1002270.00253003,527517.48,0.5263,0.0
2022-09-02,xxx50_convert,129.99,131.42,127.24,127.79,-0.0198,sell,4046,474752.52253003005,991790.8625300301,517038.34,0.5213,
2022-09-09,xxx50_convert,127.8,129.49,126.28,129.19,0.011,keep,3237,578132.36523472,996320.3952347201,418188.03,0.4197,2.2673
2022-09-16,xxx50_convert,130.33,130.99,123.83,127.27,-0.0148,keep,3237,578132.36523472,990105.35523472,411972.99,0.4161,
2022-09-23,xxx50_convert,126.49,128.06,121.74,122.71,-0.0358,sell,3237,578132.36523472,975344.6352347201,397212.27,0.4073,
2022-09-30,xxx50_convert,122.3,124.26,118.61,118.81,-0.0318,keep,2590,657252.25668749,964970.1566874901,307717.9,0.3189,1.7385
2022-10-07,xxx50_convert,120.16,126.46,118.07,118.82,0.0,keep,2590,657252.25668749,964996.0566874901,307743.8,0.3189,
2022-10-14,xxx50_convert,119.79,122.54,115.545,120.04,0.0102,buy,2590,657252.25668749,968155.8566874901,310903.6,0.3211,
2022-10-21,xxx50_convert,121.8,130.845,121.43,129.9,0.0822,keep,3669,525819.26668749,1002422.3666874901,476603.1,0.4755,0.0
2022-10-28,xxx50_convert,130.9,138.8615,129.85,138.51,0.0663,keep,3669,525819.26668749,1034012.45668749,508193.19,0.4915,
