date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2020-01-31,xxx61,198.0,217.1,197.81,213.97,0.08,,,,,,
2020-02-28,xxx61,214.99,218.39,188.81,194.17,-0.09,,,,,,
2020-03-31,xxx61,193.81,207.16,124.23,165.35,-0.15,,,,,,
2020-04-30,xxx61,160.22,190.41,155.0,187.56,0.13,,,,,,
2020-05-29,xxx61,184.0,190.66,167.85,186.32,-0.01,,,,,,
2020-06-30,xxx61,186.71,202.73,178.88,184.47,-0.01,,,,,,
2020-07-31,xxx61,184.95,202.52,182.62,194.28,0.05,,,,,,
2020-08-31,xxx61,194.33,216.71,193.59,213.52,0.1,,,,,,
2020-09-30,xxx61,210.84,226.72,210.58,219.49,0.03,,,,,,
2020-10-30,xxx61,221.59,231.91,209.91,213.0,-0.03,,,,,,
2020-11-30,xxx61,215.88,227.85,207.17,217.44,0.02,keep,0,1000000,0.0,0.0,1000000.0
2020-12-31,xxx61,218.88,218.93,206.19,214.58,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2021-01-29,xxx61,214.49,216.12,203.11,207.84,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2021-02-26,xxx61,208.48,217.31,206.14,206.14,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2021-03-31,xxx61,207.35,227.88,202.73,224.14,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2021-04-30,xxx61,224.67,236.29,223.28,236.08,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2021-05-28,xxx61,237.99,238.18,227.57,233.89,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2021-06-30,xxx61,235.98,237.81,228.82,230.99,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2021-07-30,xxx61,231.41,247.05,226.42,242.71,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2021-08-31,xxx61,244.24,244.68,233.05,237.46,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2021-09-30,xxx61,237.88,248.9,235.95,241.11,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2021-10-29,xxx61,243.07,249.95,236.14,245.55,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2021-11-30,xxx61,245.8,257.79,243.95,244.6,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2021-12-31,xxx61,245.76,269.72,244.11,268.07,0.1,,0,1000000.0,0.0,0.0,1000000.0
