date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx002230_convert,54.31,54.5,49.65,49.69,-0.0537,,,,,15876,,
2022-01-14,xx002230_convert,49.7,50.31,46.3,46.81,-0.058,,,,,69256,,
2022-01-21,xx002230_convert,46.81,49.59,46.81,47.81,0.0214,,,,,39000,,
2022-01-28,xx002230_convert,47.81,48.58,43.37,43.4,-0.0922,,,,,89058,,
2022-02-11,xx002230_convert,44.37,47.6,43.58,47.2,0.0876,,,,,66545,,
2022-02-18,xx002230_convert,47.2,51.09,46.45,50.94,0.0792,,,,,55417,,
2022-02-25,xx002230_convert,51.1,51.49,48.3,49.29,-0.0324,,,,,51252,,
2022-03-04,xx002230_convert,49.25,50.65,48.3,49.41,0.0024,,,,,79498,,
2022-03-11,xx002230_convert,49.0,49.0,44.3,46.54,-0.0581,,,,,95952,,
2022-03-18,xx002230_convert,45.75,48.33,43.81,47.38,0.018,,,,,92317,,
2022-03-25,xx002230_convert,47.38,49.1,46.47,46.48,-0.019,keep,0,1000000,1000000,73372,0.0,0.0
2022-04-01,xx002230_convert,45.88,47.29,45.6,46.38,-0.0022,keep,0,1000000,1000000.0,27322,0.0,0.0
2022-04-08,xx002230_convert,46.22,46.61,43.86,44.87,-0.0326,keep,0,1000000,1000000.0,23987,0.0,0.0
2022-04-15,xx002230_convert,44.63,44.65,40.44,41.58,-0.0733,keep,0,1000000,1000000.0,93333,0.0,0.0
2022-04-22,xx002230_convert,41.43,41.58,38.5,38.56,-0.0726,keep,0,1000000,1000000.0,38581,0.0,0.0
2022-04-29,xx002230_convert,38.4,38.4,32.83,37.0,-0.0405,keep,0,1000000,1000000.0,84114,0.0,0.0
2022-05-06,xx002230_convert,36.82,37.53,36.11,36.54,-0.0124,keep,0,1000000,1000000.0,17974,0.0,0.0
2022-05-13,xx002230_convert,36.53,37.46,35.31,35.79,-0.0205,keep,0,1000000,1000000.0,84084,0.0,0.0
2022-05-20,xx002230_convert,36.0,36.78,34.91,36.1,0.0087,keep,0,1000000,1000000.0,16282,0.0,0.0
2022-05-27,xx002230_convert,36.38,37.04,33.98,34.96,-0.0316,keep,0,1000000,1000000.0,21242,0.0,0.0
2022-06-02,xx002230_convert,35.06,36.98,34.91,36.92,0.0561,keep,0,1000000,1000000.0,41403,0.0,0.0
2022-06-10,xx002230_convert,37.14,39.33,36.85,37.89,0.0263,keep,0,1000000,1000000.0,91346,0.0,0.0
2022-06-17,xx002230_convert,37.4,39.23,36.51,38.63,0.0222,keep,0,1000000,1000000.0,39524,0.0,0.0
2022-06-24,xx002230_convert,39.28,43.2,38.98,41.75,0.0808,keep,0,1000000,1000000.0,89917,0.0,0.0
2022-07-01,xx002230_convert,41.94,43.72,40.6,41.16,-0.0141,keep,0,1000000,1000000.0,67377,0.0,0.0
2022-07-08,xx002230_convert,42.39,44.66,41.72,42.6,0.035,keep,0,1000000,1000000.0,57922,0.0,0.0
2022-07-15,xx002230_convert,42.5,42.5,39.68,39.68,-0.0685,keep,0,1000000,1000000.0,72154,0.0,0.0
2022-07-22,xx002230_convert,39.74,43.33,39.67,41.22,0.0388,keep,0,1000000,1000000.0,72231,0.0,0.0
2022-07-29,xx002230_convert,41.22,43.39,40.58,42.04,0.0199,keep,0,1000000,1000000.0,49113,0.0,0.0
2022-08-05,xx002230_convert,41.81,43.1,40.31,42.2,0.0038,keep,0,1000000,1000000.0,83927,0.0,0.0
2022-08-12,xx002230_convert,42.3,42.8,40.53,41.21,-0.0235,keep,0,1000000,1000000.0,99744,0.0,0.0
2022-08-19,xx002230_convert,40.89,41.1,38.83,38.94,-0.0551,keep,0,1000000,1000000.0,33512,0.0,0.0
2022-08-26,xx002230_convert,38.93,39.8,37.0,37.21,-0.0444,keep,0,1000000,1000000.0,27748,0.0,0.0
2022-09-02,xx002230_convert,36.66,37.94,36.35,37.39,0.0048,keep,0,1000000,1000000.0,88896,0.0,0.0
2022-09-09,xx002230_convert,37.17,37.36,36.06,37.15,-0.0064,keep,0,1000000,1000000.0,88182,0.0,0.0
2022-09-16,xx002230_convert,37.23,37.58,35.45,35.45,-0.0458,keep,0,1000000,1000000.0,21503,0.0,0.0
2022-09-23,xx002230_convert,35.46,35.75,33.28,33.73,-0.0485,keep,0,1000000,1000000.0,75556,0.0,0.0
2022-09-30,xx002230_convert,33.61,34.45,32.78,32.82,-0.027,keep,0,1000000,1000000.0,24570,0.0,0.0
2022-10-14,xx002230_convert,32.78,33.25,29.74,33.0,0.0055,keep,0,1000000,1000000.0,94007,0.0,0.0
2022-10-21,xx002230_convert,33.06,35.3,32.21,33.8,0.0242,keep,0,1000000,1000000.0,78971,0.0,0.0
2022-10-28,xx002230_convert,33.81,36.25,32.5,33.95,0.0044,keep,0,1000000,1000000.0,55623,0.0,0.0
2022-11-04,xx002230_convert,32.55,36.2,32.36,35.7,0.0515,keep,0,1000000,1000000.0,10090,0.0,0.0
2022-11-11,xx002230_convert,35.3,35.84,33.58,34.46,-0.0347,keep,0,1000000,1000000.0,25305,0.0,0.0
2022-11-18,xx002230_convert,34.53,36.08,33.95,34.85,0.0113,keep,0,1000000,1000000.0,62174,0.0,0.0
2022-11-25,xx002230_convert,34.6,34.75,32.12,32.27,-0.074,keep,0,1000000,1000000.0,58492,0.0,0.0
2022-12-02,xx002230_convert,31.9,33.36,31.09,32.97,0.0217,keep,0,1000000,1000000.0,95227,0.0,0.0
2022-12-09,xx002230_convert,33.3,34.31,33.05,34.0,0.0312,keep,0,1000000,1000000.0,44771,0.0,0.0
2022-12-16,xx002230_convert,33.9,34.76,33.13,33.9,-0.0029,keep,0,1000000,1000000.0,68132,0.0,0.0
2022-12-23,xx002230_convert,33.85,34.27,31.8,33.36,-0.0159,keep,0,1000000,1000000.0,36927,0.0,0.0
2022-12-30,xx002230_convert,33.43,33.59,32.41,32.83,-0.0159,keep,0,1000000,1000000.0,75265,0.0,0.0
2023-01-06,xx002230_convert,32.9,34.51,32.83,33.94,0.0338,keep,0,1000000,1000000.0,16674,0.0,0.0
2023-01-13,xx002230_convert,34.04,34.38,32.9,33.26,-0.02,keep,0,1000000,1000000.0,42530,0.0,0.0
2023-01-20,xx002230_convert,33.2,38.79,33.2,37.88,0.1389,keep,0,1000000,1000000.0,39055,0.0,0.0
2023-02-03,xx002230_convert,41.0,45.69,39.69,43.86,0.1579,keep,0,1000000,1000000.0,88386,0.0,0.0
2023-02-10,xx002230_convert,44.76,50.07,44.1,47.91,0.0923,keep,0,1000000,1000000.0,89890,0.0,0.0
2023-02-17,xx002230_convert,47.5,51.88,46.35,46.7,-0.0253,keep,0,1000000,1000000.0,31390,0.0,0.0
2023-02-24,xx002230_convert,47.39,51.95,47.11,49.15,0.0525,keep,0,1000000,1000000.0,28269,0.0,0.0
2023-03-03,xx002230_convert,48.4,52.52,47.17,50.71,0.0317,keep,0,1000000,1000000.0,57064,0.0,0.0
2023-03-10,xx002230_convert,50.56,51.18,47.0,47.63,-0.0607,keep,0,1000000,1000000.0,83492,0.0,0.0
2023-03-17,xx002230_convert,47.5,53.59,47.1,52.28,0.0976,keep,0,1000000,1000000.0,48947,0.0,0.0
2023-03-24,xx002230_convert,52.5,60.83,49.58,60.02,0.148,keep,0,1000000,1000000.0,35152,0.0,0.0
2023-03-31,xx002230_convert,59.19,64.16,56.78,63.68,0.061,keep,0,1000000,1000000.0,79824,0.0,0.0
2023-04-07,xx002230_convert,66.0,70.1,63.1,65.5,0.0286,keep,0,1000000,1000000.0,33215,0.0,0.0
2023-04-14,xx002230_convert,64.65,64.78,57.3,59.18,-0.0965,keep,0,1000000,1000000.0,55780,0.0,0.0
2023-04-21,xx002230_convert,58.97,66.9,57.2,58.04,-0.0193,keep,0,1000000,1000000.0,97979,0.0,0.0
