date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-01-07,xx688008_convert,84.1,85.87,74.88,75.48,-0.1,,,,,91016,,,,
2022-01-14,xx688008_convert,75.98,79.62,72.33,75.5,0.0003,,,,,97231,,,,
2022-01-21,xx688008_convert,75.7,84.48,75.7,77.2,0.0225,,,,,41774,,,,
2022-01-28,xx688008_convert,76.81,78.8,71.07,71.25,-0.0771,,,,,71136,,,,
2022-02-11,xx688008_convert,72.0,76.88,66.62,71.48,0.0032,,,,,14597,,,,
2022-02-18,xx688008_convert,71.45,77.78,69.89,74.31,0.0396,,,,,76334,,,,
2022-02-25,xx688008_convert,74.4,81.81,72.01,77.13,0.0379,,,,,98399,,,,
2022-03-04,xx688008_convert,77.1,79.55,74.31,76.83,-0.0039,,,,,12783,,,,
2022-03-11,xx688008_convert,76.9,77.65,71.6,76.88,0.0007,,,,,99115,,,,
2022-03-18,xx688008_convert,75.7,77.5,70.4,74.5,-0.031,,,,,76695,,,,
2022-03-25,xx688008_convert,74.4,77.18,70.71,71.07,-0.046,keep,0,1000000,1000000,94414,0.0,0.0,,
2022-04-01,xx688008_convert,69.89,71.21,64.48,65.17,-0.083,keep,0,1000000,1000000.0,23383,0.0,0.0,,
2022-04-08,xx688008_convert,65.83,65.85,58.18,60.76,-0.0677,keep,0,1000000,1000000.0,41189,0.0,0.0,,
2022-04-15,xx688008_convert,60.58,61.08,54.6,60.6,-0.0026,keep,0,1000000,1000000.0,51742,0.0,0.0,,
2022-04-22,xx688008_convert,60.67,63.33,57.37,57.64,-0.0488,keep,0,1000000,1000000.0,11616,0.0,0.0,,
2022-04-29,xx688008_convert,56.86,58.5,51.16,58.05,0.0071,keep,0,1000000,1000000.0,17690,0.0,0.0,,
2022-05-06,xx688008_convert,58.79,62.26,58.0,59.4,0.0233,keep,0,1000000,1000000.0,67347,0.0,0.0,,
2022-05-13,xx688008_convert,59.4,66.42,58.39,65.35,0.1002,keep,0,1000000,1000000.0,88704,0.0,0.0,,
2022-05-20,xx688008_convert,65.6,66.23,62.3,64.48,-0.0133,keep,0,1000000,1000000.0,28658,0.0,0.0,,
2022-05-27,xx688008_convert,64.33,65.3,59.88,60.0,-0.0695,keep,0,1000000,1000000.0,22794,0.0,0.0,,
2022-06-02,xx688008_convert,60.5,67.86,59.21,67.44,0.124,buy,0,1000000,1000000.0,72162,0.0,0.0,,
2022-06-10,xx688008_convert,68.0,72.85,67.39,68.91,0.0218,sell,2900,802721.69,1002560.69,56793,199839.0,0.1993,49.31,
2022-06-17,xx688008_convert,67.8,68.59,57.8,59.24,-0.1403,sell,2320,841990.74,979427.54,20519,137436.8,0.1403,9.83,39.32
2022-06-24,xx688008_convert,59.29,60.17,55.33,56.88,-0.0398,sell,1856,869462.27,975031.55,87738,105569.28,0.1083,6.88,27.51
2022-07-01,xx688008_convert,57.3,61.81,57.07,60.24,0.0591,keep,1485,890690.2999999999,980146.7,91831,89456.4,0.0913,5.31,21.25
2022-07-08,xx688008_convert,59.03,59.84,55.01,56.19,-0.0672,keep,1485,890690.2999999999,974132.45,70951,83442.15,0.0857,,
2022-07-15,xx688008_convert,55.91,55.91,52.1,54.13,-0.0367,keep,1485,890690.2999999999,971073.35,58930,80383.05,0.0828,,
2022-07-22,xx688008_convert,54.67,60.29,52.55,55.85,0.0318,keep,1485,890690.2999999999,973627.5499999999,31998,82937.25,0.0852,,
2022-07-29,xx688008_convert,56.0,59.18,55.38,57.3,0.026,keep,1485,890690.2999999999,975780.7999999999,49850,85090.5,0.0872,,
2022-08-05,xx688008_convert,57.3,63.13,55.4,62.91,0.1035,keep,1492,890690.2999999999,984552.0199999999,10456,93861.72,0.0953,,
2022-08-12,xx688008_convert,63.8,64.79,59.58,59.6,-0.0526,keep,1492,890690.2999999999,979613.4999999999,42273,88923.2,0.0908,,
