date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-01-07,xx600426_convert,31.21,31.57,29.92,30.43,-0.0278,,,,,36938,,,,
2022-01-14,xx600426_convert,30.73,32.22,29.22,29.52,-0.0299,,,,,95467,,,,
2022-01-21,xx600426_convert,29.22,32.99,29.16,30.7,0.04,,,,,61715,,,,
2022-01-28,xx600426_convert,30.52,32.15,29.65,30.21,-0.016,,,,,42600,,,,
2022-02-11,xx600426_convert,30.75,35.98,30.75,34.92,0.1559,,,,,94111,,,,
2022-02-18,xx600426_convert,34.86,36.26,33.48,35.38,0.0132,,,,,33211,,,,
2022-02-25,xx600426_convert,35.56,36.66,34.81,35.16,-0.0062,,,,,43850,,,,
2022-03-04,xx600426_convert,35.16,36.85,34.4,35.96,0.0228,,,,,74554,,,,
2022-03-11,xx600426_convert,36.3,36.88,30.5,32.4,-0.099,,,,,85591,,,,
2022-03-18,xx600426_convert,32.41,33.45,29.1,32.25,-0.0046,,,,,24355,,,,
2022-03-25,xx600426_convert,32.5,33.38,31.82,31.9,-0.0109,keep,0,1000000,1000000,53680,0.0,0.0,,
2022-04-01,xx600426_convert,31.38,33.73,31.31,33.11,0.0379,keep,0,1000000,1000000.0,85642,0.0,0.0,,
2022-04-08,xx600426_convert,33.08,34.56,32.33,34.12,0.0305,keep,0,1000000,1000000.0,97723,0.0,0.0,,
2022-04-15,xx600426_convert,34.2,34.54,32.81,33.43,-0.0202,keep,0,1000000,1000000.0,54694,0.0,0.0,,
2022-04-22,xx600426_convert,33.05,33.6,30.12,31.15,-0.0682,keep,0,1000000,1000000.0,88984,0.0,0.0,,
2022-04-29,xx600426_convert,30.6,30.85,27.25,30.2,-0.0305,buy,0,1000000,1000000.0,13744,0.0,0.0,,
2022-05-06,xx600426_convert,30.56,31.79,30.2,30.8,0.0199,sell,6500,801245.32,1001445.32,93389,200200.0,0.1999,49.68,
2022-05-13,xx600426_convert,30.8,31.1,29.17,29.75,-0.0341,sell,5200,841222.2799999999,995922.2799999999,98139,154700.0,0.1553,10.01,40.03
2022-05-20,xx600426_convert,29.98,31.47,29.83,30.66,0.0306,keep,4160,872352.1199999999,999897.7199999999,71056,127545.6,0.1276,7.79,31.17
2022-05-27,xx600426_convert,30.59,30.88,28.2,29.37,-0.0421,sell,4160,872352.1199999999,994531.3199999998,52458,122179.2,0.1229,,
2022-06-02,xx600426_convert,29.5,30.12,28.53,28.73,-0.0218,sell,3328,896857.1299999999,992470.5699999998,67921,95613.44,0.0963,6.13,24.54
2022-06-10,xx600426_convert,28.75,29.95,28.45,29.77,0.0649,keep,2736,916490.6299999999,997941.3499999999,37222,81450.72,0.0816,5.0,19.66
2022-06-17,xx600426_convert,29.63,31.76,29.2,30.44,0.0225,keep,2736,916490.6299999999,999774.4699999999,97198,83283.84,0.0833,,
2022-06-24,xx600426_convert,30.55,30.96,28.28,29.27,-0.0384,keep,2736,916490.6299999999,996573.3499999999,66999,80082.72,0.0804,,
2022-07-01,xx600426_convert,29.05,29.85,28.44,29.01,-0.0089,keep,2736,916490.6299999999,995861.9899999999,74632,79371.36,0.0797,,
2022-07-08,xx600426_convert,28.82,29.69,27.71,27.92,-0.0376,keep,2736,916490.6299999999,992879.7499999999,66589,76389.12,0.0769,,
