date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xx601088_convert,23.0,23.45,22.18,22.51,-0.0004,,,,,98570,,,
2022-01-14,xx601088_convert,22.5,23.51,22.3,22.52,0.0004,,,,,64530,,,
2022-01-21,xx601088_convert,22.61,24.28,22.3,24.01,0.0662,,,,,40586,,,
2022-01-28,xx601088_convert,24.01,24.57,22.5,22.54,-0.0612,,,,,66559,,,
2022-02-11,xx601088_convert,23.09,26.79,22.73,26.11,0.1584,,,,,99446,,,
2022-02-18,xx601088_convert,26.06,26.35,24.8,25.79,-0.0123,,,,,34124,,,
2022-02-25,xx601088_convert,25.98,26.88,23.9,24.57,-0.0473,,,,,70452,,,
2022-03-04,xx601088_convert,24.5,27.78,24.47,27.22,0.1079,,,,,38384,,,
2022-03-11,xx601088_convert,27.8,27.89,25.7,26.9,-0.0118,,,,,76650,,,
2022-03-18,xx601088_convert,26.3,27.56,23.33,25.03,-0.0695,,,,,11644,,,
2022-03-25,xx601088_convert,25.18,27.8,25.18,27.18,0.0859,keep,0,1000000,1000000,34185,0.0,0.0,
2022-04-01,xx601088_convert,28.01,30.24,28.01,29.53,0.0865,keep,0,1000000,1000000.0,25627,0.0,0.0,
2022-04-08,xx601088_convert,29.17,30.68,28.39,30.57,0.0352,keep,0,1000000,1000000.0,67754,0.0,0.0,
2022-04-15,xx601088_convert,30.15,32.98,30.08,31.03,0.015,keep,0,1000000,1000000.0,11467,0.0,0.0,
2022-04-22,xx601088_convert,30.1,31.48,28.68,29.69,-0.0432,keep,0,1000000,1000000.0,75594,0.0,0.0,
2022-04-29,xx601088_convert,29.03,31.44,27.72,30.78,0.0367,keep,0,1000000,1000000.0,52188,0.0,0.0,
2022-05-06,xx601088_convert,31.1,31.3,30.02,30.24,-0.0175,keep,0,1000000,1000000.0,31129,0.0,0.0,
2022-05-13,xx601088_convert,29.9,30.8,28.01,30.8,0.0185,keep,0,1000000,1000000.0,55770,0.0,0.0,
2022-05-20,xx601088_convert,30.8,32.58,30.1,32.35,0.0503,keep,0,1000000,1000000.0,27071,0.0,0.0,
