date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx600048_convert,15.5,16.4,15.34,16.15,0.0333,,,,,45047,,
2022-01-14,xx600048_convert,15.78,17.08,14.88,14.95,-0.0743,,,,,49084,,
2022-01-21,xx600048_convert,14.91,16.8,14.91,15.48,0.0355,,,,,90444,,
2022-01-28,xx600048_convert,15.44,16.19,15.2,15.7,0.0142,,,,,18788,,
2022-02-11,xx600048_convert,15.72,16.5,15.11,15.75,0.0032,,,,,44118,,
2022-02-18,xx600048_convert,15.57,16.36,15.18,16.33,0.0368,,,,,90193,,
2022-02-25,xx600048_convert,16.36,16.75,15.72,15.81,-0.0318,,,,,73978,,
2022-03-04,xx600048_convert,15.73,17.23,15.5,17.02,0.0765,,,,,65833,,
2022-03-11,xx600048_convert,17.0,17.61,15.64,16.23,-0.0464,,,,,74304,,
2022-03-18,xx600048_convert,15.91,17.08,13.62,16.98,0.0462,,,,,59162,,
2022-03-25,xx600048_convert,16.81,17.63,16.17,16.77,-0.0124,keep,0,1000000,1000000,94937,0.0,0.0
2022-04-01,xx600048_convert,16.71,18.38,16.51,18.21,0.0859,keep,0,1000000,1000000.0,15559,0.0,0.0
2022-04-08,xx600048_convert,18.3,18.88,17.3,18.21,-0.0,keep,0,1000000,1000000.0,40439,0.0,0.0
2022-04-15,xx600048_convert,17.94,19.88,16.77,19.32,0.061,keep,0,1000000,1000000.0,79095,0.0,0.0
2022-04-22,xx600048_convert,18.88,19.31,16.77,17.78,-0.0797,keep,0,1000000,1000000.0,13171,0.0,0.0
2022-04-29,xx600048_convert,17.49,18.48,16.4,18.12,0.0191,keep,0,1000000,1000000.0,62305,0.0,0.0
2022-05-06,xx600048_convert,18.18,18.35,16.18,16.39,-0.0955,keep,0,1000000,1000000.0,13526,0.0,0.0
2022-05-13,xx600048_convert,16.19,16.69,15.24,16.59,0.0122,keep,0,1000000,1000000.0,14671,0.0,0.0
2022-05-20,xx600048_convert,17.16,17.55,16.18,17.04,0.0271,keep,0,1000000,1000000.0,34516,0.0,0.0
2022-05-27,xx600048_convert,17.0,17.04,15.84,16.31,-0.0428,keep,0,1000000,1000000.0,54604,0.0,0.0
