date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xx601816_convert,4.81,5.01,4.8,4.93,0.0207,,,,,67612,,,
2022-01-14,xx601816_convert,4.9,5.01,4.83,4.86,-0.0142,,,,,27915,,,
2022-01-21,xx601816_convert,4.85,5.02,4.82,4.97,0.0226,,,,,58836,,,
2022-01-28,xx601816_convert,4.96,5.13,4.85,5.05,0.0161,,,,,94571,,,
2022-02-11,xx601816_convert,5.09,5.49,5.06,5.35,0.0594,,,,,44497,,,
2022-02-18,xx601816_convert,5.33,5.47,5.21,5.44,0.0168,,,,,70998,,,
2022-02-25,xx601816_convert,5.43,5.46,5.06,5.1,-0.0625,,,,,34110,,,
2022-03-04,xx601816_convert,5.09,5.29,5.01,5.21,0.0216,,,,,19180,,,
2022-03-11,xx601816_convert,5.16,5.18,4.77,5.05,-0.0307,,,,,35306,,,
2022-03-18,xx601816_convert,4.96,4.99,4.51,4.93,-0.0238,,,,,60512,,,
2022-03-25,xx601816_convert,4.91,5.13,4.67,4.68,-0.0507,keep,0,1000000,1000000,79264,0.0,0.0,
2022-04-01,xx601816_convert,4.62,4.94,4.57,4.91,0.0491,keep,0,1000000,1000000.0,88072,0.0,0.0,
2022-04-08,xx601816_convert,4.86,5.0,4.84,4.99,0.0163,keep,0,1000000,1000000.0,50813,0.0,0.0,
2022-04-15,xx601816_convert,5.0,5.09,4.85,4.93,-0.012,keep,0,1000000,1000000.0,68511,0.0,0.0,
2022-04-22,xx601816_convert,4.92,5.05,4.77,4.89,-0.0081,keep,0,1000000,1000000.0,34626,0.0,0.0,
2022-04-29,xx601816_convert,4.8,4.91,4.42,4.59,-0.0613,keep,0,1000000,1000000.0,86319,0.0,0.0,
2022-05-06,xx601816_convert,4.57,4.63,4.4,4.43,-0.0349,keep,0,1000000,1000000.0,60702,0.0,0.0,
2022-05-13,xx601816_convert,4.4,4.54,4.34,4.5,0.0158,keep,0,1000000,1000000.0,56539,0.0,0.0,
2022-05-20,xx601816_convert,4.5,4.69,4.45,4.67,0.0378,keep,0,1000000,1000000.0,68365,0.0,0.0,
2022-05-27,xx601816_convert,4.69,4.81,4.51,4.75,0.0171,keep,0,1000000,1000000.0,99468,0.0,0.0,
2022-06-02,xx601816_convert,4.82,4.87,4.59,4.65,-0.0211,keep,0,1000000,1000000.0,40364,0.0,0.0,
2022-06-10,xx601816_convert,4.65,4.73,4.54,4.71,0.0129,keep,0,1000000,1000000.0,33827,0.0,0.0,
2022-06-17,xx601816_convert,4.66,4.77,4.54,4.69,-0.0042,keep,0,1000000,1000000.0,76452,0.0,0.0,
2022-06-24,xx601816_convert,4.7,4.9,4.65,4.89,0.0426,keep,0,1000000,1000000.0,95113,0.0,0.0,
2022-07-01,xx601816_convert,4.88,5.1,4.81,4.9,0.002,keep,0,1000000,1000000.0,55971,0.0,0.0,
2022-07-08,xx601816_convert,4.91,4.95,4.79,4.86,-0.0082,keep,0,1000000,1000000.0,92773,0.0,0.0,
2022-07-15,xx601816_convert,4.82,4.94,4.7,4.73,-0.0267,keep,0,1000000,1000000.0,25788,0.0,0.0,
2022-07-22,xx601816_convert,4.71,4.78,4.67,4.73,0.0,keep,0,1000000,1000000.0,75116,0.0,0.0,
2022-07-29,xx601816_convert,4.71,4.83,4.62,4.65,-0.0065,keep,0,1000000,1000000.0,57530,0.0,0.0,
2022-08-05,xx601816_convert,4.65,4.66,4.44,4.55,-0.0215,keep,0,1000000,1000000.0,26117,0.0,0.0,
2022-08-12,xx601816_convert,4.56,4.62,4.48,4.62,0.0154,keep,0,1000000,1000000.0,81781,0.0,0.0,
2022-08-19,xx601816_convert,4.6,4.64,4.52,4.57,-0.0108,keep,0,1000000,1000000.0,37734,0.0,0.0,
2022-08-26,xx601816_convert,4.55,4.59,4.49,4.56,-0.0022,keep,0,1000000,1000000.0,43130,0.0,0.0,
2022-09-02,xx601816_convert,4.53,4.64,4.45,4.47,-0.0197,keep,0,1000000,1000000.0,63423,0.0,0.0,
2022-09-09,xx601816_convert,4.46,4.62,4.42,4.6,0.0291,keep,0,1000000,1000000.0,50823,0.0,0.0,
2022-09-16,xx601816_convert,4.58,4.71,4.56,4.56,-0.0087,keep,0,1000000,1000000.0,43686,0.0,0.0,
2022-09-23,xx601816_convert,4.58,4.61,4.44,4.46,-0.0219,keep,0,1000000,1000000.0,33795,0.0,0.0,
2022-09-30,xx601816_convert,4.43,4.64,4.43,4.52,0.0135,keep,0,1000000,1000000.0,85151,0.0,0.0,
2022-10-14,xx601816_convert,4.53,4.59,4.43,4.47,-0.0111,keep,0,1000000,1000000.0,59204,0.0,0.0,
2022-10-21,xx601816_convert,4.48,4.61,4.45,4.53,0.0134,keep,0,1000000,1000000.0,35416,0.0,0.0,
2022-10-28,xx601816_convert,4.52,4.57,4.33,4.46,-0.0155,keep,0,1000000,1000000.0,44690,0.0,0.0,
2022-11-04,xx601816_convert,4.4,4.94,4.39,4.87,0.0919,keep,0,1000000,1000000.0,39795,0.0,0.0,
2022-11-11,xx601816_convert,4.8,4.93,4.73,4.84,-0.0062,keep,0,1000000,1000000.0,51895,0.0,0.0,
2022-11-18,xx601816_convert,4.86,4.93,4.72,4.73,-0.0227,keep,0,1000000,1000000.0,40562,0.0,0.0,
2022-11-25,xx601816_convert,4.7,4.82,4.63,4.74,0.0021,keep,0,1000000,1000000.0,96580,0.0,0.0,
2022-12-02,xx601816_convert,4.7,5.04,4.61,5.0,0.0549,keep,0,1000000,1000000.0,61328,0.0,0.0,
2022-12-09,xx601816_convert,5.1,5.36,4.7,4.71,-0.058,keep,0,1000000,1000000.0,57112,0.0,0.0,
2022-12-16,xx601816_convert,4.73,5.12,4.73,4.96,0.0531,keep,0,1000000,1000000.0,99744,0.0,0.0,
2022-12-23,xx601816_convert,5.01,5.06,4.74,4.86,-0.0202,keep,0,1000000,1000000.0,80537,0.0,0.0,
2022-12-30,xx601816_convert,4.91,5.03,4.81,4.92,0.0123,keep,0,1000000,1000000.0,10662,0.0,0.0,
2023-01-06,xx601816_convert,4.93,4.94,4.8,4.83,-0.0183,keep,0,1000000,1000000.0,62298,0.0,0.0,
2023-01-13,xx601816_convert,4.84,5.0,4.82,4.95,0.0248,keep,0,1000000,1000000.0,77209,0.0,0.0,
2023-01-20,xx601816_convert,4.96,5.03,4.85,4.93,-0.004,keep,0,1000000,1000000.0,12428,0.0,0.0,
2023-02-03,xx601816_convert,5.0,5.03,4.77,4.78,-0.0304,keep,0,1000000,1000000.0,61443,0.0,0.0,
2023-02-10,xx601816_convert,4.78,4.8,4.73,4.76,-0.0042,keep,0,1000000,1000000.0,44824,0.0,0.0,
2023-02-17,xx601816_convert,4.77,4.87,4.75,4.81,0.0105,keep,0,1000000,1000000.0,76181,0.0,0.0,
2023-02-24,xx601816_convert,4.83,4.93,4.8,4.87,0.0125,keep,0,1000000,1000000.0,61644,0.0,0.0,
2023-03-03,xx601816_convert,4.85,5.32,4.83,5.27,0.0821,keep,0,1000000,1000000.0,85395,0.0,0.0,
2023-03-10,xx601816_convert,5.32,5.44,5.01,5.03,-0.0455,keep,0,1000000,1000000.0,98662,0.0,0.0,
2023-03-17,xx601816_convert,5.05,5.27,5.04,5.18,0.0298,keep,0,1000000,1000000.0,40450,0.0,0.0,
2023-03-24,xx601816_convert,5.2,5.29,5.08,5.12,-0.0116,keep,0,1000000,1000000.0,79420,0.0,0.0,
2023-03-31,xx601816_convert,5.12,5.24,5.05,5.22,0.0195,keep,0,1000000,1000000.0,61960,0.0,0.0,
2023-04-07,xx601816_convert,5.22,5.32,5.2,5.23,0.0019,buy,0,1000000,1000000.0,73523,0.0,0.0,
2023-04-14,xx601816_convert,5.2,5.24,5.11,5.19,-0.0076,keep,38300,800407.11,999184.11,24809,198777.0,0.1989,49.89
2023-04-21,xx601816_convert,5.2,5.38,5.19,5.22,0.0058,keep,38300,800407.11,1000333.11,90483,199926.0,0.1999,
2023-04-28,xx601816_convert,5.23,5.45,5.08,5.43,0.0402,keep,38300,800407.11,1008376.11,16937,207969.0,0.2062,
2023-05-05,xx601816_convert,5.45,5.82,5.44,5.73,0.0552,keep,38300,800407.11,1019866.11,36869,219459.0,0.2152,
2023-05-12,xx601816_convert,5.7,5.88,5.46,5.51,-0.0384,keep,38300,800407.11,1011440.11,82993,211033.0,0.2086,
2023-05-19,xx601816_convert,5.53,5.7,5.41,5.58,0.0127,keep,38300,800407.11,1014121.11,92400,213714.0,0.2107,
2023-05-26,xx601816_convert,5.57,5.71,5.38,5.47,-0.0197,keep,38300,800407.11,1009908.11,84852,209501.0,0.2074,
2023-06-02,xx601816_convert,5.49,5.77,5.4,5.51,0.0073,buy,38300,800407.11,1011440.11,19378,211033.0,0.2086,
