date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx002812_convert,254.1,259.55,221.56,225.9,-0.0978,,,,,67971,,
2022-01-14,xx002812_convert,225.0,261.0,222.22,257.3,0.139,,,,,38697,,
2022-01-21,xx002812_convert,262.0,281.28,258.57,268.0,0.0416,,,,,53607,,
2022-01-28,xx002812_convert,265.55,270.74,251.0,254.09,-0.0519,,,,,22323,,
2022-02-11,xx002812_convert,262.0,268.8,222.48,224.98,-0.1146,,,,,25796,,
2022-02-18,xx002812_convert,222.03,252.95,220.03,250.19,0.1121,,,,,19499,,
2022-02-25,xx002812_convert,250.0,266.51,241.22,262.0,0.0472,,,,,68694,,
2022-03-04,xx002812_convert,261.68,263.77,224.05,225.67,-0.1387,,,,,55876,,
2022-03-11,xx002812_convert,224.19,235.5,206.2,224.83,-0.0037,,,,,67423,,
2022-03-18,xx002812_convert,222.0,251.99,217.12,235.5,0.0475,,,,,41267,,
2022-03-25,xx002812_convert,236.0,240.36,212.02,213.11,-0.0951,keep,0,1000000,1000000,87677,0.0,0.0
2022-04-01,xx002812_convert,214.73,227.77,202.8,224.1,0.0516,keep,0,1000000,1000000.0,29964,0.0,0.0
2022-04-08,xx002812_convert,223.0,224.9,210.1,213.0,-0.0495,keep,0,1000000,1000000.0,84044,0.0,0.0
2022-04-15,xx002812_convert,209.37,209.37,182.57,190.5,-0.1056,keep,0,1000000,1000000.0,93052,0.0,0.0
2022-04-22,xx002812_convert,191.5,197.8,181.11,182.7,-0.0409,keep,0,1000000,1000000.0,85905,0.0,0.0
2022-04-29,xx002812_convert,178.0,207.27,162.0,202.95,0.1108,keep,0,1000000,1000000.0,85646,0.0,0.0
2022-05-06,xx002812_convert,205.0,205.0,193.44,197.15,-0.0286,keep,0,1000000,1000000.0,44056,0.0,0.0
2022-05-13,xx002812_convert,195.0,219.8,187.37,216.0,0.0956,keep,0,1000000,1000000.0,72631,0.0,0.0
2022-05-20,xx002812_convert,218.8,224.68,209.0,222.68,0.0324,keep,0,1000000,1000000.0,15974,0.0,0.0
2022-05-27,xx002812_convert,221.23,222.49,202.2,211.83,-0.0487,keep,0,1000000,1000000.0,47768,0.0,0.0
2022-06-02,xx002812_convert,214.0,231.46,213.02,224.73,0.0609,keep,0,1000000,1000000.0,45300,0.0,0.0
2022-06-10,xx002812_convert,226.3,243.0,224.07,231.1,0.0283,keep,0,1000000,1000000.0,93273,0.0,0.0
2022-06-17,xx002812_convert,229.94,242.0,219.05,239.9,0.0381,keep,0,1000000,1000000.0,84911,0.0,0.0
2022-06-24,xx002812_convert,244.0,266.42,240.0,261.87,0.0916,keep,0,1000000,1000000.0,86022,0.0,0.0
