date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xx601857_convert,4.92,5.32,4.9,5.27,0.0733,,,,,32451,,,
2022-01-14,xx601857_convert,5.23,5.58,5.17,5.29,0.0038,,,,,97458,,,
2022-01-21,xx601857_convert,5.39,5.57,5.13,5.17,-0.0227,,,,,26023,,,
2022-01-28,xx601857_convert,5.2,5.37,4.99,5.02,-0.029,,,,,28086,,,
2022-02-11,xx601857_convert,5.19,5.87,5.18,5.8,0.1554,,,,,70993,,,
2022-02-18,xx601857_convert,5.99,6.04,5.45,5.63,-0.0293,,,,,20671,,,
2022-02-25,xx601857_convert,5.64,6.08,5.53,5.73,0.0178,,,,,51250,,,
2022-03-04,xx601857_convert,5.75,6.02,5.65,5.81,0.014,,,,,34112,,,
2022-03-11,xx601857_convert,6.0,6.03,5.4,5.58,-0.0396,,,,,40725,,,
2022-03-18,xx601857_convert,5.46,5.63,4.86,5.25,-0.0591,,,,,20037,,,
2022-03-25,xx601857_convert,5.27,5.47,5.16,5.37,0.0229,keep,0,1000000,1000000,94022,0.0,0.0,
2022-04-01,xx601857_convert,5.4,5.64,5.34,5.47,0.0186,keep,0,1000000,1000000.0,64305,0.0,0.0,
2022-04-08,xx601857_convert,5.47,5.68,5.44,5.58,0.0201,keep,0,1000000,1000000.0,16490,0.0,0.0,
2022-04-15,xx601857_convert,5.6,5.7,5.34,5.54,-0.0072,keep,0,1000000,1000000.0,25612,0.0,0.0,
2022-04-22,xx601857_convert,5.55,5.62,5.07,5.28,-0.0469,keep,0,1000000,1000000.0,95457,0.0,0.0,
2022-04-29,xx601857_convert,5.18,5.39,4.95,5.38,0.0189,keep,0,1000000,1000000.0,45902,0.0,0.0,
2022-05-06,xx601857_convert,5.41,5.49,5.24,5.29,-0.0167,keep,0,1000000,1000000.0,80047,0.0,0.0,
2022-05-13,xx601857_convert,5.29,5.36,5.07,5.16,-0.0246,keep,0,1000000,1000000.0,98055,0.0,0.0,
2022-05-20,xx601857_convert,5.2,5.26,5.05,5.22,0.0116,keep,0,1000000,1000000.0,69252,0.0,0.0,
2022-05-27,xx601857_convert,5.23,5.6,5.17,5.55,0.0632,keep,0,1000000,1000000.0,53401,0.0,0.0,
2022-06-02,xx601857_convert,5.59,5.67,5.41,5.47,-0.0144,keep,0,1000000,1000000.0,61247,0.0,0.0,
2022-06-10,xx601857_convert,5.58,5.91,5.45,5.89,0.0768,keep,0,1000000,1000000.0,19831,0.0,0.0,
2022-06-17,xx601857_convert,5.83,6.32,5.76,5.83,-0.0102,keep,0,1000000,1000000.0,44955,0.0,0.0,
2022-06-24,xx601857_convert,5.69,5.69,5.25,5.34,-0.084,keep,0,1000000,1000000.0,87289,0.0,0.0,
2022-07-01,xx601857_convert,5.36,5.41,5.22,5.27,0.0055,keep,0,1000000,1000000.0,52820,0.0,0.0,
2022-07-08,xx601857_convert,5.27,5.44,5.15,5.19,-0.0152,keep,0,1000000,1000000.0,74521,0.0,0.0,
2022-07-15,xx601857_convert,5.19,5.2,5.0,5.01,-0.0347,keep,0,1000000,1000000.0,59233,0.0,0.0,
2022-07-22,xx601857_convert,5.06,5.28,5.06,5.2,0.0379,keep,0,1000000,1000000.0,13320,0.0,0.0,
2022-07-29,xx601857_convert,5.2,5.3,5.17,5.2,0.0,keep,0,1000000,1000000.0,57462,0.0,0.0,
2022-08-05,xx601857_convert,5.2,5.24,5.0,5.05,-0.0288,keep,0,1000000,1000000.0,43701,0.0,0.0,
2022-08-12,xx601857_convert,5.03,5.25,5.02,5.24,0.0376,keep,0,1000000,1000000.0,11261,0.0,0.0,
2022-08-19,xx601857_convert,5.17,5.23,5.1,5.18,-0.0115,keep,0,1000000,1000000.0,75742,0.0,0.0,
2022-08-26,xx601857_convert,5.18,5.5,5.17,5.44,0.0502,keep,0,1000000,1000000.0,37657,0.0,0.0,
2022-09-02,xx601857_convert,5.43,5.57,5.3,5.42,-0.0037,keep,0,1000000,1000000.0,89535,0.0,0.0,
2022-09-09,xx601857_convert,5.45,5.63,5.44,5.59,0.0314,keep,0,1000000,1000000.0,76060,0.0,0.0,
2022-09-16,xx601857_convert,5.63,5.65,5.35,5.37,-0.0394,keep,0,1000000,1000000.0,98883,0.0,0.0,
2022-09-23,xx601857_convert,5.34,5.52,5.09,5.44,0.0524,keep,0,1000000,1000000.0,12191,0.0,0.0,
2022-09-30,xx601857_convert,5.34,5.37,5.03,5.13,-0.057,keep,0,1000000,1000000.0,84833,0.0,0.0,
2022-10-14,xx601857_convert,5.29,5.37,5.1,5.17,0.0078,keep,0,1000000,1000000.0,17029,0.0,0.0,
2022-10-21,xx601857_convert,5.13,5.19,5.08,5.19,0.0039,keep,0,1000000,1000000.0,88055,0.0,0.0,
2022-10-28,xx601857_convert,5.19,5.23,5.07,5.07,-0.0231,keep,0,1000000,1000000.0,94375,0.0,0.0,
2022-11-04,xx601857_convert,5.05,5.06,4.76,4.95,-0.0237,keep,0,1000000,1000000.0,35017,0.0,0.0,
2022-11-11,xx601857_convert,4.97,5.08,4.9,5.05,0.0202,keep,0,1000000,1000000.0,45025,0.0,0.0,
2022-11-18,xx601857_convert,5.05,5.11,4.98,5.0,-0.0099,keep,0,1000000,1000000.0,49584,0.0,0.0,
2022-11-25,xx601857_convert,4.98,5.2,4.94,5.18,0.036,keep,0,1000000,1000000.0,51592,0.0,0.0,
2022-12-02,xx601857_convert,5.13,5.28,5.07,5.2,0.0039,keep,0,1000000,1000000.0,93152,0.0,0.0,
2022-12-09,xx601857_convert,5.23,5.35,5.12,5.14,-0.0115,keep,0,1000000,1000000.0,58279,0.0,0.0,
2022-12-16,xx601857_convert,5.14,5.17,5.05,5.11,-0.0058,keep,0,1000000,1000000.0,88201,0.0,0.0,
2022-12-23,xx601857_convert,5.1,5.11,4.97,4.98,-0.0254,keep,0,1000000,1000000.0,57930,0.0,0.0,
2022-12-30,xx601857_convert,5.0,5.07,4.95,4.97,-0.002,keep,0,1000000,1000000.0,29212,0.0,0.0,
2023-01-06,xx601857_convert,4.98,5.01,4.95,4.97,0.0,keep,0,1000000,1000000.0,39432,0.0,0.0,
2023-01-13,xx601857_convert,4.99,5.1,4.96,5.09,0.0241,keep,0,1000000,1000000.0,85810,0.0,0.0,
2023-01-20,xx601857_convert,5.11,5.21,5.06,5.19,0.0196,keep,0,1000000,1000000.0,43343,0.0,0.0,
2023-02-03,xx601857_convert,5.24,5.25,5.13,5.17,-0.0039,keep,0,1000000,1000000.0,95545,0.0,0.0,
2023-02-10,xx601857_convert,5.14,5.21,5.12,5.14,-0.0058,keep,0,1000000,1000000.0,27699,0.0,0.0,
2023-02-17,xx601857_convert,5.15,5.21,5.13,5.15,0.0019,keep,0,1000000,1000000.0,74607,0.0,0.0,
2023-02-24,xx601857_convert,5.15,5.3,5.14,5.23,0.0155,keep,0,1000000,1000000.0,84817,0.0,0.0,
2023-03-03,xx601857_convert,5.22,5.52,5.19,5.5,0.0516,keep,0,1000000,1000000.0,82210,0.0,0.0,
2023-03-10,xx601857_convert,5.52,5.84,5.43,5.44,-0.0109,keep,0,1000000,1000000.0,43074,0.0,0.0,
2023-03-17,xx601857_convert,5.48,5.89,5.47,5.83,0.0717,keep,0,1000000,1000000.0,53324,0.0,0.0,
2023-03-24,xx601857_convert,5.8,5.99,5.62,5.64,-0.0326,keep,0,1000000,1000000.0,96585,0.0,0.0,
2023-03-31,xx601857_convert,5.6,6.03,5.5,5.92,0.0496,keep,0,1000000,1000000.0,16431,0.0,0.0,
2023-04-07,xx601857_convert,6.05,6.24,5.97,6.15,0.0389,keep,0,1000000,1000000.0,96463,0.0,0.0,
2023-04-14,xx601857_convert,6.16,7.14,6.16,6.9,0.122,keep,0,1000000,1000000.0,35451,0.0,0.0,
2023-04-21,xx601857_convert,6.87,7.52,6.82,7.29,0.0565,keep,0,1000000,1000000.0,38973,0.0,0.0,
2023-04-28,xx601857_convert,7.29,7.89,7.21,7.89,0.0823,keep,0,1000000,1000000.0,11210,0.0,0.0,
2023-05-05,xx601857_convert,7.59,8.16,7.55,7.97,0.0101,keep,0,1000000,1000000.0,80738,0.0,0.0,
2023-05-12,xx601857_convert,8.02,8.64,7.49,7.5,-0.059,keep,0,1000000,1000000.0,39419,0.0,0.0,
2023-05-19,xx601857_convert,7.42,7.82,7.24,7.53,0.004,keep,0,1000000,1000000.0,62881,0.0,0.0,
2023-05-26,xx601857_convert,7.49,7.59,7.01,7.11,-0.0558,buy,0,1000000,1000000.0,88464,0.0,0.0,
2023-06-02,xx601857_convert,7.25,7.9,7.23,7.65,0.0759,keep,27500,800300.09,1010675.09,92334,210375.0,0.2082,49.91
2023-06-09,xx601857_convert,7.72,7.87,7.5,7.86,0.0275,,27500,800300.09,1016450.09,19392,216150.0,0.2127,
