date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx000063_convert,33.58,34.16,32.51,33.5,0.0,,,,,51278,,
2022-01-14,xx000063_convert,33.7,34.76,32.93,33.0,-0.0149,,,,,82578,,
2022-01-21,xx000063_convert,33.0,34.67,32.85,32.95,-0.0015,,,,,31903,,
2022-01-28,xx000063_convert,32.7,32.86,29.7,30.14,-0.0853,,,,,44547,,
2022-02-11,xx000063_convert,30.65,30.85,29.15,30.06,-0.0027,,,,,34041,,
2022-02-18,xx000063_convert,29.88,29.88,29.01,29.39,-0.0223,,,,,42697,,
2022-02-25,xx000063_convert,29.69,30.58,28.88,29.2,-0.0065,,,,,56977,,
2022-03-04,xx000063_convert,29.21,29.4,28.62,28.75,-0.0154,,,,,86498,,
2022-03-11,xx000063_convert,27.78,27.79,23.9,25.04,-0.129,,,,,74923,,
2022-03-18,xx000063_convert,24.6,25.1,22.2,24.0,-0.0415,,,,,97161,,
2022-03-25,xx000063_convert,24.16,28.5,23.45,25.36,0.0567,keep,0,1000000,1000000,14034,0.0,0.0
2022-04-01,xx000063_convert,24.7,25.48,23.35,23.93,-0.0564,keep,0,1000000,1000000.0,20196,0.0,0.0
2022-04-08,xx000063_convert,23.9,24.02,22.73,22.98,-0.0397,keep,0,1000000,1000000.0,11044,0.0,0.0
2022-04-15,xx000063_convert,22.8,22.86,21.52,22.69,-0.0126,keep,0,1000000,1000000.0,14280,0.0,0.0
2022-04-22,xx000063_convert,22.5,23.22,21.39,22.81,0.0053,keep,0,1000000,1000000.0,79744,0.0,0.0
2022-04-29,xx000063_convert,22.5,24.28,21.71,24.13,0.0579,keep,0,1000000,1000000.0,61555,0.0,0.0
2022-05-06,xx000063_convert,24.0,24.1,23.05,23.23,-0.0373,keep,0,1000000,1000000.0,31739,0.0,0.0
2022-05-13,xx000063_convert,22.99,23.97,22.38,23.26,0.0144,keep,0,1000000,1000000.0,34243,0.0,0.0
2022-05-20,xx000063_convert,23.53,24.15,23.01,23.78,0.0224,keep,0,1000000,1000000.0,98336,0.0,0.0
2022-05-27,xx000063_convert,23.64,24.55,22.3,24.1,0.0135,keep,0,1000000,1000000.0,95143,0.0,0.0
2022-06-02,xx000063_convert,24.22,24.39,23.82,24.22,0.005,keep,0,1000000,1000000.0,12758,0.0,0.0
2022-06-10,xx000063_convert,24.21,25.25,23.9,24.47,0.0103,keep,0,1000000,1000000.0,52366,0.0,0.0
2022-06-17,xx000063_convert,24.29,26.25,24.01,25.7,0.0503,keep,0,1000000,1000000.0,39779,0.0,0.0
2022-06-24,xx000063_convert,25.82,25.95,24.63,24.9,-0.0311,keep,0,1000000,1000000.0,99377,0.0,0.0
2022-07-01,xx000063_convert,25.0,26.12,24.51,25.26,0.0145,keep,0,1000000,1000000.0,19720,0.0,0.0
2022-07-08,xx000063_convert,25.26,25.36,24.5,24.67,-0.0234,keep,0,1000000,1000000.0,87346,0.0,0.0
2022-07-15,xx000063_convert,24.6,24.88,23.45,23.48,-0.0482,keep,0,1000000,1000000.0,60927,0.0,0.0
2022-07-22,xx000063_convert,23.55,25.6,23.5,25.0,0.0647,keep,0,1000000,1000000.0,70607,0.0,0.0
2022-07-29,xx000063_convert,25.03,25.15,24.38,24.42,-0.0232,keep,0,1000000,1000000.0,22707,0.0,0.0
2022-08-05,xx000063_convert,24.18,25.44,22.87,25.38,0.0393,keep,0,1000000,1000000.0,81458,0.0,0.0
2022-08-12,xx000063_convert,25.44,25.85,24.75,25.06,-0.0126,keep,0,1000000,1000000.0,80941,0.0,0.0
2022-08-19,xx000063_convert,24.95,25.17,24.11,24.68,-0.0152,keep,0,1000000,1000000.0,79175,0.0,0.0
2022-08-26,xx000063_convert,24.62,25.1,23.8,24.53,-0.0061,keep,0,1000000,1000000.0,55141,0.0,0.0
2022-09-02,xx000063_convert,24.67,24.94,23.91,24.27,-0.0106,keep,0,1000000,1000000.0,90331,0.0,0.0
2022-09-09,xx000063_convert,24.27,24.97,23.75,24.76,0.0202,keep,0,1000000,1000000.0,98346,0.0,0.0
2022-09-16,xx000063_convert,24.76,25.35,24.56,24.56,-0.0081,keep,0,1000000,1000000.0,29186,0.0,0.0
2022-09-23,xx000063_convert,24.46,24.47,22.06,22.33,-0.0908,keep,0,1000000,1000000.0,85984,0.0,0.0
2022-09-30,xx000063_convert,22.03,22.25,21.05,21.4,-0.0416,keep,0,1000000,1000000.0,11448,0.0,0.0
2022-10-14,xx000063_convert,21.4,21.84,20.3,21.77,0.0173,keep,0,1000000,1000000.0,99221,0.0,0.0
2022-10-21,xx000063_convert,21.57,22.44,21.5,22.02,0.0115,keep,0,1000000,1000000.0,16202,0.0,0.0
2022-10-28,xx000063_convert,22.06,23.0,21.3,21.36,-0.03,keep,0,1000000,1000000.0,73321,0.0,0.0
2022-11-04,xx000063_convert,21.34,23.31,21.28,23.2,0.0861,keep,0,1000000,1000000.0,31823,0.0,0.0
2022-11-11,xx000063_convert,23.0,24.23,22.67,23.83,0.0272,keep,0,1000000,1000000.0,35346,0.0,0.0
2022-11-18,xx000063_convert,24.0,25.46,23.87,25.12,0.0541,keep,0,1000000,1000000.0,73061,0.0,0.0
2022-11-25,xx000063_convert,24.91,25.55,24.2,24.4,-0.0287,keep,0,1000000,1000000.0,14544,0.0,0.0
2022-12-02,xx000063_convert,23.8,25.64,23.5,25.05,0.0266,keep,0,1000000,1000000.0,96025,0.0,0.0
