date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-01-07,xx002129_convert,42.01,42.16,37.7,37.74,-0.096,,,,,50795,,,,
2022-01-14,xx002129_convert,37.58,42.15,37.48,40.84,0.0821,,,,,35576,,,,
2022-01-21,xx002129_convert,41.42,42.4,40.28,40.91,0.0017,,,,,83896,,,,
2022-01-28,xx002129_convert,40.83,43.9,40.54,42.9,0.0486,,,,,17518,,,,
2022-02-11,xx002129_convert,43.77,44.99,41.5,42.31,-0.0138,,,,,58227,,,,
2022-02-18,xx002129_convert,41.75,44.44,41.31,43.32,0.0239,,,,,26489,,,,
2022-02-25,xx002129_convert,43.12,48.25,43.04,47.49,0.0963,,,,,73177,,,,
2022-03-04,xx002129_convert,47.33,49.61,46.01,46.9,-0.0124,,,,,10914,,,,
2022-03-11,xx002129_convert,46.88,48.98,45.18,47.3,0.0085,,,,,11301,,,,
2022-03-18,xx002129_convert,47.0,47.93,42.77,44.8,-0.0529,,,,,66567,,,,
2022-03-25,xx002129_convert,45.98,46.59,43.0,43.15,-0.0368,keep,0,1000000,1000000,42341,0.0,0.0,,
2022-04-01,xx002129_convert,42.46,44.16,41.84,41.99,-0.0269,keep,0,1000000,1000000.0,20212,0.0,0.0,,
2022-04-08,xx002129_convert,41.5,42.25,40.12,41.91,-0.0019,keep,0,1000000,1000000.0,91713,0.0,0.0,,
2022-04-15,xx002129_convert,41.5,43.44,39.9,40.41,-0.0358,keep,0,1000000,1000000.0,62669,0.0,0.0,,
2022-04-22,xx002129_convert,39.93,42.1,37.73,38.77,-0.0406,keep,0,1000000,1000000.0,70387,0.0,0.0,,
2022-04-29,xx002129_convert,37.96,39.45,33.66,39.02,0.0064,keep,0,1000000,1000000.0,81404,0.0,0.0,,
2022-05-06,xx002129_convert,39.03,39.43,38.01,38.17,-0.0218,keep,0,1000000,1000000.0,90498,0.0,0.0,,
2022-05-13,xx002129_convert,38.0,41.84,37.07,40.04,0.049,keep,0,1000000,1000000.0,85431,0.0,0.0,,
2022-05-20,xx002129_convert,40.7,44.5,39.4,44.0,0.0989,keep,0,1000000,1000000.0,11084,0.0,0.0,,
2022-05-27,xx002129_convert,43.99,44.6,42.06,42.55,-0.033,keep,0,1000000,1000000.0,17709,0.0,0.0,,
2022-06-02,xx002129_convert,42.71,44.07,42.07,43.75,0.0282,keep,0,1000000,1000000.0,16365,0.0,0.0,,
2022-06-10,xx002129_convert,43.75,46.68,43.4,45.73,0.0453,keep,0,1000000,1000000.0,99244,0.0,0.0,,
2022-06-17,xx002129_convert,45.72,47.5,44.17,46.79,0.0232,keep,0,1000000,1000000.0,31188,0.0,0.0,,
2022-06-24,xx002129_convert,47.49,48.29,45.02,46.78,0.0021,keep,0,1000000,1000000.0,75374,0.0,0.0,,
2022-07-01,xx002129_convert,48.9,62.21,48.37,59.17,0.2649,buy,0,1000000,1000000.0,73003,0.0,0.0,,
2022-07-08,xx002129_convert,58.41,62.12,57.89,59.8,0.0106,sell,3400,801322.34,1004642.34,36043,203320.0,0.2024,49.66,
2022-07-15,xx002129_convert,59.64,59.98,55.69,56.01,-0.0634,keep,2720,841820.0499999999,994167.2499999999,48203,152347.2,0.1532,10.14,40.55
2022-07-22,xx002129_convert,56.72,56.78,52.14,54.75,-0.0225,keep,2720,841820.0499999999,990740.0499999999,53297,148920.0,0.1503,,
2022-07-29,xx002129_convert,54.4,55.5,50.65,50.87,-0.0709,keep,2720,841820.0499999999,980186.45,31684,138366.4,0.1412,,
2022-08-05,xx002129_convert,51.13,52.79,49.4,50.72,-0.0029,keep,2720,841820.0499999999,979778.45,86636,137958.4,0.1408,,
2022-08-12,xx002129_convert,50.9,52.77,48.8,50.58,-0.0028,keep,2720,841820.0499999999,979397.6499999999,55302,137577.6,0.1405,,
2022-08-19,xx002129_convert,50.73,56.68,50.73,53.78,0.0633,keep,2720,841820.0499999999,988101.6499999999,19017,146281.6,0.148,,
2022-08-26,xx002129_convert,54.06,56.12,50.73,51.05,-0.0508,keep,2720,841820.0499999999,980676.0499999999,68533,138856.0,0.1416,,
2022-09-02,xx002129_convert,50.3,51.9,47.31,47.61,-0.0674,keep,2720,841820.0499999999,971319.2499999999,43434,129499.2,0.1333,,
2022-09-09,xx002129_convert,47.65,50.66,47.55,49.25,0.0344,keep,2720,841820.0499999999,975780.0499999999,17407,133960.0,0.1373,,
2022-09-16,xx002129_convert,49.04,49.45,43.8,44.0,-0.1066,keep,2720,841820.0499999999,961500.0499999999,46215,119680.0,0.1245,,
2022-09-23,xx002129_convert,44.08,45.5,42.57,43.06,-0.0214,keep,2720,841820.0499999999,958943.25,26423,117123.2,0.1221,,
2022-09-30,xx002129_convert,43.01,46.6,42.55,44.76,0.0395,keep,2720,841820.0499999999,963567.2499999999,93441,121747.2,0.1264,,
2022-10-14,xx002129_convert,44.58,46.66,40.24,45.68,0.0206,keep,2720,841820.0499999999,966069.6499999999,31071,124249.6,0.1286,,
2022-10-21,xx002129_convert,44.81,45.6,40.8,41.94,-0.0819,keep,2720,841820.0499999999,955896.8499999999,80074,114076.8,0.1193,,
2022-10-28,xx002129_convert,41.55,44.99,40.45,40.9,-0.0248,keep,2720,841820.0499999999,953068.0499999999,96717,111248.0,0.1167,,
2022-11-04,xx002129_convert,40.0,45.78,39.0,45.78,0.1193,keep,2720,841820.0499999999,966341.6499999999,24010,124521.6,0.1289,,
2022-11-11,xx002129_convert,46.57,47.5,42.88,43.77,-0.0439,keep,2720,841820.0499999999,960874.45,51622,119054.4,0.1239,,
2022-11-18,xx002129_convert,43.29,46.7,42.25,45.48,0.0391,keep,2720,841820.0499999999,965525.6499999999,14299,123705.6,0.1281,,
2022-11-25,xx002129_convert,45.06,46.12,42.55,43.09,-0.0526,keep,2720,841820.0499999999,959024.85,93108,117204.8,0.1222,,
2022-12-02,xx002129_convert,41.45,42.96,40.31,41.87,-0.0283,keep,2720,841820.0499999999,955706.45,15462,113886.4,0.1192,,
2022-12-09,xx002129_convert,41.85,41.85,39.69,40.3,-0.0375,keep,2720,841820.0499999999,951436.0499999999,42338,109616.0,0.1152,,
2022-12-16,xx002129_convert,40.0,40.19,37.7,37.98,-0.0576,keep,2720,841820.0499999999,945125.6499999999,41928,103305.6,0.1093,,
2022-12-23,xx002129_convert,37.83,38.57,33.7,34.93,-0.0803,keep,2720,841820.0499999999,936829.6499999999,68586,95009.6,0.1014,,
2022-12-30,xx002129_convert,34.6,38.41,34.6,37.66,0.0782,keep,2720,841820.0499999999,944255.2499999999,58119,102435.2,0.1085,,
2023-01-06,xx002129_convert,37.58,40.1,36.08,39.19,0.0406,keep,2720,841820.0499999999,948416.8499999999,65745,106596.8,0.1124,,
2023-01-13,xx002129_convert,39.21,42.03,38.49,40.13,0.024,keep,2720,841820.0499999999,950973.6499999999,72495,109153.6,0.1148,,
2023-01-20,xx002129_convert,39.9,41.65,39.53,41.65,0.0379,keep,2720,841820.0499999999,955108.0499999999,70829,113288.0,0.1186,,
2023-02-03,xx002129_convert,42.19,43.24,40.87,41.56,-0.0022,keep,2720,841820.0499999999,954863.25,46782,113043.2,0.1184,,
