date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx300347_convert,123.0,123.63,109.31,111.1,-0.1307,,,,,65349,,
2022-01-14,xx300347_convert,110.5,127.47,108.68,123.32,0.11,,,,,40908,,
2022-01-21,xx300347_convert,123.88,125.24,114.37,116.4,-0.0561,,,,,79531,,
2022-01-28,xx300347_convert,116.06,121.4,103.0,103.27,-0.1128,,,,,47295,,
2022-02-11,xx300347_convert,105.0,108.68,88.01,88.6,-0.1421,,,,,47041,,
2022-02-18,xx300347_convert,90.45,102.53,89.5,102.23,0.1538,,,,,44309,,
2022-02-25,xx300347_convert,102.23,106.22,96.5,104.8,0.0251,,,,,53862,,
2022-03-04,xx300347_convert,103.0,106.3,95.0,96.19,-0.0822,,,,,74845,,
2022-03-11,xx300347_convert,95.44,96.18,80.21,92.39,-0.0395,,,,,59865,,
2022-03-18,xx300347_convert,90.0,96.34,85.74,94.53,0.0232,,,,,45932,,
2022-03-25,xx300347_convert,95.77,105.8,91.8,98.8,0.0452,keep,0,1000000,1000000,52264,0.0,0.0
2022-04-01,xx300347_convert,97.6,109.2,95.5,104.38,0.0565,keep,0,1000000,1000000.0,85227,0.0,0.0
2022-04-08,xx300347_convert,105.1,108.0,99.39,99.97,-0.0422,keep,0,1000000,1000000.0,70727,0.0,0.0
2022-04-15,xx300347_convert,98.7,106.93,94.0,105.35,0.0538,keep,0,1000000,1000000.0,39227,0.0,0.0
2022-04-22,xx300347_convert,103.9,105.23,92.01,95.03,-0.098,keep,0,1000000,1000000.0,55661,0.0,0.0
2022-04-29,xx300347_convert,92.5,93.47,83.0,89.55,-0.0577,keep,0,1000000,1000000.0,69529,0.0,0.0
2022-05-06,xx300347_convert,87.8,89.48,81.6,81.76,-0.087,keep,0,1000000,1000000.0,79153,0.0,0.0
2022-05-13,xx300347_convert,81.02,90.23,77.36,88.4,0.0812,keep,0,1000000,1000000.0,38624,0.0,0.0
2022-05-20,xx300347_convert,88.79,89.25,83.38,89.01,0.0069,keep,0,1000000,1000000.0,55678,0.0,0.0
2022-05-27,xx300347_convert,89.98,90.2,78.13,82.35,-0.0748,keep,0,1000000,1000000.0,39843,0.0,0.0
2022-06-02,xx300347_convert,82.3,87.73,81.07,82.0,0.0017,keep,0,1000000,1000000.0,12821,0.0,0.0
2022-06-10,xx300347_convert,82.6,99.77,82.19,95.65,0.1665,keep,0,1000000,1000000.0,19270,0.0,0.0
2022-06-17,xx300347_convert,92.5,97.48,89.7,97.45,0.0188,keep,0,1000000,1000000.0,23103,0.0,0.0
2022-06-24,xx300347_convert,97.18,106.75,95.33,104.46,0.0719,keep,0,1000000,1000000.0,13404,0.0,0.0
2022-07-01,xx300347_convert,105.6,118.47,105.6,115.3,0.1038,keep,0,1000000,1000000.0,99038,0.0,0.0
2022-07-08,xx300347_convert,115.6,134.8,113.97,119.9,0.0399,keep,0,1000000,1000000.0,87306,0.0,0.0
2022-07-15,xx300347_convert,119.0,125.28,111.71,117.41,-0.0208,keep,0,1000000,1000000.0,42744,0.0,0.0
2022-07-22,xx300347_convert,117.0,117.46,108.3,110.02,-0.0629,keep,0,1000000,1000000.0,88618,0.0,0.0
2022-07-29,xx300347_convert,110.02,110.8,101.1,101.99,-0.073,keep,0,1000000,1000000.0,64217,0.0,0.0
2022-08-05,xx300347_convert,102.1,111.45,98.86,106.44,0.0436,keep,0,1000000,1000000.0,78764,0.0,0.0
2022-08-12,xx300347_convert,105.39,109.53,99.25,108.51,0.0194,keep,0,1000000,1000000.0,34067,0.0,0.0
2022-08-19,xx300347_convert,108.47,108.47,101.5,103.5,-0.0462,keep,0,1000000,1000000.0,81349,0.0,0.0
2022-08-26,xx300347_convert,102.4,108.2,97.6,104.91,0.0136,keep,0,1000000,1000000.0,42117,0.0,0.0
2022-09-02,xx300347_convert,104.54,111.5,100.13,104.83,-0.0008,keep,0,1000000,1000000.0,54135,0.0,0.0
2022-09-09,xx300347_convert,104.83,106.18,99.03,101.97,-0.0273,keep,0,1000000,1000000.0,11361,0.0,0.0
2022-09-16,xx300347_convert,100.03,100.99,91.37,91.65,-0.1012,keep,0,1000000,1000000.0,27434,0.0,0.0
2022-09-23,xx300347_convert,90.98,92.9,85.6,87.38,-0.0466,keep,0,1000000,1000000.0,85188,0.0,0.0
2022-09-30,xx300347_convert,86.47,95.2,86.1,91.18,0.0435,keep,0,1000000,1000000.0,78087,0.0,0.0
2022-10-14,xx300347_convert,91.39,92.17,75.23,90.63,-0.006,keep,0,1000000,1000000.0,70280,0.0,0.0
2022-10-21,xx300347_convert,89.39,93.4,84.61,85.69,-0.0545,keep,0,1000000,1000000.0,39224,0.0,0.0
2022-10-28,xx300347_convert,86.55,91.67,77.51,85.87,0.0021,keep,0,1000000,1000000.0,15347,0.0,0.0
2022-11-04,xx300347_convert,84.51,96.63,81.53,94.57,0.1013,keep,0,1000000,1000000.0,94949,0.0,0.0
2022-11-11,xx300347_convert,94.56,101.11,90.42,94.8,0.0024,keep,0,1000000,1000000.0,88875,0.0,0.0
2022-11-18,xx300347_convert,94.6,101.53,92.61,97.7,0.0306,keep,0,1000000,1000000.0,91116,0.0,0.0
2022-11-25,xx300347_convert,96.0,97.39,89.01,90.88,-0.0698,keep,0,1000000,1000000.0,88983,0.0,0.0
2022-12-02,xx300347_convert,87.0,93.99,85.08,93.2,0.0255,keep,0,1000000,1000000.0,49648,0.0,0.0
2022-12-09,xx300347_convert,93.89,94.45,89.21,91.5,-0.0182,keep,0,1000000,1000000.0,74237,0.0,0.0
2022-12-16,xx300347_convert,91.02,93.37,88.5,92.7,0.0131,keep,0,1000000,1000000.0,96312,0.0,0.0
2022-12-23,xx300347_convert,92.78,98.55,89.57,97.52,0.052,keep,0,1000000,1000000.0,87538,0.0,0.0
2022-12-30,xx300347_convert,97.52,108.27,95.58,104.8,0.0747,keep,0,1000000,1000000.0,47510,0.0,0.0
2023-01-06,xx300347_convert,104.2,114.66,101.01,109.54,0.0452,keep,0,1000000,1000000.0,38306,0.0,0.0
2023-01-13,xx300347_convert,109.05,116.97,105.81,115.97,0.0587,keep,0,1000000,1000000.0,43806,0.0,0.0
2023-01-20,xx300347_convert,115.96,127.39,114.88,123.38,0.0639,keep,0,1000000,1000000.0,52705,0.0,0.0
2023-02-03,xx300347_convert,124.1,125.55,113.7,118.5,-0.0396,keep,0,1000000,1000000.0,47212,0.0,0.0
2023-02-10,xx300347_convert,117.15,124.01,113.0,122.79,0.0362,keep,0,1000000,1000000.0,58174,0.0,0.0
2023-02-17,xx300347_convert,123.61,130.0,111.18,113.71,-0.0739,keep,0,1000000,1000000.0,84393,0.0,0.0
2023-02-24,xx300347_convert,115.32,118.57,111.1,112.0,-0.015,keep,0,1000000,1000000.0,24514,0.0,0.0
2023-03-03,xx300347_convert,110.88,116.2,109.71,113.93,0.0172,keep,0,1000000,1000000.0,87261,0.0,0.0
2023-03-10,xx300347_convert,113.2,116.72,105.66,109.99,-0.0346,keep,0,1000000,1000000.0,55513,0.0,0.0
2023-03-17,xx300347_convert,108.15,113.5,98.88,100.99,-0.0818,keep,0,1000000,1000000.0,97215,0.0,0.0
2023-03-24,xx300347_convert,100.99,110.37,99.81,106.18,0.0514,keep,0,1000000,1000000.0,31988,0.0,0.0
2023-03-31,xx300347_convert,106.2,113.75,95.01,95.71,-0.0986,keep,0,1000000,1000000.0,32384,0.0,0.0
2023-04-07,xx300347_convert,94.98,104.0,92.03,101.82,0.0638,keep,0,1000000,1000000.0,19546,0.0,0.0
2023-04-14,xx300347_convert,102.18,111.92,98.77,105.51,0.0362,keep,0,1000000,1000000.0,35716,0.0,0.0
2023-04-21,xx300347_convert,106.12,107.49,95.8,96.12,-0.089,keep,0,1000000,1000000.0,94636,0.0,0.0
2023-04-28,xx300347_convert,97.0,97.8,87.4,90.96,-0.0537,keep,0,1000000,1000000.0,25218,0.0,0.0
2023-05-05,xx300347_convert,90.0,91.5,87.61,88.0,-0.0325,keep,0,1000000,1000000.0,10610,0.0,0.0
2023-05-12,xx300347_convert,88.21,92.59,86.04,89.23,0.014,keep,0,1000000,1000000.0,55175,0.0,0.0
2023-05-19,xx300347_convert,88.68,94.2,88.22,89.55,0.0036,keep,0,1000000,1000000.0,78519,0.0,0.0
2023-05-26,xx300347_convert,89.98,91.5,82.66,82.95,-0.0737,keep,0,1000000,1000000.0,89459,0.0,0.0
2023-06-02,xx300347_convert,82.96,84.97,79.8,81.88,-0.0129,keep,0,1000000,1000000.0,54492,0.0,0.0
2023-06-09,xx300347_convert,81.53,81.73,70.98,71.54,-0.1263,,0,1000000,1000000.0,17164,0.0,0.0
