date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-01-07,xx300274_convert,147.0,148.95,124.98,128.3,-0.12,,,,,79931,,,,
2022-01-14,xx300274_convert,127.91,127.91,119.61,123.6,-0.0366,,,,,37220,,,,
2022-01-21,xx300274_convert,123.62,128.53,118.55,124.77,0.0095,,,,,50171,,,,
2022-01-28,xx300274_convert,126.0,132.96,109.58,113.99,-0.0864,,,,,78976,,,,
2022-02-11,xx300274_convert,119.5,119.5,96.41,96.7,-0.1517,,,,,58732,,,,
2022-02-18,xx300274_convert,95.61,109.48,94.5,105.94,0.0956,,,,,82661,,,,
2022-02-25,xx300274_convert,105.46,121.66,103.01,117.16,0.1059,,,,,62153,,,,
2022-03-04,xx300274_convert,116.0,128.59,115.16,121.63,0.0382,,,,,33129,,,,
2022-03-11,xx300274_convert,120.42,130.8,115.0,126.52,0.0402,,,,,52845,,,,
2022-03-18,xx300274_convert,125.78,125.98,113.58,121.25,-0.0417,,,,,43306,,,,
2022-03-25,xx300274_convert,120.19,121.99,108.71,108.86,-0.1022,keep,0,1000000,1000000,54539,0.0,0.0,,
2022-04-01,xx300274_convert,106.95,111.99,103.28,105.53,-0.0306,keep,0,1000000,1000000.0,43307,0.0,0.0,,
2022-04-08,xx300274_convert,107.0,107.09,100.98,101.51,-0.0381,keep,0,1000000,1000000.0,59965,0.0,0.0,,
2022-04-15,xx300274_convert,100.99,100.99,82.74,84.53,-0.1673,keep,0,1000000,1000000.0,16566,0.0,0.0,,
2022-04-22,xx300274_convert,84.12,91.56,63.9,65.15,-0.2293,keep,0,1000000,1000000.0,35389,0.0,0.0,,
2022-04-29,xx300274_convert,62.6,64.5,56.01,63.2,-0.0299,keep,0,1000000,1000000.0,98846,0.0,0.0,,
2022-05-06,xx300274_convert,63.0,65.27,61.57,62.36,-0.0133,keep,0,1000000,1000000.0,48474,0.0,0.0,,
2022-05-13,xx300274_convert,62.43,74.47,62.18,71.5,0.1466,keep,0,1000000,1000000.0,86228,0.0,0.0,,
2022-05-20,xx300274_convert,73.77,86.27,72.39,85.19,0.1915,buy,0,1000000,1000000.0,78403,0.0,0.0,,
2022-05-27,xx300274_convert,85.01,85.56,76.7,77.74,-0.0875,sell,2300,804405.11,983207.11,18116,178802.0,0.1819,48.89,
2022-06-02,xx300274_convert,78.32,85.0,75.1,85.0,0.0934,keep,1840,840382.6799999999,996782.6799999999,47737,156400.0,0.1569,9.01,36.02
2022-06-10,xx300274_convert,85.65,99.0,85.61,93.05,0.0947,keep,1840,840382.6799999999,1011594.6799999999,64575,171212.0,0.1692,,
2022-06-17,xx300274_convert,91.33,91.5,84.4,90.47,-0.0277,keep,1840,840382.6799999999,1006847.48,48429,166464.8,0.1653,,
2022-06-24,xx300274_convert,91.61,97.02,87.01,95.41,0.0546,keep,1840,840382.6799999999,1015937.08,76511,175554.4,0.1728,,
2022-07-01,xx300274_convert,96.97,100.68,91.49,95.94,0.0067,keep,1842,840382.6799999999,1017104.1599999999,73289,176721.48,0.1737,,
2022-07-08,xx300274_convert,94.4,114.0,85.9,104.5,0.0892,keep,1842,840382.6799999999,1032871.6799999999,54204,192489.0,0.1864,,
2022-07-15,xx300274_convert,106.2,131.18,103.2,125.15,0.1976,keep,1842,840382.6799999999,1070908.98,51583,230526.3,0.2153,,
2022-07-22,xx300274_convert,127.5,132.91,112.6,114.23,-0.0873,keep,1842,840382.6799999999,1050794.3399999999,64299,210411.66,0.2002,,
2022-07-29,xx300274_convert,115.25,131.08,108.54,123.86,0.0843,keep,1842,840382.6799999999,1068532.7999999998,63272,228150.12,0.2135,,
2022-08-05,xx300274_convert,122.53,132.45,113.37,115.4,-0.0683,keep,1842,840382.6799999999,1052949.48,50877,212566.8,0.2019,,
2022-08-12,xx300274_convert,114.64,132.56,111.02,123.38,0.0692,keep,1842,840382.6799999999,1067648.64,23355,227265.96,0.2129,,
2022-08-19,xx300274_convert,122.01,143.31,122.01,138.37,0.1215,keep,1842,840382.6799999999,1095260.22,88970,254877.54,0.2327,,
2022-08-26,xx300274_convert,136.02,149.0,130.14,131.65,-0.0486,keep,1842,840382.6799999999,1082881.98,96490,242499.3,0.2239,,
2022-09-02,xx300274_convert,122.0,137.3,104.55,108.66,-0.1746,keep,1842,840382.6799999999,1040534.3999999999,55455,200151.72,0.1924,,
2022-09-09,xx300274_convert,108.17,126.8,107.1,120.2,0.1062,keep,1842,840382.6799999999,1061791.0799999998,75982,221408.4,0.2085,,
2022-09-16,xx300274_convert,122.6,123.0,105.98,110.09,-0.0841,keep,1842,840382.6799999999,1043168.46,29959,202785.78,0.1944,,
2022-09-23,xx300274_convert,109.03,118.3,108.05,112.95,0.026,keep,1842,840382.6799999999,1048436.58,12840,208053.9,0.1984,,
2022-09-30,xx300274_convert,112.99,122.19,108.0,110.62,-0.0206,keep,1842,840382.6799999999,1044144.72,48219,203762.04,0.1951,,
2022-10-14,xx300274_convert,111.0,135.1,110.36,131.98,0.1931,keep,1842,840382.6799999999,1083489.8399999999,45658,243107.16,0.2244,,
2022-10-21,xx300274_convert,130.0,138.98,125.8,131.99,0.0001,keep,1842,840382.6799999999,1083508.26,23059,243125.58,0.2244,,
2022-10-28,xx300274_convert,129.59,144.0,125.02,129.13,-0.0217,keep,1842,840382.6799999999,1078240.14,16463,237857.46,0.2206,,
2022-11-04,xx300274_convert,127.0,140.41,126.79,139.4,0.0795,keep,1842,840382.6799999999,1097157.48,94050,256774.8,0.234,,
2022-11-11,xx300274_convert,138.0,139.95,121.0,123.57,-0.1136,keep,1842,840382.6799999999,1067998.6199999999,82464,227615.94,0.2131,,
2022-11-18,xx300274_convert,122.1,122.9,111.5,114.89,-0.0702,keep,1842,840382.6799999999,1052010.06,29286,211627.38,0.2012,,
2022-11-25,xx300274_convert,115.0,121.09,110.02,113.89,-0.0087,keep,1842,840382.6799999999,1050168.06,16934,209785.38,0.1998,,
2022-12-02,xx300274_convert,111.0,122.0,110.88,120.09,0.0544,keep,1842,840382.6799999999,1061588.46,52313,221205.78,0.2084,,
2022-12-09,xx300274_convert,114.88,115.0,101.7,106.8,-0.1107,keep,1842,840382.6799999999,1037108.2799999999,60054,196725.6,0.1897,,
2022-12-16,xx300274_convert,105.82,107.2,97.16,98.0,-0.0824,keep,1842,840382.6799999999,1020898.6799999999,50733,180516.0,0.1768,,
2022-12-23,xx300274_convert,98.03,100.6,90.66,91.56,-0.0657,keep,1842,840382.6799999999,1009036.2,67285,168653.52,0.1671,,
2022-12-30,xx300274_convert,92.57,114.0,91.91,111.8,0.2211,keep,1842,840382.6799999999,1046318.2799999999,22541,205935.6,0.1968,,
2023-01-06,xx300274_convert,110.01,122.73,109.95,120.1,0.0742,keep,1842,840382.6799999999,1061606.88,17716,221224.2,0.2084,,
2023-01-13,xx300274_convert,120.96,124.45,119.0,120.32,0.0018,keep,1842,840382.6799999999,1062012.1199999999,18288,221629.44,0.2087,,
2023-01-20,xx300274_convert,120.2,128.55,119.19,128.55,0.0684,keep,1842,840382.6799999999,1077171.78,15666,236789.1,0.2198,,
2023-02-03,xx300274_convert,131.0,135.0,121.0,122.94,-0.0436,keep,1842,840382.6799999999,1066838.16,41351,226455.48,0.2123,,
2023-02-10,xx300274_convert,122.3,125.19,117.77,120.6,-0.019,keep,1842,840382.6799999999,1062527.88,17403,222145.2,0.2091,,
2023-02-17,xx300274_convert,119.73,122.13,112.0,112.22,-0.0695,keep,1842,840382.6799999999,1047091.9199999999,65275,206709.24,0.1974,,
2023-02-24,xx300274_convert,112.29,122.78,112.08,120.7,0.0756,keep,1842,840382.6799999999,1062712.0799999998,98621,222329.4,0.2092,,
2023-03-03,xx300274_convert,119.38,123.5,111.77,112.41,-0.0687,keep,1842,840382.6799999999,1047441.8999999999,76738,207059.22,0.1977,,
2023-03-10,xx300274_convert,112.92,121.28,109.8,113.98,0.014,keep,1842,840382.6799999999,1050333.8399999999,32655,209951.16,0.1999,,
2023-03-17,xx300274_convert,112.6,114.8,95.31,96.16,-0.1563,keep,1842,840382.6799999999,1017509.3999999999,20247,177126.72,0.1741,,
2023-03-24,xx300274_convert,95.11,103.65,94.02,101.4,0.0545,keep,1842,840382.6799999999,1027161.48,10075,186778.8,0.1818,,
2023-03-31,xx300274_convert,100.11,107.55,100.11,104.86,0.0341,keep,1842,840382.6799999999,1033534.7999999999,18674,193152.12,0.1869,,
2023-04-07,xx300274_convert,104.0,107.36,98.71,99.46,-0.0515,keep,1842,840382.6799999999,1023587.9999999999,11985,183205.32,0.179,,
2023-04-14,xx300274_convert,100.05,104.5,97.01,102.04,0.0259,keep,1842,840382.6799999999,1028340.36,16125,187957.68,0.1828,,
2023-04-21,xx300274_convert,101.5,112.84,101.23,110.0,0.078,keep,1842,840382.6799999999,1043002.6799999999,11579,202620.0,0.1943,,
2023-04-28,xx300274_convert,110.07,120.0,99.76,112.74,0.0249,keep,1842,840382.6799999999,1048049.7599999999,37902,207667.08,0.1981,,
2023-05-05,xx300274_convert,110.0,116.96,105.18,107.51,-0.0464,keep,1842,840382.6799999999,1038416.1,44638,198033.42,0.1907,,
2023-05-12,xx300274_convert,107.52,114.99,103.2,108.6,0.0101,keep,1842,840382.6799999999,1040423.8799999999,71975,200041.2,0.1923,,
2023-05-19,xx300274_convert,110.0,120.6,109.89,114.68,0.056,keep,1842,840382.6799999999,1051623.24,37613,211240.56,0.2009,,
2023-05-26,xx300274_convert,113.58,123.05,113.01,114.03,-0.0057,keep,1842,840382.6799999999,1050425.94,14084,210043.26,0.2,,
2023-06-02,xx300274_convert,113.11,113.79,106.83,107.96,-0.0532,keep,1842,840382.6799999999,1039244.9999999999,98820,198862.32,0.1914,,
2023-06-09,xx300274_convert,107.0,107.0,100.78,103.72,-0.0373,,1845,840382.6799999999,1031746.08,21487,191363.4,0.1855,,
