date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xx601398_convert,4.64,4.75,4.63,4.74,0.0238,,,,,91147,,,
2022-01-14,xx601398_convert,4.74,4.78,4.67,4.68,-0.0127,,,,,57848,,,
2022-01-21,xx601398_convert,4.67,4.76,4.63,4.7,0.0043,,,,,31779,,,
2022-01-28,xx601398_convert,4.7,4.73,4.66,4.66,-0.0085,,,,,42567,,,
2022-02-11,xx601398_convert,4.69,4.9,4.67,4.87,0.0451,,,,,81109,,,
2022-02-18,xx601398_convert,4.85,4.86,4.75,4.81,-0.0123,,,,,96665,,,
2022-02-25,xx601398_convert,4.8,4.82,4.66,4.67,-0.0291,,,,,58001,,,
2022-03-04,xx601398_convert,4.67,4.76,4.64,4.72,0.0107,,,,,90838,,,
2022-03-11,xx601398_convert,4.7,4.73,4.5,4.61,-0.0233,,,,,67355,,,
2022-03-18,xx601398_convert,4.58,4.64,4.47,4.55,-0.013,,,,,69901,,,
2022-03-25,xx601398_convert,4.56,4.64,4.53,4.62,0.0154,keep,0,1000000,1000000,62473,0.0,0.0,
2022-04-01,xx601398_convert,4.62,4.81,4.6,4.79,0.0368,keep,0,1000000,1000000.0,35337,0.0,0.0,
2022-04-08,xx601398_convert,4.78,4.85,4.77,4.81,0.0042,keep,0,1000000,1000000.0,50414,0.0,0.0,
2022-04-15,xx601398_convert,4.8,4.82,4.73,4.76,-0.0104,keep,0,1000000,1000000.0,11302,0.0,0.0,
2022-04-22,xx601398_convert,4.75,4.85,4.69,4.84,0.0168,keep,0,1000000,1000000.0,12578,0.0,0.0,
2022-04-29,xx601398_convert,4.82,4.86,4.68,4.78,-0.0124,keep,0,1000000,1000000.0,54675,0.0,0.0,
2022-05-06,xx601398_convert,4.78,4.8,4.71,4.74,-0.0084,keep,0,1000000,1000000.0,85571,0.0,0.0,
2022-05-13,xx601398_convert,4.73,4.77,4.64,4.7,-0.0084,keep,0,1000000,1000000.0,15030,0.0,0.0,
2022-05-20,xx601398_convert,4.7,4.7,4.59,4.63,-0.0149,keep,0,1000000,1000000.0,79636,0.0,0.0,
2022-05-27,xx601398_convert,4.62,4.68,4.62,4.67,0.0086,keep,0,1000000,1000000.0,38186,0.0,0.0,
2022-06-02,xx601398_convert,4.67,4.69,4.62,4.63,-0.0086,keep,0,1000000,1000000.0,68195,0.0,0.0,
2022-06-10,xx601398_convert,4.63,4.69,4.58,4.69,0.013,keep,0,1000000,1000000.0,39561,0.0,0.0,
2022-06-17,xx601398_convert,4.68,4.77,4.63,4.75,0.0128,keep,0,1000000,1000000.0,88783,0.0,0.0,
2022-06-24,xx601398_convert,4.75,4.79,4.7,4.74,-0.0021,keep,0,1000000,1000000.0,38157,0.0,0.0,
2022-07-01,xx601398_convert,4.74,4.78,4.69,4.77,0.0063,keep,0,1000000,1000000.0,98609,0.0,0.0,
2022-07-08,xx601398_convert,4.77,4.81,4.74,4.77,0.0,keep,0,1000000,1000000.0,68629,0.0,0.0,
2022-07-15,xx601398_convert,4.77,4.8,4.32,4.33,-0.0337,keep,0,1000000,1000000.0,27649,0.0,0.0,
2022-07-22,xx601398_convert,4.34,4.45,4.34,4.41,0.0185,keep,0,1000000,1000000.0,21491,0.0,0.0,
2022-07-29,xx601398_convert,4.41,4.45,4.37,4.38,-0.0068,keep,0,1000000,1000000.0,55919,0.0,0.0,
2022-08-05,xx601398_convert,4.37,4.4,4.32,4.39,0.0023,keep,0,1000000,1000000.0,85660,0.0,0.0,
2022-08-12,xx601398_convert,4.39,4.39,4.32,4.36,-0.0068,keep,0,1000000,1000000.0,56389,0.0,0.0,
2022-08-19,xx601398_convert,4.35,4.36,4.32,4.33,-0.0069,keep,0,1000000,1000000.0,19366,0.0,0.0,
2022-08-26,xx601398_convert,4.33,4.35,4.32,4.35,0.0046,keep,0,1000000,1000000.0,15031,0.0,0.0,
2022-09-02,xx601398_convert,4.34,4.38,4.32,4.35,0.0,keep,0,1000000,1000000.0,18884,0.0,0.0,
2022-09-09,xx601398_convert,4.35,4.38,4.33,4.36,0.0023,keep,0,1000000,1000000.0,59530,0.0,0.0,
2022-09-16,xx601398_convert,4.37,4.4,4.36,4.36,-0.0,keep,0,1000000,1000000.0,98384,0.0,0.0,
2022-09-23,xx601398_convert,4.37,4.41,4.35,4.4,0.0092,keep,0,1000000,1000000.0,73360,0.0,0.0,
2022-09-30,xx601398_convert,4.39,4.4,4.33,4.35,-0.0114,keep,0,1000000,1000000.0,89657,0.0,0.0,
