date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx000063_convert,33.58,34.16,32.51,33.5,0.0,,,,,,,,
2022-01-14,xx000063_convert,33.7,34.76,32.93,33.0,-0.0149,,,,,,,,
2022-01-21,xx000063_convert,33.0,34.67,32.85,32.95,-0.0015,,,,,,,,
2022-01-28,xx000063_convert,32.7,32.86,29.7,30.14,-0.0853,,,,,,,,
2022-02-11,xx000063_convert,30.65,30.85,29.15,30.06,-0.0027,,,,,,,,
2022-02-18,xx000063_convert,29.88,29.88,29.01,29.39,-0.0223,,,,,,,,
2022-02-25,xx000063_convert,29.69,30.58,28.88,29.2,-0.0065,,,,,,,,
2022-03-04,xx000063_convert,29.21,29.4,28.62,28.75,-0.0154,,,,,,,,
2022-03-11,xx000063_convert,27.78,27.79,23.9,25.04,-0.129,,,,,,,,
2022-03-18,xx000063_convert,24.6,25.1,22.2,24.0,-0.0415,,,,,,,,
2022-03-25,xx000063_convert,24.16,28.5,23.45,25.36,0.0567,buy,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx000063_convert,24.7,25.48,23.35,23.93,-0.0564,buy,8000,802270.58,993710.58,191440.0,0.1927,49.42,
2022-04-08,xx000063_convert,23.9,24.02,22.73,22.98,-0.0397,sell,14700,642033.5299999999,979839.5299999999,337806.0,0.3448,40.05,
2022-04-15,xx000063_convert,22.8,22.86,21.52,22.69,-0.0126,keep,11760,708952.3799999999,975786.7799999999,266834.4,0.2735,16.75,67.0
2022-04-22,xx000063_convert,22.5,23.22,21.39,22.81,0.0053,keep,11760,708952.3799999999,977197.9799999999,268245.6,0.2745,,
2022-04-29,xx000063_convert,22.5,24.28,21.71,24.13,0.0579,buy,11760,708952.3799999999,992721.1799999999,283768.8,0.2858,,
2022-05-06,xx000063_convert,24.0,24.1,23.05,23.23,-0.0373,buy,17660,567257.9699999999,977499.7699999998,410241.8,0.4197,35.41,
2022-05-13,xx000063_convert,22.99,23.97,22.38,23.26,0.0144,keep,22791,454529.78999999986,984648.45,530118.66,0.5384,28.18,
2022-05-20,xx000063_convert,23.53,24.15,23.01,23.78,0.0224,buy,22791,454529.78999999986,996499.7699999998,541969.98,0.5439,,
2022-05-27,xx000063_convert,23.64,24.55,22.3,24.1,0.0135,buy,26591,364637.3199999999,1005480.4199999999,640843.1,0.6374,22.47,
2022-06-02,xx000063_convert,24.22,24.39,23.82,24.22,0.005,keep,29591,291929.1499999999,1008623.1699999999,716694.02,0.7106,18.17,
2022-06-10,xx000063_convert,24.21,25.25,23.9,24.47,0.0103,buy,29591,291929.1499999999,1016020.9199999999,724091.77,0.7127,,
2022-06-17,xx000063_convert,24.29,26.25,24.01,25.7,0.0503,buy,31991,233594.56999999992,1055763.2699999998,822168.7,0.7787,14.58,
2022-06-24,xx000063_convert,25.82,25.95,24.63,24.9,-0.0311,sell,33791,187088.94999999992,1028484.8499999999,841395.9,0.8181,11.62,
2022-07-01,xx000063_convert,25.0,26.12,24.51,25.26,0.0145,buy,27033,355760.2699999999,1038613.85,682853.58,0.6575,42.22,168.88
2022-07-08,xx000063_convert,25.26,25.36,24.5,24.67,-0.0234,sell,29833,284986.5799999999,1020966.69,735980.11,0.7209,17.69,
2022-07-15,xx000063_convert,24.6,24.88,23.45,23.48,-0.0482,buy,23867,431507.1399999999,991904.2999999999,560397.16,0.565,36.68,146.7
2022-07-22,xx000063_convert,23.55,25.6,23.5,25.0,0.0647,buy,27467,346669.9399999999,1033344.94,686675.0,0.6645,21.2,
2022-07-29,xx000063_convert,25.03,25.15,24.38,24.42,-0.0232,sell,30167,279045.03999999986,1015723.1799999999,736678.14,0.7253,16.9,
2022-08-05,xx000063_convert,24.18,25.44,22.87,25.38,0.0393,buy,24134,424680.37999999983,1037201.2999999998,612520.92,0.5906,36.45,145.82
2022-08-12,xx000063_convert,25.44,25.85,24.75,25.06,-0.0126,buy,27434,340674.37999999983,1028170.4199999997,687496.04,0.6687,21.0,
2022-08-19,xx000063_convert,24.95,25.17,24.11,24.68,-0.0152,sell,30134,273265.52999999985,1016972.6499999999,743707.12,0.7313,16.85,
2022-08-26,xx000063_convert,24.62,25.1,23.8,24.53,-0.0061,sell,24108,421380.01999999984,1012749.2599999998,591369.24,0.5839,37.07,148.3
2022-09-02,xx000063_convert,24.67,24.94,23.91,24.27,-0.0106,sell,19287,540117.2699999999,1008212.7599999999,468095.49,0.4643,29.72,118.89
2022-09-09,xx000063_convert,24.27,24.97,23.75,24.76,0.0202,sell,15430,633571.1299999999,1015617.9299999999,382046.8,0.3762,23.39,93.57
2022-09-16,xx000063_convert,24.76,25.35,24.56,24.56,-0.0081,buy,12344,709854.1599999999,1013022.7999999998,303168.64,0.2993,19.09,76.38
2022-09-23,xx000063_convert,24.46,24.47,22.06,22.33,-0.0908,buy,18144,567892.6799999999,973048.2,405155.52,0.4164,35.48,
2022-09-30,xx000063_convert,22.03,22.25,21.05,21.4,-0.0416,sell,23244,455460.57999999996,952882.1799999999,497421.6,0.522,28.1,
2022-10-14,xx000063_convert,21.4,21.84,20.3,21.77,0.0173,sell,18596,554757.0199999999,959591.94,404834.92,0.4219,24.86,99.42
2022-10-21,xx000063_convert,21.57,22.44,21.5,22.02,0.0115,keep,14877,634838.4299999998,962429.9699999997,327591.54,0.3404,20.05,80.18
2022-10-28,xx000063_convert,22.06,23.0,21.3,21.36,-0.03,buy,14877,634838.4299999998,952611.1499999998,317772.72,0.3336,,
2022-11-04,xx000063_convert,21.34,23.31,21.28,23.2,0.0861,buy,20777,508841.9399999998,990868.3399999999,482026.4,0.4865,31.49,
2022-11-11,xx000063_convert,23.0,24.23,22.67,23.83,0.0272,buy,25177,407572.62999999983,1007540.5399999998,599967.91,0.5955,25.31,
2022-11-18,xx000063_convert,24.0,25.46,23.87,25.12,0.0541,keep,28477,328319.81999999983,1043662.0599999998,715342.24,0.6854,19.81,
2022-11-25,xx000063_convert,24.91,25.55,24.2,24.4,-0.0287,buy,28477,328319.81999999983,1023158.6199999998,694838.8,0.6791,,
2022-12-02,xx000063_convert,23.8,25.64,23.5,25.05,0.0266,buy,31177,264016.7499999998,1045000.5999999999,780983.85,0.7474,16.07,
2022-12-09,xx000063_convert,25.2,27.4,25.2,26.51,0.0583,buy,33177,213584.14999999982,1093106.42,879522.27,0.8046,12.6,
2022-12-16,xx000063_convert,26.33,26.94,26.0,26.34,-0.0064,buy,34777,171429.6099999998,1087455.7899999998,916026.18,0.8424,10.54,
2022-12-23,xx000063_convert,26.38,26.49,24.89,25.15,-0.0452,keep,35977,139753.6899999998,1044575.2399999998,904821.55,0.8662,7.92,
2022-12-30,xx000063_convert,25.14,26.0,24.9,25.86,0.0282,keep,35977,139753.6899999998,1070118.9099999997,930365.22,0.8694,,
2023-01-06,xx000063_convert,25.88,26.72,25.48,26.0,0.0054,keep,35977,139753.6899999998,1075155.6899999997,935402.0,0.87,,
2023-01-13,xx000063_convert,25.94,26.94,25.3,26.43,0.0165,keep,35977,139753.6899999998,1090625.7999999998,950872.11,0.8719,,
2023-01-20,xx000063_convert,26.32,27.6,26.32,27.36,0.0352,buy,35977,139753.6899999998,1124084.4099999997,984330.72,0.8757,,
2023-02-03,xx000063_convert,27.59,27.72,26.51,27.11,-0.0091,buy,36977,112146.7899999998,1114593.2599999998,1002446.47,0.8994,6.9,
2023-02-10,xx000063_convert,26.94,29.0,26.42,28.2,0.0402,buy,37777,90581.3999999998,1155892.7999999998,1065311.4,0.9216,5.39,
2023-02-17,xx000063_convert,28.3,31.08,27.82,27.97,-0.0082,buy,38377,73590.3999999998,1146995.0899999999,1073404.69,0.9358,5.0,
2023-02-24,xx000063_convert,27.81,31.1,27.81,30.1,0.0762,buy,38877,59675.399999999805,1229873.0999999999,1170197.7,0.9515,5.0,
2023-03-03,xx000063_convert,29.88,33.75,29.84,31.98,0.0625,keep,39177,50703.399999999805,1303583.8599999999,1252880.46,0.9611,5.0,
2023-03-10,xx000063_convert,32.5,33.71,30.58,32.29,0.0097,buy,39177,50703.399999999805,1315728.73,1265025.33,0.9615,,
2023-03-17,xx000063_convert,31.68,35.1,31.51,34.68,0.074,buy,39477,41191.399999999805,1410253.76,1369062.36,0.9708,5.0,
2023-03-24,xx000063_convert,34.7,37.01,33.22,35.39,0.0205,buy,39677,34244.399999999805,1438413.43,1404169.03,0.9762,5.0,
2023-03-31,xx000063_convert,35.29,35.34,31.22,32.56,-0.08,sell,39777,30709.399999999805,1325848.52,1295139.12,0.9768,5.0,
2023-04-07,xx000063_convert,32.47,37.0,29.93,37.0,0.1364,sell,31822,288605.9299999999,1466019.93,1177414.0,0.8031,64.55,258.22
2023-04-14,xx000063_convert,37.0,38.08,33.78,34.4,-0.0703,buy,25458,523716.0399999999,1399471.2399999998,875755.2,0.6258,58.85,235.4
2023-04-21,xx000063_convert,34.0,38.53,33.33,36.57,0.0631,buy,28458,421660.5299999999,1462369.5899999999,1040709.06,0.7117,25.51,
2023-04-28,xx000063_convert,37.6,38.88,33.62,35.62,-0.026,buy,30658,338897.8399999999,1430935.7999999998,1092037.96,0.7632,20.69,
2023-05-05,xx000063_convert,35.5,35.5,32.8,33.45,-0.0609,sell,32558,271411.9699999999,1360477.07,1089065.1,0.8005,16.87,
