date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx600050_convert,3.94,4.02,3.92,3.99,0.0153,,,,,,,,
2022-01-14,xx600050_convert,4.0,4.05,3.97,3.97,-0.005,,,,,,,,
2022-01-21,xx600050_convert,3.98,4.04,3.97,4.0,0.0076,,,,,,,,
2022-01-28,xx600050_convert,4.0,4.0,3.7,3.71,-0.0725,,,,,,,,
2022-02-11,xx600050_convert,3.73,4.08,3.71,4.0,0.0782,,,,,,,,
2022-02-18,xx600050_convert,4.0,4.02,3.92,3.96,-0.01,,,,,,,,
2022-02-25,xx600050_convert,3.95,3.98,3.82,3.85,-0.0278,,,,,,,,
2022-03-04,xx600050_convert,3.84,3.87,3.8,3.84,-0.0026,,,,,,,,
2022-03-11,xx600050_convert,3.83,3.83,3.55,3.69,-0.0391,,,,,,,,
2022-03-18,xx600050_convert,3.65,3.68,3.39,3.59,-0.0271,,,,,,,,
2022-03-25,xx600050_convert,3.57,3.61,3.49,3.51,-0.0223,keep,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx600050_convert,3.49,3.59,3.45,3.58,0.0199,buy,0,1000000,1000000.0,0.0,0.0,,
2022-04-08,xx600050_convert,3.57,3.62,3.52,3.56,-0.0056,buy,55800,800186.06,998834.06,198648.0,0.1989,49.94,
2022-04-15,xx600050_convert,3.56,3.59,3.47,3.53,-0.0084,sell,100600,640210.0800000001,995328.0800000001,355118.0,0.3568,39.98,
2022-04-22,xx600050_convert,3.52,3.57,3.45,3.52,-0.0028,buy,80480,710743.0,994032.6,283289.6,0.285,17.66,70.62
2022-04-29,xx600050_convert,3.5,3.55,3.39,3.52,0.0,buy,120880,568903.55,994401.15,425497.6,0.4279,35.45,
2022-05-06,xx600050_convert,3.52,3.55,3.46,3.46,-0.017,sell,153080,455209.13000000006,984865.9300000002,529656.8,0.5378,28.42,
2022-05-13,xx600050_convert,3.45,3.53,3.44,3.51,0.0145,buy,122464,560396.5200000001,990245.1600000001,429848.64,0.4341,26.33,105.32
2022-05-20,xx600050_convert,3.51,3.54,3.46,3.54,0.0085,keep,154264,448432.54000000015,994527.1000000002,546094.56,0.5491,27.98,
2022-05-27,xx600050_convert,3.53,3.54,3.45,3.49,-0.0141,keep,154264,448432.54000000015,986813.9000000001,538381.36,0.5456,,
2022-06-02,xx600050_convert,3.48,3.5,3.45,3.47,-0.0057,keep,154264,448432.54000000015,983728.6200000002,535296.08,0.5442,,
2022-06-10,xx600050_convert,3.47,3.54,3.45,3.5,0.0086,buy,154264,448432.54000000015,988356.5400000002,539924.0,0.5463,,
2022-06-17,xx600050_convert,3.49,3.61,3.41,3.53,0.0086,buy,179864,358810.14000000013,993730.06,634919.92,0.6389,22.4,
2022-06-24,xx600050_convert,3.52,3.53,3.46,3.48,-0.0142,keep,200164,287133.23000000016,983703.9500000002,696570.72,0.7081,17.91,
2022-07-01,xx600050_convert,3.48,3.5,3.45,3.47,0.0087,keep,202487,287133.23000000016,989763.1200000001,702629.89,0.7099,,
2022-07-08,xx600050_convert,3.46,3.47,3.41,3.42,-0.0144,keep,202487,287133.23000000016,979638.7700000003,692505.54,0.7069,,
2022-07-15,xx600050_convert,3.43,3.45,3.38,3.38,-0.0117,keep,202487,287133.23000000016,971539.29,684406.06,0.7045,,
2022-07-22,xx600050_convert,3.38,3.45,3.38,3.43,0.0148,keep,202487,287133.23000000016,981663.6400000001,694530.41,0.7075,,
2022-07-29,xx600050_convert,3.44,3.45,3.41,3.44,0.0029,keep,202487,287133.23000000016,983688.5100000002,696555.28,0.7081,,
