date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos
2022-01-07,xx600690_convert,30.0,31.02,29.01,30.8,0.0304,,,,,,
2022-01-14,xx600690_convert,30.66,31.25,27.91,28.33,-0.0802,,,,,,
2022-01-21,xx600690_convert,28.25,30.29,27.79,29.8,0.0519,,,,,,
2022-01-28,xx600690_convert,29.76,30.1,27.6,27.65,-0.0721,,,,,,
2022-02-11,xx600690_convert,28.0,28.75,26.45,26.55,-0.0398,,,,,,
2022-02-18,xx600690_convert,26.44,26.54,25.65,26.22,-0.0124,,,,,,
2022-02-25,xx600690_convert,26.0,26.39,25.13,25.6,-0.0236,,,,,,
2022-03-04,xx600690_convert,25.5,26.09,24.3,24.45,-0.0449,,,,,,
2022-03-11,xx600690_convert,24.2,24.2,21.06,22.48,-0.0806,,,,,,
2022-03-18,xx600690_convert,22.08,22.88,20.4,22.2,-0.0125,,,,,,
2022-03-25,xx600690_convert,22.7,22.75,21.82,21.9,-0.0135,keep,0,1000000,1000000,0.0,0.0
2022-04-01,xx600690_convert,21.71,24.09,21.35,23.75,0.0845,keep,0,1000000,1000000.0,0.0,0.0
2022-04-08,xx600690_convert,23.43,24.0,22.59,22.83,-0.0387,keep,0,1000000,1000000.0,0.0,0.0
2022-04-15,xx600690_convert,23.11,25.23,22.22,24.65,0.0797,keep,0,1000000,1000000.0,0.0,0.0
2022-04-22,xx600690_convert,24.5,24.93,23.68,24.6,-0.002,keep,0,1000000,1000000.0,0.0,0.0
2022-04-29,xx600690_convert,24.32,26.46,23.3,25.91,0.0533,keep,0,1000000,1000000.0,0.0,0.0
2022-05-06,xx600690_convert,26.54,26.95,25.3,25.55,-0.0139,keep,0,1000000,1000000.0,0.0,0.0
2022-05-13,xx600690_convert,25.11,26.19,24.81,25.72,0.0067,keep,0,1000000,1000000.0,0.0,0.0
2022-05-20,xx600690_convert,26.07,26.3,25.0,26.08,0.014,keep,0,1000000,1000000.0,0.0,0.0
2022-05-27,xx600690_convert,26.01,26.08,24.46,25.12,-0.0368,keep,0,1000000,1000000.0,0.0,0.0
2022-06-02,xx600690_convert,25.55,25.75,24.76,25.24,0.0048,keep,0,1000000,1000000.0,0.0,0.0
2022-06-10,xx600690_convert,25.14,25.23,23.35,24.02,-0.0483,keep,0,1000000,1000000.0,0.0,0.0
2022-06-17,xx600690_convert,23.69,25.2,23.36,24.99,0.0404,keep,0,1000000,1000000.0,0.0,0.0
2022-06-24,xx600690_convert,24.99,26.79,24.98,26.62,0.0652,keep,0,1000000,1000000.0,0.0,0.0
2022-07-01,xx600690_convert,26.51,27.88,26.34,27.0,0.0143,keep,0,1000000,1000000.0,0.0,0.0
2022-07-08,xx600690_convert,26.98,27.88,25.9,26.18,-0.0304,sell,0,1000000,1000000.0,0.0,0.0
2022-07-15,xx600690_convert,26.0,27.47,24.65,24.65,-0.0584,sell,0,1000000.0,1000000.0,0.0,0.0
2022-07-22,xx600690_convert,24.65,25.71,24.49,24.96,0.0126,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-29,xx600690_convert,24.99,25.65,24.65,24.79,-0.0068,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-05,xx600690_convert,24.6,24.72,22.79,23.45,-0.0541,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-12,xx600690_convert,23.31,23.87,22.76,23.68,0.0098,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-19,xx600690_convert,23.69,24.52,23.48,24.31,0.0266,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-26,xx600690_convert,24.1,24.79,23.82,24.33,0.0201,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-02,xx600690_convert,24.15,26.7,24.08,25.63,0.0534,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-09,xx600690_convert,25.45,26.74,25.0,26.5,0.0339,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-16,xx600690_convert,26.27,27.09,25.77,26.06,-0.0166,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-23,xx600690_convert,25.94,26.26,24.25,24.5,-0.0599,sell,0,1000000.0,1000000.0,0.0,0.0
2022-09-30,xx600690_convert,24.11,25.8,24.11,24.77,0.011,keep,0,1000000.0,1000000.0,0.0,0.0
2022-10-14,xx600690_convert,25.22,25.26,24.03,24.64,-0.0052,keep,0,1000000.0,1000000.0,0.0,0.0
2022-10-21,xx600690_convert,24.77,25.14,22.99,23.08,-0.0633,keep,0,1000000.0,1000000.0,0.0,0.0
2022-10-28,xx600690_convert,22.91,23.28,21.19,21.3,-0.0771,sell,0,1000000.0,1000000.0,0.0,0.0
2022-11-04,xx600690_convert,21.52,22.5,20.71,22.22,0.0432,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-11,xx600690_convert,22.08,24.09,22.01,23.68,0.0657,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-18,xx600690_convert,24.33,25.06,23.65,24.02,0.0144,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-25,xx600690_convert,24.01,24.35,23.44,24.2,0.0075,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-02,xx600690_convert,23.8,25.06,23.15,24.02,-0.0074,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-09,xx600690_convert,24.3,25.49,24.02,25.45,0.0595,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-16,xx600690_convert,25.0,25.36,24.54,25.0,-0.0177,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-23,xx600690_convert,24.83,25.33,23.89,24.57,-0.0172,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-30,xx600690_convert,24.64,25.2,24.14,24.46,-0.0045,keep,0,1000000.0,1000000.0,0.0,0.0
2023-01-06,xx600690_convert,24.39,25.95,24.01,25.64,0.0482,keep,0,1000000.0,1000000.0,0.0,0.0
2023-01-13,xx600690_convert,25.75,26.4,25.43,26.39,0.0293,keep,0,1000000.0,1000000.0,0.0,0.0
2023-01-20,xx600690_convert,26.38,27.45,26.09,26.39,0.0,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-03,xx600690_convert,26.8,26.86,25.58,25.91,-0.0182,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-10,xx600690_convert,25.77,26.5,25.3,26.16,0.0096,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-17,xx600690_convert,26.0,26.85,25.88,25.94,-0.0084,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-24,xx600690_convert,26.02,27.85,25.97,26.54,0.0231,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-03,xx600690_convert,26.3,26.65,25.43,25.98,-0.0211,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-10,xx600690_convert,25.89,25.91,23.5,23.5,-0.0955,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-17,xx600690_convert,23.59,24.45,23.3,23.38,-0.0051,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-24,xx600690_convert,23.41,24.09,23.05,23.48,0.0043,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-31,xx600690_convert,23.5,24.39,22.55,22.68,-0.0341,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-07,xx600690_convert,22.68,23.1,21.57,22.49,-0.0084,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-14,xx600690_convert,22.53,23.5,22.4,22.76,0.012,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-21,xx600690_convert,22.76,23.65,22.73,23.05,0.0127,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-28,xx600690_convert,23.05,23.82,22.1,23.7,0.0282,keep,0,1000000.0,1000000.0,0.0,0.0
2023-05-05,xx600690_convert,23.78,23.95,22.51,22.6,-0.0464,keep,0,1000000.0,1000000.0,0.0,0.0
2023-05-12,xx600690_convert,22.63,22.9,22.12,22.41,-0.0084,keep,0,1000000.0,1000000.0,0.0,0.0
2023-05-19,xx600690_convert,22.66,22.9,21.85,22.38,-0.0013,keep,0,1000000.0,1000000.0,0.0,0.0
2023-05-26,xx600690_convert,22.38,23.15,21.82,22.16,-0.0098,keep,0,1000000.0,1000000.0,0.0,0.0
2023-06-02,xx600690_convert,22.25,22.85,21.2,22.75,0.0266,keep,0,1000000.0,1000000.0,0.0,0.0
2023-06-09,xx600690_convert,22.63,23.3,22.38,22.8,0.0022,,0,1000000.0,1000000.0,0.0,0.0
