date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos
2022-01-07,xx600276_convert,50.78,51.52,49.81,50.88,0.0034,,,,,,
2022-01-14,xx600276_convert,50.9,51.48,46.58,46.65,-0.0831,,,,,,
2022-01-21,xx600276_convert,46.66,46.88,44.5,44.94,-0.0367,,,,,,
2022-01-28,xx600276_convert,44.5,44.93,40.88,40.95,-0.0888,,,,,,
2022-02-11,xx600276_convert,41.46,42.14,40.58,41.26,0.0076,,,,,,
2022-02-18,xx600276_convert,41.0,41.36,39.6,40.96,-0.0073,,,,,,
2022-02-25,xx600276_convert,40.8,41.18,39.33,40.11,-0.0208,,,,,,
2022-03-04,xx600276_convert,40.12,41.29,39.51,39.78,-0.0082,,,,,,
2022-03-11,xx600276_convert,39.4,39.5,34.7,37.62,-0.0543,,,,,,
2022-03-18,xx600276_convert,37.78,38.89,34.8,37.5,-0.0032,,,,,,
2022-03-25,xx600276_convert,37.65,37.88,36.35,36.37,-0.0301,keep,0,1000000,1000000,0.0,0.0
2022-04-01,xx600276_convert,35.9,37.42,35.5,36.78,0.0113,keep,0,1000000,1000000.0,0.0,0.0
2022-04-08,xx600276_convert,36.78,37.29,33.72,33.93,-0.0775,keep,0,1000000,1000000.0,0.0,0.0
2022-04-15,xx600276_convert,33.61,34.45,32.29,34.09,0.0047,keep,0,1000000,1000000.0,0.0,0.0
2022-04-22,xx600276_convert,33.9,35.17,31.61,33.0,-0.032,keep,0,1000000,1000000.0,0.0,0.0
2022-04-29,xx600276_convert,30.15,30.79,27.0,29.48,-0.1067,sell,0,1000000,1000000.0,0.0,0.0
2022-05-06,xx600276_convert,29.47,30.07,29.01,29.34,-0.0047,sell,0,1000000.0,1000000.0,0.0,0.0
2022-05-13,xx600276_convert,29.42,30.9,28.25,29.98,0.0218,keep,0,1000000.0,1000000.0,0.0,0.0
2022-05-20,xx600276_convert,30.28,30.52,28.88,30.24,0.0087,keep,0,1000000.0,1000000.0,0.0,0.0
2022-05-27,xx600276_convert,30.48,30.55,28.5,29.78,-0.0152,keep,0,1000000.0,1000000.0,0.0,0.0
2022-06-02,xx600276_convert,29.83,30.45,29.35,29.84,0.002,keep,0,1000000.0,1000000.0,0.0,0.0
2022-06-10,xx600276_convert,29.76,32.9,29.72,31.56,0.0576,keep,0,1000000.0,1000000.0,0.0,0.0
2022-06-17,xx600276_convert,31.24,33.78,30.45,33.37,0.0574,keep,0,1000000.0,1000000.0,0.0,0.0
2022-06-24,xx600276_convert,33.52,33.96,32.5,33.52,0.0045,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-01,xx600276_convert,33.75,39.0,33.75,38.94,0.1617,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-08,xx600276_convert,39.0,41.59,37.81,38.45,-0.0087,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-15,xx600276_convert,38.46,38.9,36.58,37.24,-0.0315,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-22,xx600276_convert,37.2,39.65,36.62,39.0,0.0473,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-29,xx600276_convert,39.0,39.38,35.18,35.29,-0.0951,sell,0,1000000.0,1000000.0,0.0,0.0
2022-08-05,xx600276_convert,35.28,38.09,33.88,38.03,0.0776,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-12,xx600276_convert,38.18,38.55,36.43,37.44,-0.0155,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-19,xx600276_convert,37.37,37.65,35.72,35.9,-0.0411,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-26,xx600276_convert,34.51,35.63,33.6,34.77,-0.0315,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-02,xx600276_convert,34.15,35.18,33.38,33.9,-0.025,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-09,xx600276_convert,33.8,34.87,33.16,34.78,0.026,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-16,xx600276_convert,34.8,35.99,34.58,34.83,0.0014,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-23,xx600276_convert,34.92,35.32,32.33,32.93,-0.0546,sell,0,1000000.0,1000000.0,0.0,0.0
2022-09-30,xx600276_convert,32.93,35.94,31.88,35.1,0.0659,keep,0,1000000.0,1000000.0,0.0,0.0
2022-10-14,xx600276_convert,35.0,37.99,32.12,37.99,0.0823,keep,0,1000000.0,1000000.0,0.0,0.0
2022-10-21,xx600276_convert,38.23,40.66,38.23,39.97,0.0521,keep,0,1000000.0,1000000.0,0.0,0.0
2022-10-28,xx600276_convert,40.0,40.39,37.42,38.95,-0.0255,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-04,xx600276_convert,38.16,43.21,38.15,41.8,0.0732,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-11,xx600276_convert,41.75,42.08,39.22,39.22,-0.0617,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-18,xx600276_convert,39.34,41.58,39.27,40.27,0.0268,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-25,xx600276_convert,39.8,41.75,38.8,39.63,-0.0159,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-02,xx600276_convert,38.9,40.96,38.61,40.5,0.022,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-09,xx600276_convert,40.5,40.88,38.7,38.82,-0.0415,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-16,xx600276_convert,38.9,39.55,37.71,38.0,-0.0211,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-23,xx600276_convert,38.08,38.24,35.93,36.75,-0.0329,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-30,xx600276_convert,36.71,38.85,36.68,38.53,0.0484,keep,0,1000000.0,1000000.0,0.0,0.0
2023-01-06,xx600276_convert,38.62,39.87,38.11,39.31,0.0202,keep,0,1000000.0,1000000.0,0.0,0.0
2023-01-13,xx600276_convert,39.28,39.9,37.74,39.27,-0.001,keep,0,1000000.0,1000000.0,0.0,0.0
2023-01-20,xx600276_convert,39.27,44.88,39.27,43.54,0.1087,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-03,xx600276_convert,43.9,44.44,41.98,42.8,-0.017,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-10,xx600276_convert,42.8,43.96,41.84,43.6,0.0187,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-17,xx600276_convert,44.31,45.99,43.31,44.17,0.0131,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-24,xx600276_convert,44.16,45.45,43.09,43.19,-0.0222,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-03,xx600276_convert,42.9,44.43,42.6,43.4,0.0049,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-10,xx600276_convert,43.5,43.8,41.33,41.86,-0.0355,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-17,xx600276_convert,41.53,42.46,40.7,40.82,-0.0248,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-24,xx600276_convert,40.88,42.96,40.09,41.7,0.0216,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-31,xx600276_convert,41.7,43.46,40.9,42.82,0.0269,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-07,xx600276_convert,42.65,45.3,42.1,45.15,0.0544,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-14,xx600276_convert,45.15,48.63,44.9,47.72,0.0569,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-21,xx600276_convert,47.8,50.3,47.32,47.32,-0.0084,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-28,xx600276_convert,47.33,49.32,47.02,48.65,0.0281,keep,0,1000000.0,1000000.0,0.0,0.0
