date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx000792_convert,35.71,35.9,31.93,31.95,-0.0972,,,,,,,,
2022-01-14,xx000792_convert,32.1,32.98,29.54,30.25,-0.0532,,,,,,,,
2022-01-21,xx000792_convert,30.2,31.23,26.24,27.28,-0.0982,,,,,,,,
2022-01-28,xx000792_convert,27.26,31.0,27.03,30.01,0.1001,,,,,,,,
2022-02-11,xx000792_convert,31.05,31.3,28.5,29.99,-0.0007,,,,,,,,
2022-02-18,xx000792_convert,29.7,33.81,29.19,32.79,0.0934,,,,,,,,
2022-02-25,xx000792_convert,33.0,35.35,32.21,34.46,0.0509,,,,,,,,
2022-03-04,xx000792_convert,34.89,35.8,32.55,32.86,-0.0464,,,,,,,,
2022-03-11,xx000792_convert,33.18,34.31,27.97,30.0,-0.087,,,,,,,,
2022-03-18,xx000792_convert,30.03,30.8,27.7,28.87,-0.0377,,,,,,,,
2022-03-25,xx000792_convert,28.8,32.47,28.44,31.63,0.0956,buy,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx000792_convert,31.28,32.26,29.51,30.02,-0.0509,sell,6300,802823.72,991949.72,189126.0,0.1907,49.28,
2022-04-08,xx000792_convert,30.02,32.6,29.04,31.86,0.0613,buy,5040,840589.0599999999,1001163.46,160574.4,0.1604,9.45,37.81
2022-04-15,xx000792_convert,31.51,31.56,28.47,28.58,-0.103,sell,10340,673491.2999999999,969008.4999999999,295517.2,0.305,41.76,
2022-04-22,xx000792_convert,28.2,31.12,27.57,28.63,0.0017,sell,8272,731715.35,968542.71,236827.36,0.2445,14.57,58.3
2022-04-29,xx000792_convert,27.99,29.26,25.21,28.93,0.0105,buy,6618,777936.42,969395.16,191458.74,0.1975,11.57,46.28
2022-05-06,xx000792_convert,28.94,29.64,27.98,28.15,-0.027,keep,11918,624463.06,959954.76,335491.7,0.3495,38.36,
2022-05-13,xx000792_convert,28.0,29.64,27.6,27.89,-0.0092,keep,11918,624463.06,956856.0800000001,332393.02,0.3474,,
2022-05-20,xx000792_convert,28.19,30.55,27.88,30.15,0.081,buy,11918,624463.06,983790.76,359327.7,0.3652,,
2022-05-27,xx000792_convert,30.47,32.5,29.81,30.9,0.0249,buy,15918,502512.5800000001,994378.78,491866.2,0.4946,30.48,
2022-06-02,xx000792_convert,30.9,32.16,30.32,30.42,-0.0155,keep,19118,403575.8500000001,985145.4100000001,581569.56,0.5903,24.73,
2022-06-10,xx000792_convert,30.5,32.97,30.48,32.07,0.0542,buy,19118,403575.8500000001,1016690.1100000001,613114.26,0.603,,
2022-06-17,xx000792_convert,31.45,32.2,29.3,30.31,-0.0549,sell,21618,324906.1900000001,980147.77,655241.58,0.6685,19.66,
2022-06-24,xx000792_convert,30.68,30.78,28.5,29.36,-0.0313,sell,17295,457326.86000000004,965108.06,507781.2,0.5261,33.15,132.59
2022-07-01,xx000792_convert,29.24,32.01,29.1,30.8,0.049,buy,13836,558307.04,984455.8400000001,426148.8,0.4329,25.28,101.11
2022-07-08,xx000792_convert,30.54,35.13,30.48,33.28,0.0805,buy,17436,448299.54000000004,1028569.6200000001,580270.08,0.5642,27.5,
2022-07-15,xx000792_convert,33.15,33.55,30.09,30.13,-0.0947,buy,20136,358745.16000000003,965442.84,606697.68,0.6284,22.38,
2022-07-22,xx000792_convert,30.29,30.84,28.7,29.36,-0.0256,buy,22436,289037.74000000005,947758.7,658720.96,0.695,17.42,
2022-07-29,xx000792_convert,29.14,29.95,28.9,29.04,-0.0109,sell,24336,233638.89000000004,940356.33,706717.44,0.7515,13.85,
2022-08-05,xx000792_convert,28.88,29.24,27.45,28.59,-0.0155,buy,19469,373973.54000000004,930592.25,556618.71,0.5981,35.13,140.51
2022-08-12,xx000792_convert,28.45,29.23,28.3,28.96,0.0129,buy,22069,299959.04000000004,939077.28,639118.24,0.6806,18.5,
2022-08-19,xx000792_convert,28.96,29.46,27.99,28.15,-0.028,buy,24069,242004.55000000005,919546.9,677542.35,0.7368,14.49,
