date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx600089,21.2,21.32,19.4,19.68,-0.07,,,,,,,,
2022-01-14,xx600089,19.7,20.1,18.8,19.52,-0.01,,,,,,,,
2022-01-21,xx600089,19.95,20.45,19.35,19.42,-0.01,,,,,,,,
2022-01-28,xx600089,19.39,19.82,17.93,18.65,-0.04,,,,,,,,
2022-02-11,xx600089,18.97,19.87,18.97,19.14,0.03,,,,,,,,
2022-02-18,xx600089,18.96,20.18,18.71,19.95,0.04,,,,,,,,
2022-02-25,xx600089,19.93,20.8,19.58,20.1,0.01,,,,,,,,
2022-03-04,xx600089,20.09,21.13,19.85,20.02,-0.0,,,,,,,,
2022-03-11,xx600089,19.91,21.19,18.3,21.18,0.06,,,,,,,,
2022-03-18,xx600089,21.01,21.48,19.7,20.66,-0.02,,,,,,,,
2022-03-25,xx600089,20.53,20.95,19.35,19.35,-0.06,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx600089,19.37,20.74,19.36,20.63,0.07,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx600089,20.4,20.5,19.4,19.6,-0.05,sell,9700,992093.51,190120.0,0.19,801973.51,49.49,
2022-04-15,xx600089,19.63,19.9,18.68,19.69,0.0,keep,7760,992783.13,152794.4,0.15,839988.73,9.52,38.06
2022-04-22,xx600089,19.5,20.32,18.5,18.99,-0.04,sell,7760,987351.13,147362.4,0.15,839988.73,,
2022-04-29,xx600089,18.85,19.55,17.53,19.38,0.02,keep,6208,989502.9,120311.04,0.12,869191.86,7.31,29.24
2022-05-06,xx600089,19.52,19.57,18.65,18.75,-0.03,keep,6208,985591.86,116400.0,0.12,869191.86,,
2022-05-13,xx600089,18.72,20.44,18.38,20.09,0.07,keep,6208,993910.58,124718.72,0.13,869191.86,,
2022-05-20,xx600089,20.29,21.86,19.91,21.56,0.07,keep,6208,1003036.34,133844.48,0.13,869191.86,,
2022-05-27,xx600089,21.35,22.0,20.93,21.42,-0.01,keep,6208,1002167.22,132975.36,0.13,869191.86,,
2022-06-02,xx600089,21.63,22.79,21.18,22.54,0.05,keep,6208,1009120.1799999999,139928.32,0.14,869191.86,,
2022-06-10,xx600089,22.73,25.9,22.6,25.48,0.13,keep,6208,1027371.7,158179.84,0.15,869191.86,,
2022-06-17,xx600089,25.81,28.78,25.75,28.15,0.1,keep,6208,1043947.0599999999,174755.2,0.17,869191.86,,
2022-06-24,xx600089,28.4,28.68,24.88,26.71,-0.03,keep,6349,1038773.65,169581.79,0.16,869191.86,,
2022-07-01,xx600089,26.75,28.8,25.42,27.67,0.04,keep,6349,1044868.69,175676.83,0.17,869191.86,,
2022-07-08,xx600089,28.0,30.84,27.28,28.43,0.03,keep,6349,1049693.93,180502.07,0.17,869191.86,,
2022-07-15,xx600089,28.6,28.6,26.61,27.18,-0.04,keep,6349,1041757.6799999999,172565.82,0.17,869191.86,,
2022-07-22,xx600089,27.22,27.45,25.81,26.11,-0.04,keep,6349,1034964.25,165772.39,0.16,869191.86,,
2022-07-29,xx600089,26.05,26.08,24.87,24.98,-0.04,keep,6349,1027789.88,158598.02,0.15,869191.86,,
2022-08-05,xx600089,24.78,24.82,23.12,24.1,-0.04,keep,6349,1022202.76,153010.9,0.15,869191.86,,
2022-08-12,xx600089,23.81,24.75,23.58,23.89,-0.01,keep,6349,1020869.47,151677.61,0.15,869191.86,,
2022-08-19,xx600089,23.94,26.65,23.84,25.96,0.09,keep,6349,1034011.9,164820.04,0.16,869191.86,,
2022-08-26,xx600089,25.8,25.99,24.68,25.46,-0.02,keep,6349,1030837.4,161645.54,0.16,869191.86,,
2022-09-02,xx600089,25.47,27.2,23.92,24.09,-0.05,keep,6349,1022139.27,152947.41,0.15,869191.86,,
2022-09-09,xx600089,23.86,26.02,23.8,25.09,0.04,keep,6349,1028488.27,159296.41,0.15,869191.86,,
2022-09-16,xx600089,25.09,25.28,22.53,22.56,-0.1,keep,6349,1012425.3,143233.44,0.14,869191.86,,
2022-09-23,xx600089,22.56,23.22,22.12,22.33,-0.01,keep,6349,1010965.03,141773.17,0.14,869191.86,,
2022-09-30,xx600089,22.01,22.68,21.45,21.67,-0.03,keep,6349,1006774.69,137582.83,0.14,869191.86,,
2022-10-14,xx600089,21.91,23.27,21.19,22.85,0.05,keep,6349,1014266.51,145074.65,0.14,869191.86,,
2022-10-21,xx600089,22.58,23.06,21.47,21.73,-0.05,keep,6349,1007155.63,137963.77,0.14,869191.86,,
2022-10-28,xx600089,21.8,22.32,20.6,20.73,-0.05,keep,6349,1000806.63,131614.77,0.13,869191.86,,
2022-11-04,xx600089,20.6,22.08,20.3,22.03,0.06,keep,6349,1009060.33,139868.47,0.14,869191.86,,
2022-11-11,xx600089,22.0,22.6,21.42,21.8,-0.01,keep,6349,1007600.06,138408.2,0.14,869191.86,,
2022-11-18,xx600089,21.89,22.24,21.34,21.64,-0.01,keep,6349,1006584.22,137392.36,0.14,869191.86,,
2022-11-25,xx600089,21.42,22.1,21.29,21.54,-0.0,keep,6349,1005949.32,136757.46,0.14,869191.86,,
2022-12-02,xx600089,21.2,21.94,20.68,21.41,-0.01,keep,6349,1005123.95,135932.09,0.14,869191.86,,
2022-12-09,xx600089,21.46,21.57,20.86,21.06,-0.02,keep,6349,1002901.8,133709.94,0.13,869191.86,,
2022-12-16,xx600089,20.99,20.99,20.26,20.42,-0.03,keep,6349,998838.44,129646.58,0.13,869191.86,,
2022-12-23,xx600089,20.3,20.46,18.42,18.59,-0.09,keep,6349,987219.77,118027.91,0.12,869191.86,,
2022-12-30,xx600089,18.59,20.2,18.5,20.08,0.08,keep,6349,996679.78,127487.92,0.13,869191.86,,
2023-01-06,xx600089,20.01,20.52,19.6,20.19,0.01,keep,6349,997378.17,128186.31,0.13,869191.86,,
2023-01-13,xx600089,20.28,20.43,19.95,20.12,-0.0,keep,6349,996933.74,127741.88,0.13,869191.86,,
2023-01-20,xx600089,20.12,21.28,20.05,21.24,0.06,keep,6349,1004044.62,134852.76,0.13,869191.86,,
2023-02-03,xx600089,21.51,21.73,20.91,21.11,-0.01,keep,6349,1003219.25,134027.39,0.13,869191.86,,
2023-02-10,xx600089,21.03,21.38,20.97,21.09,-0.0,keep,6349,1003092.27,133900.41,0.13,869191.86,,
2023-02-17,xx600089,21.12,21.44,20.45,20.53,-0.03,keep,6349,999536.83,130344.97,0.13,869191.86,,
2023-02-24,xx600089,20.5,21.94,20.36,21.41,0.04,keep,6349,1005123.95,135932.09,0.14,869191.86,,
2023-03-03,xx600089,21.28,21.77,21.21,21.62,0.01,keep,6349,1006457.24,137265.38,0.14,869191.86,,
2023-03-10,xx600089,21.65,22.14,20.65,20.68,-0.04,keep,6349,1000489.1799999999,131297.32,0.13,869191.86,,
2023-03-17,xx600089,21.5,22.75,21.39,21.88,0.06,keep,6349,1008107.98,138916.12,0.14,869191.86,,
2023-03-24,xx600089,21.84,22.01,21.3,21.48,-0.02,keep,6349,1005568.38,136376.52,0.14,869191.86,,
2023-03-31,xx600089,21.48,22.12,21.23,21.71,0.01,keep,6349,1007028.65,137836.79,0.14,869191.86,,
