date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx002475,50.2,51.32,45.72,46.61,-0.05,,,,,,,,
2022-01-14,xx002475,46.0,49.88,44.51,46.3,-0.01,,,,,,,,
2022-01-21,xx002475,45.99,49.42,45.88,47.19,0.02,,,,,,,,
2022-01-28,xx002475,46.85,50.59,45.66,46.66,-0.01,,,,,,,,
2022-02-11,xx002475,47.4,47.49,40.91,41.05,-0.12,,,,,,,,
2022-02-18,xx002475,41.82,45.8,41.4,43.55,0.06,,,,,,,,
2022-02-25,xx002475,43.16,44.3,39.52,43.27,-0.01,,,,,,,,
2022-03-04,xx002475,42.94,43.92,37.77,38.27,-0.12,,,,,,,,
2022-03-11,xx002475,37.3,38.9,34.5,35.8,-0.06,,,,,,,,
2022-03-18,xx002475,35.61,35.7,31.78,34.9,-0.03,,,,,,,,
2022-03-25,xx002475,36.21,36.28,33.52,33.59,-0.04,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx002475,33.05,33.66,30.45,31.3,-0.07,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx002475,31.34,31.38,29.1,29.34,-0.06,sell,6300,987287.62,184842.0,0.19,802445.62,49.38,
2022-04-15,xx002475,29.28,29.48,27.8,29.22,-0.0,keep,5040,986548.52,147268.8,0.15,839279.72,9.22,36.88
2022-04-22,xx002475,29.12,30.25,28.33,29.0,-0.01,sell,5040,985439.72,146160.0,0.15,839279.72,,
2022-04-29,xx002475,28.47,31.19,25.61,30.88,0.06,keep,4032,992439.7000000001,124508.16,0.13,867931.54,7.17,28.69
2022-05-06,xx002475,31.5,31.5,28.7,29.18,-0.06,keep,4032,985585.3,117653.76,0.12,867931.54,,
2022-05-13,xx002475,28.92,31.9,27.2,30.23,0.04,keep,4032,989818.9,121887.36,0.12,867931.54,,
2022-05-20,xx002475,30.61,31.3,29.5,30.99,0.03,keep,4032,992883.22,124951.68,0.13,867931.54,,
2022-05-27,xx002475,30.85,31.65,28.53,31.06,0.0,keep,4032,993165.4600000001,125233.92,0.13,867931.54,,
2022-06-02,xx002475,31.14,34.0,30.5,33.5,0.08,keep,4032,1003003.54,135072.0,0.13,867931.54,,
2022-06-10,xx002475,35.01,36.56,32.83,34.18,0.02,keep,4032,1005745.3,137813.76,0.14,867931.54,,
2022-06-17,xx002475,33.61,34.12,31.89,33.27,-0.03,keep,4032,1002076.18,134144.64,0.13,867931.54,,
2022-06-24,xx002475,33.4,34.48,31.21,32.41,-0.03,keep,4032,998608.66,130677.12,0.13,867931.54,,
2022-07-01,xx002475,32.4,34.97,31.98,34.11,0.05,keep,4032,1005463.06,137531.52,0.14,867931.54,,
2022-07-08,xx002475,33.5,35.08,29.9,34.64,0.02,keep,4032,1007600.02,139668.48,0.14,867931.54,,
2022-07-15,xx002475,34.47,34.58,31.85,33.0,-0.04,sell,4045,1001416.54,133485.0,0.13,867931.54,,
2022-07-22,xx002475,33.02,33.35,30.77,31.17,-0.06,sell,3236,995469.36,100866.12,0.1,894603.24,6.68,26.71
2022-07-29,xx002475,31.17,34.57,30.42,33.95,0.09,keep,2589,1002635.11,87896.55,0.09,914738.56,5.04,20.16
2022-08-05,xx002475,33.96,36.43,33.2,34.72,0.02,keep,2589,1004628.6399999999,89890.08,0.09,914738.56,,
2022-08-12,xx002475,34.54,38.28,34.48,36.96,0.06,keep,2589,1010428.0,95689.44,0.09,914738.56,,
2022-08-19,xx002475,37.16,39.1,36.04,37.4,0.01,keep,2589,1011567.1599999999,96828.6,0.1,914738.56,,
2022-08-26,xx002475,37.2,40.2,36.49,38.7,0.03,keep,2589,1014932.86,100194.3,0.1,914738.56,,
2022-09-02,xx002475,38.05,39.61,35.9,37.9,-0.02,keep,2589,1012861.6599999999,98123.1,0.1,914738.56,,
2022-09-09,xx002475,37.78,38.28,35.29,36.24,-0.04,keep,2589,1008563.9199999999,93825.36,0.09,914738.56,,
2022-09-16,xx002475,37.1,38.2,34.01,34.18,-0.06,keep,2589,1003230.58,88492.02,0.09,914738.56,,
2022-09-23,xx002475,33.8,34.42,31.53,31.89,-0.07,keep,2589,997301.7699999999,82563.21,0.08,914738.56,,
2022-09-30,xx002475,31.55,32.38,29.12,29.4,-0.08,keep,2589,990855.1599999999,76116.6,0.08,914738.56,,
2022-10-14,xx002475,29.4,29.84,27.4,29.59,0.01,keep,2589,991347.07,76608.51,0.08,914738.56,,
2022-10-21,xx002475,29.12,31.13,28.25,28.39,-0.04,keep,2589,988240.2699999999,73501.71,0.07,914738.56,,
2022-10-28,xx002475,28.39,28.95,26.49,26.63,-0.06,keep,2589,983683.6299999999,68945.07,0.07,914738.56,,
2022-11-04,xx002475,28.16,32.25,27.75,31.78,0.19,keep,2589,997016.98,82278.42,0.08,914738.56,,
2022-11-11,xx002475,33.01,33.49,29.57,31.43,-0.01,keep,2589,996110.83,81372.27,0.08,914738.56,,
2022-11-18,xx002475,31.71,34.45,31.5,32.62,0.04,keep,2589,999191.74,84453.18,0.08,914738.56,,
2022-11-25,xx002475,32.22,33.05,31.39,31.39,-0.04,keep,2589,996007.2699999999,81268.71,0.08,914738.56,,
2022-12-02,xx002475,30.2,32.09,30.0,30.65,-0.02,keep,2589,994091.4099999999,79352.85,0.08,914738.56,,
2022-12-09,xx002475,30.37,32.5,29.8,31.95,0.04,keep,2589,997457.11,82718.55,0.08,914738.56,,
2022-12-16,xx002475,31.67,33.06,30.93,31.71,-0.01,keep,2589,996835.75,82097.19,0.08,914738.56,,
2022-12-23,xx002475,31.49,32.1,30.29,31.46,-0.01,keep,2589,996188.5,81449.94,0.08,914738.56,,
2022-12-30,xx002475,31.46,32.79,31.41,31.75,0.01,keep,2589,996939.3099999999,82200.75,0.08,914738.56,,
2023-01-06,xx002475,31.63,32.12,28.37,28.85,-0.09,keep,2589,989431.21,74692.65,0.08,914738.56,,
2023-01-13,xx002475,28.83,30.1,28.71,29.24,0.01,keep,2589,990440.9199999999,75702.36,0.08,914738.56,,
2023-01-20,xx002475,29.06,31.43,29.03,31.09,0.06,keep,2589,995230.57,80492.01,0.08,914738.56,,
2023-02-03,xx002475,32.03,33.48,31.89,32.78,0.05,keep,2589,999605.98,84867.42,0.08,914738.56,,
2023-02-10,xx002475,32.28,32.56,31.43,32.13,-0.02,keep,2589,997923.1299999999,83184.57,0.08,914738.56,,
2023-02-17,xx002475,31.77,34.0,31.68,31.75,-0.01,keep,2589,996939.3099999999,82200.75,0.08,914738.56,,
2023-02-24,xx002475,31.6,32.3,30.33,31.0,-0.02,keep,2589,994997.5599999999,80259.0,0.08,914738.56,,
2023-03-03,xx002475,30.99,31.16,29.75,30.25,-0.02,keep,2589,993055.8099999999,78317.25,0.08,914738.56,,
2023-03-10,xx002475,30.25,30.32,28.75,28.8,-0.05,keep,2589,989301.7599999999,74563.2,0.08,914738.56,,
2023-03-17,xx002475,28.68,29.28,27.5,27.59,-0.04,keep,2589,986169.07,71430.51,0.07,914738.56,,
2023-03-24,xx002475,27.6,31.51,27.2,31.3,0.13,keep,2589,995774.2599999999,81035.7,0.08,914738.56,,
2023-03-31,xx002475,31.3,31.9,29.63,30.31,-0.03,keep,2589,993211.1499999999,78472.59,0.08,914738.56,,
2023-04-07,xx002475,30.31,31.95,30.19,31.1,0.03,keep,2589,995256.46,80517.9,0.08,914738.56,,
2023-04-14,xx002475,31.1,32.1,30.08,30.57,-0.02,keep,2589,993884.2899999999,79145.73,0.08,914738.56,,
2023-04-21,xx002475,30.4,30.4,27.62,27.72,-0.09,keep,2589,986505.6399999999,71767.08,0.07,914738.56,,
2023-04-28,xx002475,27.72,27.84,25.0,26.1,-0.06,keep,2589,982311.46,67572.9,0.07,914738.56,,
2023-05-05,xx002475,26.05,26.07,25.38,25.84,-0.01,keep,2589,981638.32,66899.76,0.07,914738.56,,
2023-05-12,xx002475,26.0,26.97,25.27,26.38,0.02,keep,2589,983036.3799999999,68297.82,0.07,914738.56,,
2023-05-19,xx002475,26.42,28.53,26.15,28.12,0.07,keep,2589,987541.24,72802.68,0.07,914738.56,,
2023-05-26,xx002475,28.1,28.43,27.07,27.45,-0.02,keep,2589,985806.61,71068.05,0.07,914738.56,,
2023-06-02,xx002475,27.6,29.22,26.85,28.79,0.05,keep,2589,989275.8699999999,74537.31,0.08,914738.56,,
2023-06-09,xx002475,28.78,28.8,26.15,27.18,-0.06,,2589,985107.58,70369.02,0.07,914738.56,,
