date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission
2022-01-07,xxx13_convert,204.0,218.93,203.34,215.5,0.0706,,,,,,,
2022-01-14,xxx13_convert,214.26,226.89,207.13,225.96,0.0486,,,,,,,
2022-01-21,xxx13_convert,224.5,229.67,204.57,205.44,-0.0908,,,,,,,
2022-01-28,xxx13_convert,199.85,206.21,183.77,190.57,-0.0724,,,,,,,
2022-02-04,xxx13_convert,190.73,209.1,190.0,206.45,0.0834,,,,,,,
2022-02-11,xxx13_convert,205.79,223.23,205.42,212.3,0.0283,,,,,,,
2022-02-18,xxx13_convert,213.0,219.68,208.6,209.03,-0.0153,,,,,,,
2022-02-25,xxx13_convert,205.0,206.9,186.88,201.48,-0.0361,,,,,,,
2022-03-04,xxx13_convert,198.58,207.31,178.97,180.84,-0.1024,,,,,,,
2022-03-11,xxx13_convert,181.03,184.86,167.58,176.23,-0.0255,,,,,,,
2022-03-18,xxx13_convert,175.88,193.38,172.57,192.83,0.0942,buy,0,1000000,1000000,0.0,0.0,
2022-03-25,xxx13_convert,184.4,192.86,180.61,188.95,-0.0201,buy,1084,800099.56,1004921.3600000001,204821.8,0.2038,0.0
2022-04-01,xxx13_convert,188.43,197.58,184.47,190.76,0.0095,buy,1933,640114.0,1008853.08,368739.08,0.3655,0.0
2022-04-08,xxx13_convert,190.02,192.35,173.87,175.2,-0.0816,keep,2606,512223.81,968795.01,456571.2,0.4713,0.0
2022-04-14,xxx13_convert,173.84,185.54,173.4,181.94,0.0384,keep,2606,512223.81,986359.45,474135.64,0.4807,
2022-04-22,xxx13_convert,181.45,189.85,176.5,176.92,-0.0276,keep,2606,512223.81,973277.33,461053.52,0.4737,
2022-04-29,xxx13_convert,174.51,176.08,146.0,148.84,-0.1587,sell,2606,512223.81,900100.8500000001,387877.04,0.4309,
2022-05-06,xxx13_convert,148.02,157.99,143.38,148.9,0.0005,sell,2085,589335.3386235901,899791.8386235901,310456.5,0.345,1.6814
2022-05-13,xxx13_convert,146.0,146.95,120.28,127.2,-0.1457,sell,1668,650211.84056616,862381.44056616,212169.6,0.246,1.3281
2022-05-20,xxx13_convert,127.05,132.83,117.08,120.7,-0.0512,sell,1335,692515.23254844,853649.73254844,161134.5,0.1888,0.928
2022-05-27,xxx13_convert,121.7,132.23,117.29,132.23,0.0956,keep,1068,725005.7484596099,866227.3884596099,141221.64,0.163,0.7141
2022-06-03,xxx13_convert,131.03,140.7,127.01,139.25,0.0531,keep,1068,725005.7484596099,873724.7484596099,148719.0,0.1702,
2022-06-10,xxx13_convert,139.99,142.21,126.85,127.0,-0.0881,keep,1068,725005.7484596099,860641.7484596099,135636.0,0.1576,
2022-06-17,xxx13_convert,123.0,138.98,113.02,136.8,0.0772,keep,1068,725005.7484596099,871108.14845961,146102.4,0.1677,
2022-06-24,xxx13_convert,139.17,141.87,130.09,141.53,0.0345,keep,1068,725005.7484596099,876159.78845961,151154.04,0.1725,
2022-07-01,xxx13_convert,140.28,147.18,131.6,139.84,-0.012,keep,1068,725005.7484596099,874354.8684596099,149349.12,0.1708,
2022-07-08,xxx13_convert,136.25,142.28,131.29,139.07,-0.0054,keep,1068,725005.7484596099,873532.5084596099,148526.76,0.17,
2022-07-15,xxx13_convert,137.77,149.74,134.89,147.74,0.0623,keep,1068,725005.7484596099,882792.06845961,157786.32,0.1787,
2022-07-22,xxx13_convert,153.31,163.34,147.2,158.16,0.0705,keep,1068,725005.7484596099,893920.6284596099,168914.88,0.189,
2022-07-29,xxx13_convert,156.94,162.74,152.8,159.31,0.0073,keep,1068,725005.7484596099,895148.82845961,170143.08,0.1901,
2022-08-05,xxx13_convert,165.95,171.76,162.33,165.04,0.0361,keep,1068,725005.7484596099,901268.4684596099,176262.72,0.1956,
2022-08-12,xxx13_convert,166.41,171.76,163.45,169.99,0.0301,keep,1068,725005.7484596099,906555.06845961,181549.32,0.2003,
2022-08-19,xxx13_convert,169.29,173.85,162.58,162.92,-0.0417,keep,1068,725005.7484596099,899004.30845961,173998.56,0.1935,
2022-08-26,xxx13_convert,159.4,171.37,157.91,164.53,0.01,keep,1068,725005.7484596099,900723.78845961,175718.04,0.1951,
2022-09-02,xxx13_convert,162.28,169.92,150.82,151.82,-0.0773,keep,1068,725005.7484596099,887149.5084596099,162143.76,0.1828,
2022-09-09,xxx13_convert,152.39,159.75,150.46,157.52,0.0376,keep,1068,725005.7484596099,893237.1084596099,168231.36,0.1883,
2022-09-16,xxx13_convert,158.46,160.97,141.35,144.29,-0.0841,keep,1068,725005.7484596099,879107.4684596099,154101.72,0.1753,
2022-09-23,xxx13_convert,142.62,149.87,129.5,131.26,-0.0904,keep,1068,725005.7484596099,865191.4284596099,140185.68,0.162,
2022-09-30,xxx13_convert,129.77,133.89,120.99,121.08,-0.0776,keep,1068,725005.7484596099,854319.1884596099,129313.44,0.1514,
2022-10-07,xxx13_convert,122.0,133.57,121.02,129.79,0.0719,keep,1068,725005.7484596099,863621.4684596099,138615.72,0.1605,
2022-10-14,xxx13_convert,131.42,136.41,124.17,133.15,0.026,keep,1068,725005.7484596099,867209.9484596099,142204.2,0.164,
2022-10-21,xxx13_convert,136.98,141.88,133.26,141.32,0.0613,keep,1068,725005.7484596099,875935.5084596099,150929.76,0.1723,
2022-10-28,xxx13_convert,142.85,150.14,132.21,143.84,0.0179,keep,1068,725005.7484596099,878626.8684596099,153621.12,0.1748,
2022-11-04,xxx13_convert,141.88,160.98,139.52,160.01,0.1125,keep,1068,725005.7484596099,895896.4284596099,170890.68,0.1907,
2022-11-11,xxx13_convert,161.4,179.32,160.63,177.49,0.1093,keep,1068,725005.7484596099,914565.06845961,189559.32,0.2073,
2022-11-18,xxx13_convert,176.5,178.19,168.52,173.89,-0.0203,keep,1068,725005.7484596099,910720.26845961,185714.52,0.2039,
2022-11-25,xxx13_convert,172.53,178.46,171.0,178.36,0.0257,keep,1068,725005.7484596099,915494.2284596099,190488.48,0.2081,
2022-12-02,xxx13_convert,176.17,183.45,171.7,182.87,0.0253,keep,1068,725005.7484596099,920310.90845961,195305.16,0.2122,
2022-12-09,xxx13_convert,182.0,188.45,174.62,179.54,-0.0181,keep,1068,725005.7484596099,916754.4684596099,191748.72,0.2092,
2022-12-16,xxx13_convert,180.8,191.11,180.5,184.7,0.0287,buy,1068,725005.7484596099,922265.3484596099,197259.6,0.2139,
2022-12-23,xxx13_convert,184.92,196.4,184.71,189.06,0.0236,buy,1852,580020.6284596099,930159.7484596099,350139.12,0.3764,0.0
2022-12-30,xxx13_convert,189.58,192.44,186.19,190.49,0.0076,keep,2463,464181.13845960994,933358.0084596099,469176.87,0.5027,0.0
2023-01-06,xxx13_convert,192.95,213.04,192.4,213.0,0.1181,keep,2463,464181.13845960994,988800.1384596099,524619.0,0.5306,
2023-01-13,xxx13_convert,212.36,216.64,203.46,214.13,0.0053,keep,2463,464181.13845960994,991583.3284596099,527402.19,0.5319,
2023-01-20,xxx13_convert,212.71,213.42,204.78,206.76,-0.0345,keep,2463,464181.13845960994,973431.01845961,509249.88,0.5231,
2023-01-27,xxx13_convert,208.36,214.75,203.11,211.17,0.0213,keep,2463,464181.13845960994,984292.8484596099,520111.71,0.5284,
2023-02-03,xxx13_convert,209.19,218.97,205.62,206.01,-0.0244,keep,2463,464181.13845960994,971583.76845961,507402.63,0.5222,
2023-02-10,xxx13_convert,205.19,215.77,203.69,212.89,0.0333,keep,2463,464181.13845960994,988529.2084596099,524348.07,0.5304,
2023-02-17,xxx13_convert,213.6,221.33,207.62,211.66,-0.0058,keep,2463,464181.13845960994,985499.7184596099,521318.58,0.529,
2023-02-24,xxx13_convert,208.99,210.84,197.36,198.15,-0.0639,keep,2463,464181.13845960994,952224.58845961,488043.45,0.5125,
2023-03-03,xxx13_convert,199.87,216.12,199.06,215.11,0.0855,buy,2463,464181.13845960994,993997.06845961,529815.93,0.533,
2023-03-10,xxx13_convert,214.12,214.75,197.79,203.07,-0.056,buy,2896,371462.84845960996,959553.56845961,588090.72,0.6129,0.0
2023-03-17,xxx13_convert,200.2,213.56,192.41,201.05,-0.01,buy,3267,297184.93845961,954015.2884596101,656830.35,0.6885,0.0
2023-03-24,xxx13_convert,201.12,207.86,193.92,197.53,-0.0175,buy,3562,237851.58845960998,941453.44845961,703601.86,0.7474,0.0
2023-03-31,xxx13_convert,198.63,214.8,198.63,212.43,0.0755,buy,3801,190376.62845961,997823.05845961,807446.43,0.8092,0.0
2023-04-06,xxx13_convert,212.8,218.57,208.22,211.37,-0.005,keep,3979,152496.44845961,993537.67845961,841041.23,0.8465,0.0
2023-04-14,xxx13_convert,211.0,214.5,198.15,201.71,-0.0457,buy,3979,152496.44845961,955100.5384596101,802604.09,0.8403,
2023-04-21,xxx13_convert,202.0,210.87,200.8,205.15,0.0171,buy,4129,122194.94845961,969259.29845961,847064.35,0.8739,0.0
2023-04-28,xxx13_convert,204.87,211.7,201.12,206.78,0.008,buy,4248,97814.22845960999,976215.6684596101,878401.44,0.8998,0.0
2023-05-05,xxx13_convert,206.25,208.52,193.27,198.34,-0.0408,buy,4342,78425.78845960999,939618.06845961,861192.28,0.9165,0.0
