date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos
2022-01-07,xxx48_convert,416.57,417.84,392.88,393.61,-0.0515,,,,,,
2022-01-14,xxx48_convert,387.4,394.31,371.5,372.0,-0.0548,,,,,,
2022-01-21,xxx48_convert,366.1,368.7,347.18,349.1,-0.0616,,,,,,
2022-01-28,xxx48_convert,343.78,366.72,343.61,366.54,0.0499,,,,,,
2022-02-04,xxx48_convert,364.81,374.67,354.25,359.67,-0.0188,,,,,,
2022-02-11,xxx48_convert,360.26,367.46,348.56,350.29,-0.0262,,,,,,
2022-02-18,xxx48_convert,348.0,357.42,344.1,346.87,-0.0098,,,,,,
2022-02-25,xxx48_convert,335.09,336.69,299.29,316.65,-0.0871,,,,,,
2022-03-04,xxx48_convert,312.97,331.19,310.48,324.26,0.024,,,,,,
2022-03-11,xxx48_convert,324.26,329.6,308.75,316.79,-0.023,,,,,,
2022-03-18,xxx48_convert,322.91,340.74,316.21,340.74,0.0757,keep,0,1000000,1000000,0.0,0.0
2022-03-25,xxx48_convert,338.04,340.69,308.3,310.68,-0.0883,keep,0,1000000,1000000.0,0.0,0.0
2022-04-01,xxx48_convert,311.0,321.0,298.89,301.89,-0.0282,keep,0,1000000,1000000.0,0.0,0.0
2022-04-08,xxx48_convert,301.49,312.29,293.59,311.11,0.0305,keep,0,1000000,1000000.0,0.0,0.0
2022-04-14,xxx48_convert,307.81,314.17,304.33,304.52,-0.0211,keep,0,1000000,1000000.0,0.0,0.0
2022-04-22,xxx48_convert,303.0,318.4,298.72,300.11,-0.0146,keep,0,1000000,1000000.0,0.0,0.0
2022-04-29,xxx48_convert,300.0,314.54,296.27,300.4,0.0011,keep,0,1000000,1000000.0,0.0,0.0
2022-05-06,xxx48_convert,301.99,315.75,289.41,294.31,-0.0202,keep,0,1000000,1000000.0,0.0,0.0
2022-05-13,xxx48_convert,290.28,301.07,280.63,296.03,0.0058,keep,0,1000000,1000000.0,0.0,0.0
2022-05-20,xxx48_convert,294.08,310.94,279.59,287.19,-0.0299,keep,0,1000000,1000000.0,0.0,0.0
2022-05-27,xxx48_convert,289.09,308.5,280.32,308.46,0.0741,keep,0,1000000,1000000.0,0.0,0.0
2022-06-03,xxx48_convert,306.6,308.46,295.89,305.08,-0.011,keep,0,1000000,1000000.0,0.0,0.0
2022-06-10,xxx48_convert,305.56,307.61,288.64,289.24,-0.052,keep,0,1000000,1000000.0,0.0,0.0
2022-06-17,xxx48_convert,284.36,286.82,269.73,270.73,-0.064,keep,0,1000000,1000000.0,0.0,0.0
2022-06-24,xxx48_convert,273.69,283.46,264.51,283.0,0.0452,keep,0,1000000,1000000.0,0.0,0.0
