date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx17,333.04,336.1,280.55,314.26,-0.08,,,,,,
2016-02-29,xxx17,311.91,321.71,286.52,311.96,-0.01,,,,,,
2016-03-31,xxx17,315.27,346.96,314.13,340.57,0.09,,,,,,
2016-04-29,xxx17,337.27,369.33,326.93,356.33,0.05,,,,,,
2016-05-31,xxx17,358.77,366.3,345.69,363.85,0.02,,,,,,
2016-06-30,xxx17,361.56,365.92,318.0,342.53,-0.06,,,,,,
2016-07-29,xxx17,342.03,367.21,329.58,366.25,0.07,,,,,,
2016-08-31,xxx17,366.66,376.65,364.0,372.81,0.02,,,,,,
2016-09-30,xxx17,374.12,375.95,354.02,362.46,-0.03,,,,,,
2016-10-31,xxx17,361.7,364.13,336.84,341.24,-0.06,,,,,,
2016-11-30,xxx17,343.36,380.3,337.43,370.79,0.09,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx17,373.81,399.46,369.4,380.54,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx17,384.62,388.82,370.7,373.98,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx17,375.21,393.72,365.83,387.46,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx17,394.25,399.17,368.0,383.51,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx17,383.83,391.9,375.51,384.57,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx17,387.2,409.58,377.85,409.24,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx17,408.28,430.84,407.79,422.41,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx17,425.92,442.84,420.2,426.53,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx17,429.57,431.91,408.62,419.01,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx17,422.35,448.53,409.41,447.09,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx17,447.73,489.79,446.87,470.83,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx17,473.21,509.0,461.07,501.19,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx17,499.67,520.74,490.73,513.71,0.02,,0,1000000.0,0.0,0.0,1000000.0
