date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx88,71.84,76.0,66.46,72.42,-0.0,,,,,,
2016-02-29,xxx88,71.25,79.17,67.43,78.45,0.08,,,,,,
2016-03-31,xxx88,79.12,84.0,78.57,82.28,0.05,,,,,,
2016-04-29,xxx88,81.76,84.14,79.01,79.5,-0.03,,,,,,
2016-05-31,xxx88,79.45,80.51,65.5,68.78,-0.13,,,,,,
2016-06-30,xxx88,68.96,70.58,65.92,69.82,0.02,,,,,,
2016-07-29,xxx88,69.64,77.38,69.38,75.33,0.08,,,,,,
2016-08-31,xxx88,74.84,76.44,69.24,70.19,-0.07,,,,,,
2016-09-30,xxx88,70.34,71.43,67.12,68.68,-0.02,,,,,,
2016-10-31,xxx88,68.5,69.56,67.01,68.73,0.0,,,,,,
2016-11-30,xxx88,68.66,79.33,66.01,77.24,0.12,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx88,76.86,78.58,71.88,72.23,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx88,72.66,74.24,62.93,64.48,-0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx88,63.98,67.08,57.3,58.77,-0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx88,58.78,59.33,52.77,55.19,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx88,55.22,56.29,52.72,55.85,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx88,55.81,58.65,53.75,55.15,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx88,55.25,58.47,48.56,52.29,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx88,52.53,56.75,50.04,56.67,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx88,56.59,59.21,53.9,54.53,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx88,54.84,60.44,54.84,59.01,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx88,58.79,63.62,55.77,59.04,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx88,58.8,63.1,54.04,59.9,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx88,60.0,66.45,58.9,65.25,0.09,,0,1000000.0,0.0,0.0,1000000.0
