date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx36,70.93,75.41,70.16,75.3,0.05,,,,,,
2016-02-29,xxx36,75.18,80.09,73.78,74.28,-0.01,,,,,,
2016-03-31,xxx36,74.66,80.71,72.48,80.68,0.09,,,,,,
2016-04-29,xxx36,80.48,81.39,76.21,78.78,-0.02,,,,,,
2016-05-31,xxx36,78.83,81.28,75.72,78.23,-0.01,,,,,,
2016-06-30,xxx36,78.25,85.79,77.96,85.79,0.1,,,,,,
2016-07-29,xxx36,85.91,87.31,84.15,85.59,-0.0,,,,,,
2016-08-31,xxx36,85.4,86.0,79.15,79.66,-0.07,,,,,,
2016-09-30,xxx36,79.66,87.75,77.9,80.04,0.0,,,,,,
2016-10-31,xxx36,79.78,80.49,75.81,80.02,-0.0,,,,,,
2016-11-30,xxx36,80.04,80.04,73.23,73.77,-0.08,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx36,73.5,78.24,72.34,77.62,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx36,77.65,78.56,76.14,78.54,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx36,78.14,82.82,76.28,82.55,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx36,81.6,83.59,80.02,82.01,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx36,81.9,83.35,81.27,82.5,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx36,82.51,86.01,81.85,85.68,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx36,85.48,87.49,83.59,83.59,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx36,83.78,85.33,82.72,85.12,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx36,85.1,87.95,84.65,87.3,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx36,87.48,88.4,83.4,83.92,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx36,84.07,88.64,83.52,88.31,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx36,88.56,91.8,87.56,89.18,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx36,89.39,89.72,83.56,84.11,-0.06,,0,1000000.0,0.0,0.0,1000000.0
