date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx14,16.45,16.59,12.94,14.14,-0.16,,,,,,
2016-02-29,xxx14,14.05,14.09,10.99,12.52,-0.11,,,,,,
2016-03-31,xxx14,12.64,14.03,12.62,13.52,0.08,,,,,,
2016-04-29,xxx14,13.47,15.3,12.75,14.56,0.08,,,,,,
2016-05-31,xxx14,14.58,15.15,13.8,14.79,0.02,,,,,,
2016-06-30,xxx14,14.6,14.98,12.35,13.27,-0.1,,,,,,
2016-07-29,xxx14,13.19,14.7,12.45,14.49,0.09,,,,,,
2016-08-31,xxx14,14.52,16.24,14.09,16.14,0.11,,,,,,
2016-09-30,xxx14,16.15,16.15,14.81,15.65,-0.03,,,,,,
2016-10-31,xxx14,15.59,17.1,15.5,16.5,0.05,,,,,,
2016-11-30,xxx14,16.56,21.19,16.28,21.12,0.28,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx14,21.42,23.39,21.02,22.1,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx14,22.6,23.55,22.01,22.64,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx14,22.97,24.95,22.45,24.68,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx14,25.37,25.8,22.16,23.59,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx14,23.65,24.35,22.26,23.34,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx14,23.52,24.31,22.09,22.41,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx14,22.48,24.67,22.07,24.26,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx14,24.46,25.11,23.61,24.12,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx14,24.27,25.35,23.12,23.89,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx14,23.9,25.64,22.75,25.34,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx14,25.46,27.98,25.12,27.39,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx14,27.64,28.72,25.81,28.17,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx14,28.25,30.03,27.5,29.52,0.05,,0,1000000.0,0.0,0.0,1000000.0
