date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx22,180.56,182.04,160.74,171.36,-0.06,,,,,,
2016-02-29,xxx22,169.64,184.71,156.13,179.56,0.05,,,,,,
2016-03-31,xxx22,181.08,204.61,179.91,202.43,0.13,,,,,,
2016-04-29,xxx22,203.12,213.31,193.77,212.24,0.05,,,,,,
2016-05-31,xxx22,212.25,233.7,201.04,218.94,0.03,,,,,,
2016-06-30,xxx22,222.5,229.8,214.21,228.64,0.04,,,,,,
2016-07-29,xxx22,228.68,244.51,226.8,234.87,0.03,,,,,,
2016-08-31,xxx22,235.54,261.75,233.0,257.21,0.1,,,,,,
2016-09-30,xxx22,267.0,279.95,261.68,269.97,0.05,,,,,,
2016-10-31,xxx22,269.68,270.99,242.47,249.89,-0.07,,,,,,
2016-11-30,xxx22,250.0,281.43,241.5,275.31,0.1,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx22,273.55,294.87,265.78,287.92,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx22,290.24,341.5,282.54,323.95,0.12,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx22,323.85,329.1,317.02,323.06,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx22,325.76,330.91,318.93,327.32,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx22,327.5,350.38,325.02,345.16,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx22,346.29,347.25,312.49,345.55,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx22,346.5,355.0,326.4,336.85,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx22,338.26,399.95,328.65,391.91,0.16,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx22,392.84,408.83,378.98,398.54,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx22,398.93,404.72,356.11,363.42,-0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx22,364.52,374.99,308.3,334.17,-0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx22,335.62,361.28,317.93,326.21,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx22,321.94,347.48,312.53,335.96,0.03,,0,1000000.0,0.0,0.0,1000000.0
