date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx46,762.2,769.2,687.78,761.35,-0.02,,,,,,
2016-02-29,xxx46,771.26,810.35,682.01,717.22,-0.06,,,,,,
2016-03-31,xxx46,721.3,777.31,704.0,762.9,0.06,,,,,,
2016-04-29,xxx46,757.16,790.95,703.2,707.88,-0.07,,,,,,
2016-05-31,xxx46,711.92,753.48,704.05,748.85,0.06,,,,,,
2016-06-30,xxx46,748.47,751.37,678.33,703.53,-0.06,,,,,,
2016-07-29,xxx46,705.1,803.94,699.0,791.34,0.13,,,,,,
2016-08-31,xxx46,786.67,813.87,785.04,789.85,-0.0,,,,,,
2016-09-30,xxx46,791.98,819.06,783.5,804.06,0.02,,,,,,
2016-10-31,xxx46,802.55,839.0,796.23,809.9,0.01,,,,,,
2016-11-30,xxx46,810.87,816.04,743.59,775.88,-0.04,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx46,778.55,824.3,753.36,792.45,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx46,800.62,867.0,796.89,820.19,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx46,824.0,853.79,812.05,844.93,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx46,851.38,874.42,824.3,847.8,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx46,848.75,935.9,834.6,924.52,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx46,924.15,999.6,920.8,987.09,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx46,990.96,1008.61,929.6,929.68,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx46,933.22,1006.1,915.31,945.5,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx46,950.0,957.2,918.6,955.24,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx46,957.47,975.81,924.51,973.72,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx46,975.65,1063.62,961.95,1033.04,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx46,1036.32,1080.0,1028.66,1036.17,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx46,1030.41,1086.49,1002.32,1053.4,0.02,,0,1000000.0,0.0,0.0,1000000.0
