date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx71,102.87,111.86,102.2,111.71,0.08,,,,,,
2016-02-29,xxx71,111.64,116.98,110.6,112.82,0.01,,,,,,
2016-03-31,xxx71,113.43,119.37,109.34,118.34,0.05,,,,,,
2016-04-29,xxx71,118.09,119.18,112.44,117.58,-0.01,,,,,,
2016-05-31,xxx71,117.83,121.51,116.5,120.12,0.02,,,,,,
2016-06-30,xxx71,120.12,130.43,118.7,130.4,0.09,,,,,,
2016-07-29,xxx71,131.27,131.98,125.55,128.29,-0.02,,,,,,
2016-08-31,xxx71,128.2,128.81,120.62,120.94,-0.06,,,,,,
2016-09-30,xxx71,120.75,128.87,120.22,122.32,0.01,,,,,,
2016-10-31,xxx71,122.46,128.46,117.52,128.0,0.05,,,,,,
2016-11-30,xxx71,128.19,128.28,110.49,114.23,-0.11,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx71,113.52,120.75,112.63,119.46,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx71,119.54,124.31,117.33,123.72,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx71,122.72,131.48,122.09,131.0,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx71,129.56,133.28,127.78,128.37,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx71,128.5,134.33,127.09,133.56,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx71,134.14,141.83,132.78,141.44,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx71,141.35,144.87,138.15,140.13,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx71,140.85,146.88,138.0,146.09,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx71,145.88,151.28,145.38,150.51,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx71,151.0,151.6,144.7,146.55,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx71,147.37,156.8,145.62,155.07,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx71,155.67,159.28,148.37,158.04,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx71,158.39,159.4,152.68,156.19,-0.01,,0,1000000.0,0.0,0.0,1000000.0
