date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx84,31.95,32.23,24.36,25.53,-0.22,,,,,,
2016-02-29,xxx84,25.43,25.71,21.51,25.05,-0.02,,,,,,
2016-03-31,xxx84,25.37,29.04,25.27,28.02,0.12,,,,,,
2016-04-29,xxx84,27.74,30.23,26.27,28.41,0.01,,,,,,
2016-05-31,xxx84,28.44,31.07,26.95,30.58,0.08,,,,,,
2016-06-30,xxx84,30.21,30.96,24.33,25.31,-0.17,,,,,,
2016-07-29,xxx84,25.2,29.03,23.82,28.42,0.12,,,,,,
2016-08-31,xxx84,28.55,31.87,27.71,31.46,0.11,,,,,,
2016-09-30,xxx84,31.64,31.85,29.86,31.57,0.0,,,,,,
2016-10-31,xxx84,31.56,32.89,30.9,31.7,0.0,,,,,,
2016-11-30,xxx84,31.9,39.35,30.65,38.66,0.22,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx84,39.11,40.58,38.46,39.47,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx84,40.05,42.61,39.14,41.24,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx84,41.67,42.46,39.03,40.41,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx84,41.5,43.65,37.62,40.81,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx84,40.83,40.96,37.16,38.85,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx84,39.1,40.82,37.63,38.75,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx84,39.09,44.1,38.33,42.96,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx84,43.21,44.1,41.71,42.9,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx84,43.11,43.78,38.73,39.9,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx84,40.0,44.35,38.06,43.74,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx84,43.82,46.21,42.2,44.84,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx84,45.09,49.54,43.33,48.79,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx84,48.82,52.52,48.0,51.37,0.05,,0,1000000.0,0.0,0.0,1000000.0
