date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2020-01-23,xx600745,92.68,133.3,90.35,125.0,0.35,,,,,,,,
2020-02-28,xx600745,112.5,171.88,112.5,139.37,0.12,,,,,,,,
2020-03-31,xx600745,143.0,150.0,96.33,101.5,-0.27,,,,,,,,
2020-04-30,xx600745,100.0,113.98,90.18,106.71,0.05,,,,,,,,
2020-05-29,xx600745,110.9,119.55,95.15,97.78,-0.08,,,,,,,,
2020-06-30,xx600745,99.4,128.71,99.4,125.95,0.29,,,,,,,,
2020-07-31,xx600745,125.94,167.75,125.7,152.05,0.21,,,,,,,,
2020-08-31,xx600745,153.05,155.96,131.0,138.06,-0.09,,,,,,,,
2020-09-30,xx600745,137.0,143.5,115.65,116.86,-0.15,,,,,,,,
2020-10-30,xx600745,119.45,126.95,97.08,100.6,-0.14,,,,,,,,
2020-11-30,xx600745,96.0,117.33,92.38,105.4,0.05,keep,0,1000000,0.0,0.0,1000000.0,,
2020-12-31,xx600745,104.29,116.28,92.7,99.0,-0.06,buy,0,1000000.0,0.0,0.0,1000000.0,,
2021-01-29,xx600745,98.72,133.9,97.0,105.38,0.06,keep,2000,1013250.64,210760.0,0.21,802490.64,49.36,
2021-02-26,xx600745,96.0,119.5,93.0,100.82,-0.04,sell,2000,1004130.64,201640.0,0.2,802490.64,,
2021-03-31,xx600745,103.0,108.69,93.61,98.0,-0.03,sell,1600,1000435.14,156800.0,0.16,843635.14,10.3,41.2
2021-04-30,xx600745,97.75,105.96,81.76,85.3,-0.13,sell,1280,984056.8400000001,109184.0,0.11,874872.84,7.82,31.28
2021-05-31,xx600745,84.0,91.4,77.87,87.55,0.03,keep,1024,985998.6,89651.2,0.09,896347.4,5.38,21.5
2021-06-30,xx600745,87.0,103.5,85.0,96.9,0.11,keep,1024,995573.0,99225.6,0.1,896347.4,,
2021-07-30,xx600745,96.79,111.03,85.6,109.32,0.13,keep,1025,1008400.4,112053.0,0.11,896347.4,,
2021-08-31,xx600745,111.0,124.96,99.57,119.35,0.09,keep,1025,1018681.15,122333.75,0.12,896347.4,,
2021-09-30,xx600745,119.95,121.02,92.51,93.66,-0.22,keep,1025,992348.9,96001.5,0.1,896347.4,,
2021-10-29,xx600745,96.04,110.43,94.4,109.76,0.17,keep,1025,1008851.4,112504.0,0.11,896347.4,,
2021-11-30,xx600745,113.58,126.2,112.12,122.7,0.12,keep,1025,1022114.9,125767.5,0.12,896347.4,,
2021-12-31,xx600745,124.8,143.88,121.0,129.3,0.05,,1025,1028879.9,132532.5,0.13,896347.4,,
