date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx002648_convert,40.13,43.18,39.32,42.68,0.0662,,,,,76217,,
2022-01-14,xx002648_convert,43.0,45.58,41.78,42.26,-0.0098,,,,,68435,,
2022-01-21,xx002648_convert,42.69,44.68,41.0,43.23,0.023,,,,,25642,,
2022-01-28,xx002648_convert,43.12,44.98,41.5,42.0,-0.0285,,,,,68414,,
2022-02-11,xx002648_convert,42.66,46.84,41.7,46.2,0.1,,,,,55667,,
2022-02-18,xx002648_convert,46.22,47.39,44.66,46.35,0.0032,,,,,85780,,
2022-02-25,xx002648_convert,46.35,46.36,43.2,45.3,-0.0227,,,,,90959,,
2022-03-04,xx002648_convert,45.26,45.44,40.61,42.67,-0.0581,,,,,24532,,
2022-03-11,xx002648_convert,42.45,44.2,40.6,42.72,0.0012,,,,,58309,,
2022-03-18,xx002648_convert,42.12,42.62,38.4,41.53,-0.0279,,,,,72754,,
2022-03-25,xx002648_convert,41.68,43.89,41.2,41.79,0.0063,keep,0,1000000,1000000,22538,0.0,0.0
2022-04-01,xx002648_convert,41.51,41.51,38.8,40.4,-0.0333,keep,0,1000000,1000000.0,64139,0.0,0.0
2022-04-08,xx002648_convert,40.34,40.99,38.3,40.39,-0.0002,keep,0,1000000,1000000.0,50093,0.0,0.0
2022-04-15,xx002648_convert,40.65,42.08,39.5,39.86,-0.0131,keep,0,1000000,1000000.0,43571,0.0,0.0
2022-04-22,xx002648_convert,39.94,40.8,35.75,36.0,-0.0968,keep,0,1000000,1000000.0,64384,0.0,0.0
2022-04-29,xx002648_convert,35.3,36.22,32.1,36.04,0.0011,keep,0,1000000,1000000.0,69044,0.0,0.0
2022-05-06,xx002648_convert,36.01,37.2,35.22,35.4,-0.0178,keep,0,1000000,1000000.0,90144,0.0,0.0
2022-05-13,xx002648_convert,35.31,35.95,33.1,35.81,0.0116,keep,0,1000000,1000000.0,20846,0.0,0.0
2022-05-20,xx002648_convert,35.9,37.86,35.61,37.57,0.0491,keep,0,1000000,1000000.0,45469,0.0,0.0
2022-05-27,xx002648_convert,37.75,38.44,36.21,38.09,0.0138,keep,0,1000000,1000000.0,66610,0.0,0.0
2022-06-02,xx002648_convert,38.51,39.84,38.14,38.64,0.0144,keep,0,1000000,1000000.0,36109,0.0,0.0
2022-06-10,xx002648_convert,27.5,28.2,26.65,27.32,-0.0018,keep,0,1000000,1000000.0,66001,0.0,0.0
2022-06-17,xx002648_convert,27.25,29.88,26.75,27.52,0.0073,keep,0,1000000,1000000.0,36665,0.0,0.0
2022-06-24,xx002648_convert,28.09,28.09,25.17,25.96,-0.0567,keep,0,1000000,1000000.0,52801,0.0,0.0
2022-07-01,xx002648_convert,25.95,26.29,25.4,26.0,0.0015,keep,0,1000000,1000000.0,93237,0.0,0.0
2022-07-08,xx002648_convert,25.85,26.56,24.49,25.06,-0.0362,keep,0,1000000,1000000.0,85908,0.0,0.0
2022-07-15,xx002648_convert,25.0,25.0,23.8,23.91,-0.0459,keep,0,1000000,1000000.0,26830,0.0,0.0
2022-07-22,xx002648_convert,23.75,25.21,23.3,23.9,-0.0004,keep,0,1000000,1000000.0,15372,0.0,0.0
2022-07-29,xx002648_convert,23.78,23.95,22.5,22.67,-0.0515,keep,0,1000000,1000000.0,90733,0.0,0.0
2022-08-05,xx002648_convert,22.55,22.6,20.82,21.84,-0.0366,keep,0,1000000,1000000.0,95325,0.0,0.0
2022-08-12,xx002648_convert,21.74,25.71,21.71,25.71,0.1772,keep,0,1000000,1000000.0,14000,0.0,0.0
2022-08-19,xx002648_convert,26.4,28.75,24.46,24.85,-0.0335,keep,0,1000000,1000000.0,78622,0.0,0.0
2022-08-26,xx002648_convert,24.89,25.93,23.68,24.15,-0.0282,keep,0,1000000,1000000.0,55576,0.0,0.0
2022-09-02,xx002648_convert,23.8,24.17,21.61,21.78,-0.0981,keep,0,1000000,1000000.0,30995,0.0,0.0
2022-09-09,xx002648_convert,21.7,22.53,20.88,21.22,-0.0257,keep,0,1000000,1000000.0,73752,0.0,0.0
2022-09-16,xx002648_convert,21.3,21.4,18.85,18.93,-0.1079,keep,0,1000000,1000000.0,65654,0.0,0.0
2022-09-23,xx002648_convert,18.76,21.56,18.67,21.46,0.1337,keep,0,1000000,1000000.0,62903,0.0,0.0
2022-09-30,xx002648_convert,21.27,22.11,20.89,21.27,-0.0089,keep,0,1000000,1000000.0,30882,0.0,0.0
2022-10-14,xx002648_convert,21.4,21.52,13.06,13.36,-0.1029,keep,0,1000000,1000000.0,69598,0.0,0.0
2022-10-21,xx002648_convert,13.3,14.68,12.98,13.24,-0.009,keep,0,1000000,1000000.0,35755,0.0,0.0
2022-10-28,xx002648_convert,13.16,13.74,11.83,12.73,-0.0385,keep,0,1000000,1000000.0,20862,0.0,0.0
2022-11-04,xx002648_convert,12.6,13.73,12.35,13.56,0.0652,keep,0,1000000,1000000.0,39933,0.0,0.0
2022-11-11,xx002648_convert,13.53,14.73,13.48,14.4,0.0619,keep,0,1000000,1000000.0,19495,0.0,0.0
2022-11-18,xx002648_convert,14.35,15.12,13.95,14.01,-0.0271,keep,0,1000000,1000000.0,21189,0.0,0.0
2022-11-25,xx002648_convert,13.92,14.4,13.7,14.19,0.0128,keep,0,1000000,1000000.0,80218,0.0,0.0
2022-12-02,xx002648_convert,14.0,15.25,13.65,15.02,0.0585,keep,0,1000000,1000000.0,79372,0.0,0.0
2022-12-09,xx002648_convert,15.02,16.04,14.98,15.7,0.0453,keep,0,1000000,1000000.0,29520,0.0,0.0
2022-12-16,xx002648_convert,15.68,15.81,14.78,15.44,-0.0166,keep,0,1000000,1000000.0,79788,0.0,0.0
2022-12-23,xx002648_convert,15.4,15.63,14.25,14.28,-0.0751,keep,0,1000000,1000000.0,30282,0.0,0.0
2022-12-30,xx002648_convert,14.26,15.69,14.16,15.5,0.0854,keep,0,1000000,1000000.0,93470,0.0,0.0
2023-01-06,xx002648_convert,15.3,16.62,14.88,16.41,0.0587,keep,0,1000000,1000000.0,93912,0.0,0.0
2023-01-13,xx002648_convert,16.45,16.77,15.7,15.84,-0.0347,keep,0,1000000,1000000.0,51821,0.0,0.0
2023-01-20,xx002648_convert,15.87,17.82,15.76,17.79,0.1231,keep,0,1000000,1000000.0,61153,0.0,0.0
